id,entity_gs,qid_gs,entity_tool,qid_tool,entity_sim,qid_sim_jc,qid_sim_class
19960524045629A,SEA ICE,213926,Game of Thrones,23572,False,0.08708851347516955,0.02832967989702554
19960524045629A,SEA ICE,213926,United Methodist Church,329646,False,0.23566306140943316,0.08387437589382893
19960524045629A,SEA ICE,213926,sea ice,213926,True,1.0,1.0
19960524045629A,SEA ICE,213926,The Door,7730684,False,0.08708851347516955,0.029462425578008607
19960524045629A,SEA ICE,213926,FlyQuest,28864465,False,0.059637946465016634,0.013424671069114257
19960524045629A,DOOR,36794,OpenEd,17073099,False,0.022929381010655336,0.005258638159114504
19960524045629A,DOOR,36794,The Door,7730684,True,0.17667162381368628,0.09250199901546247
19960524045629A,DOOR,36794,Ontario,1904,False,0.10822277018744975,0.03377548926569447
19960524045629A,DOOR,36794,Takeoff,48719890,False,0.0,0.0
19960524045629A,DOOR,36794,propionic acidemia,7250337,False,0.02771436476881517,0.0027832268704079096
19960524045629A,DOOR,36794,Game of Thrones,23572,False,0.17667162381368628,0.07933052224502386
19960524045629A,DOOR,36794,United Methodist Church,329646,False,0.022929381010655336,0.0017220212328770154
19960524045629A,DOOR,36794,sea ice,213926,False,0.12730272399183495,0.04820644550355397
19960524045629A,DOOR,36794,The Door,7730684,True,0.17667162381368628,0.09250199901546247
19960524045629A,DOOR,36794,FlyQuest,28864465,False,0.022929381010655336,0.004625542708950606
19871211075169A,ENGINE,44167,Rough,1766210,False,0.18671705346175327,0.15023081226456028
19871211075169A,ENGINE,44167,Engine,18353587,True,0.07218728535053387,0.021930154980440812
19871211075169A,ENGINE,44167,Ontario,1904,False,0.08598438681098208,0.024559382581706268
19871211075169A,ENGINE,44167,Landed,1842401,False,0.18671705346175327,0.15023081226456028
19871211075169A,ENGINE,44167,Ontario,1904,False,0.08598438681098208,0.024559382581706268
19871211075169A,ENGINE,44167,Luke Vibert,1352724,False,0.0,0.0
19871211075169A,ENGINE,44167,SPARK,3493345,False,0.08598438681098208,0.04483284337117725
19871211075169A,ENGINE,44167,Found,16557007,False,0.18671705346175327,0.08888942437085451
19871211075169A,CLIMBOUT,1499786,Rough,1766210,False,0.0,0.0
19871211075169A,CLIMBOUT,1499786,Engine,18353587,False,0.02844944880889433,0.016471653340718796
19871211075169A,CLIMBOUT,1499786,Ontario,1904,False,0.02844944880889433,0.01108125006911253
19871211075169A,CLIMBOUT,1499786,Landed,1842401,False,0.0,0.0
19871211075169A,CLIMBOUT,1499786,Ontario,1904,False,0.02844944880889433,0.01108125006911253
19871211075169A,CLIMBOUT,1499786,Luke Vibert,1352724,False,0.02844944880889433,0.01548768445782426
19871211075169A,CLIMBOUT,1499786,SPARK,3493345,False,0.018285335000758907,0.0027412148758320675
19871211075169A,CLIMBOUT,1499786,Found,16557007,False,0.2533369358134342,0.27208012169190765
19871211075169A,STREET,79007,Rough,1766210,False,0.22898542433884173,0.10332754527213624
19871211075169A,STREET,79007,Engine,18353587,False,0.1683256000740504,0.15967430469781033
19871211075169A,STREET,79007,Ontario,1904,False,0.1683256000740504,0.13890801422350266
19871211075169A,STREET,79007,Landed,1842401,False,0.22898542433884173,0.10332754527213624
19871211075169A,STREET,79007,Ontario,1904,False,0.1683256000740504,0.13890801422350266
19871211075169A,STREET,79007,Luke Vibert,1352724,False,0.10058645933812305,0.03439480476140942
19871211075169A,STREET,79007,SPARK,3493345,False,0.3260770947578019,0.20179178440084383
19871211075169A,STREET,79007,Found,16557007,False,0.22898542433884173,0.0923607349047948
19871211075169A,SPARK PLUGS,193340,Rough,1766210,False,0.14366484877406127,0.16214147594764758
19871211075169A,SPARK PLUGS,193340,Engine,18353587,False,0.0186455865648949,0.005933280000139474
19871211075169A,SPARK PLUGS,193340,Ontario,1904,False,0.04720858736238753,0.008903517398477449
19871211075169A,SPARK PLUGS,193340,Landed,1842401,False,0.14366484877406127,0.16214147594764758
19871211075169A,SPARK PLUGS,193340,Ontario,1904,False,0.04720858736238753,0.008903517398477449
19871211075169A,SPARK PLUGS,193340,Luke Vibert,1352724,False,0.0,0.0
19871211075169A,SPARK PLUGS,193340,SPARK,3493345,True,0.05855349682783262,0.02370082539504862
19871211075169A,SPARK PLUGS,193340,Found,16557007,False,0.14366484877406127,0.09292849864026169
19871211075169A,TOLERENCE,950292,Rough,1766210,False,0.019240456079499202,0.004042807257406631
19871211075169A,TOLERENCE,950292,Engine,18353587,False,0.05404022210923065,0.02918328688500152
19871211075169A,TOLERENCE,950292,Ontario,1904,False,0.05404022210923065,0.015353361670683083
19871211075169A,TOLERENCE,950292,Landed,1842401,False,0.019240456079499202,0.004042807257406631
19871211075169A,TOLERENCE,950292,Ontario,1904,False,0.05404022210923065,0.015353361670683083
19871211075169A,TOLERENCE,950292,Luke Vibert,1352724,False,0.01886871103553367,0.0036480009315573987
19871211075169A,TOLERENCE,950292,SPARK,3493345,False,0.21110683087161286,0.18110181696154035
19871211075169A,TOLERENCE,950292,Found,16557007,False,0.05404022210923065,0.012997924602382672
19871211075169A,PRIMER,24963549,Rough,1766210,False,0.0,0.0
19871211075169A,PRIMER,24963549,Engine,18353587,False,0.0,0.0
19871211075169A,PRIMER,24963549,Ontario,1904,False,0.0,0.0
19871211075169A,PRIMER,24963549,Landed,1842401,False,0.0,0.0
19871211075169A,PRIMER,24963549,Ontario,1904,False,0.0,0.0
19871211075169A,PRIMER,24963549,Luke Vibert,1352724,False,0.0,0.0
19871211075169A,PRIMER,24963549,SPARK,3493345,False,0.0,0.0
19871211075169A,PRIMER,24963549,Found,16557007,False,0.0,0.0
20010910029739I,TAXI OUT,1421250,TAXI,7669450,True,-1,-1
20010910029739I,TAXI OUT,1421250,Green Light,28865065,False,0.07619648318653427,0.03961286886628413
20010910029739I,TAXI OUT,1421250,Bousso Airport,583916,False,0.02844944880889433,0.017735257809818196
20010910029739I,TAXI OUT,1421250,S.H.E,533367,False,0.14909728015783874,0.06308381365021815
20010910029739I,TAXI OUT,1421250,SWAP,60748628,False,0.0,0.0
20010910029739I,TAXI OUT,1421250,Touhou Project,907907,False,0.06844411029495223,0.043579789634555346
20010910029739I,CFI,-1,TAXI,7669450,False,-1,-1
20010910029739I,CFI,-1,Green Light,28865065,False,-1,-1
20010910029739I,CFI,-1,Bousso Airport,583916,False,-1,-1
20010910029739I,CFI,-1,S.H.E,533367,False,-1,-1
20010910029739I,CFI,-1,SWAP,60748628,False,-1,-1
20010910029739I,CFI,-1,Touhou Project,907907,False,-1,-1
20010910029739I,LANDING GEAR,263421,TAXI,7669450,False,-1,-1
20010910029739I,LANDING GEAR,263421,Green Light,28865065,False,0.3603453807826108,0.19093394076329195
20010910029739I,LANDING GEAR,263421,Bousso Airport,583916,False,0.15582334527726938,0.16100847642961577
20010910029739I,LANDING GEAR,263421,S.H.E,533367,False,0.05262274437014147,0.009958483122632297
20010910029739I,LANDING GEAR,263421,SWAP,60748628,False,0.24966596044598877,0.11969907169513634
20010910029739I,LANDING GEAR,263421,Touhou Project,907907,False,0.06455769359177543,0.0375703054202705
20010910029739I,LIGHT,9128,TAXI,7669450,False,-1,-1
20010910029739I,LIGHT,9128,Green Light,28865065,True,0.09513371924379688,0.02279488123024992
20010910029739I,LIGHT,9128,Bousso Airport,583916,False,0.02813767419772817,0.004401296557215751
20010910029739I,LIGHT,9128,S.H.E,533367,False,0.4355827355685411,0.11438310067212212
20010910029739I,LIGHT,9128,SWAP,60748628,False,0.0,0.0
20010910029739I,LIGHT,9128,Touhou Project,907907,False,0.0,0.0
20010910029739I,LIGHTS,1146001,TAXI,7669450,False,-1,-1
20010910029739I,LIGHTS,1146001,Green Light,28865065,False,0.0,0.0
20010910029739I,LIGHTS,1146001,Bousso Airport,583916,False,0.0,0.0
20010910029739I,LIGHTS,1146001,S.H.E,533367,False,0.0,0.0
20010910029739I,LIGHTS,1146001,SWAP,60748628,False,0.0,0.0
20010910029739I,LIGHTS,1146001,Touhou Project,907907,False,0.0,0.0
19871027060859A,POWER,25342,electric power,27137,True,0.9412978128122669,0.9631220633989056
19871027060859A,POWER,25342,Ontario,1904,False,0.10209545071888604,0.01927822229259868
19871027060859A,POWER,25342,instrument flight rules,847919,False,0.10193680795587856,0.02554011108142198
19871027060859A,POWER,25342,Ontario,1904,False,0.10209545071888604,0.01927822229259868
19871027060859A,POWER,25342,OpenType Font,260180,False,0.10193680795587856,0.019118527485780506
19871027060859A,POWER,25342,pilot error,3057459,False,0.23122249074006618,0.12466580346263577
19871027060859A,IFR,847919,electric power,27137,False,0.09655283625340072,0.024312496907643
19871027060859A,IFR,847919,Ontario,1904,False,0.052369425920075874,0.02916396116188061
19871027060859A,IFR,847919,instrument flight rules,847919,False,1.0,1.0
19871027060859A,IFR,847919,Ontario,1904,False,0.052369425920075874,0.02916396116188061
19871027060859A,IFR,847919,OpenType Font,260180,False,0.25894184668469145,0.2810117633518033
19871027060859A,IFR,847919,pilot error,3057459,False,0.15206356273325738,0.09942272462385887
19871027060859A,IRF DUAL FLIGHT,15138330,electric power,27137,False,0.019152834392841656,0.002162478996391218
19871027060859A,IRF DUAL FLIGHT,15138330,Ontario,1904,False,0.02844944880889433,0.012117899257079892
19871027060859A,IRF DUAL FLIGHT,15138330,instrument flight rules,847919,True,0.0859203036829822,0.10971630595850203
19871027060859A,IRF DUAL FLIGHT,15138330,Ontario,1904,False,0.02844944880889433,0.012117899257079892
19871027060859A,IRF DUAL FLIGHT,15138330,OpenType Font,260180,False,0.0859203036829822,0.04945136456397705
19871027060859A,IRF DUAL FLIGHT,15138330,pilot error,3057459,False,0.09406628320617105,0.07906210622573265
19871027060859A,POWER POLE,1144084,electric power,27137,True,0.10762550884110356,0.01891838354542944
19871027060859A,POWER POLE,1144084,Ontario,1904,False,0.09625078889504557,0.054744510806511465
19871027060859A,POWER POLE,1144084,instrument flight rules,847919,False,0.05727693172975834,0.026198355325686498
19871027060859A,POWER POLE,1144084,Ontario,1904,False,0.09625078889504557,0.054744510806511465
19871027060859A,POWER POLE,1144084,OpenType Font,260180,False,0.06509804326479718,0.04366058974177761
19871027060859A,POWER POLE,1144084,pilot error,3057459,False,0.10452396294882016,0.02193510651832267
19871027060859A,LANDING,844947,electric power,27137,False,0.02167770515822076,0.0023595969651701073
19871027060859A,LANDING,844947,Ontario,1904,False,0.032008747151827,0.01328137667503753
19871027060859A,LANDING,844947,instrument flight rules,847919,False,0.16775077695372975,0.12484900754594945
19871027060859A,LANDING,844947,Ontario,1904,False,0.032008747151827,0.01328137667503753
19871027060859A,LANDING,844947,OpenType Font,260180,False,0.16775077695372975,0.07415538193692217
19871027060859A,LANDING,844947,pilot error,3057459,False,0.17151507919763564,0.07287149902294819
19871027060859A,CIRCUIT BREAKER,211058,electric power,27137,False,0.052519282173943416,0.006813825639388625
19871027060859A,CIRCUIT BREAKER,211058,Ontario,1904,False,0.06826929931361836,0.020938011453783677
19871027060859A,CIRCUIT BREAKER,211058,instrument flight rules,847919,False,0.05006460593102802,0.014394738804573258
19871027060859A,CIRCUIT BREAKER,211058,Ontario,1904,False,0.06826929931361836,0.020938011453783677
19871027060859A,CIRCUIT BREAKER,211058,OpenType Font,260180,False,0.06042158985430457,0.024429029066961417
19871027060859A,CIRCUIT BREAKER,211058,pilot error,3057459,False,0.05109306890401877,0.006906768765895928
19871027060859A,PILOT ERROR,3057459,electric power,27137,False,0.21875533564489247,0.12017259069948717
19871027060859A,PILOT ERROR,3057459,Ontario,1904,False,0.05341131290437873,0.0177722900699879
19871027060859A,PILOT ERROR,3057459,instrument flight rules,847919,False,0.15206356273325738,0.09942272462385884
19871027060859A,PILOT ERROR,3057459,Ontario,1904,False,0.05341131290437873,0.0177722900699879
19871027060859A,PILOT ERROR,3057459,OpenType Font,260180,False,0.20164037563841386,0.09414866585216433
19871027060859A,PILOT ERROR,3057459,pilot error,3057459,True,1.0,1.0000000000000004
19980616023109I,BANG,179057,Bang,4854911,True,0.023924740544114642,0.003775733201971311
19980616023109I,BANG,179057,EnRoute,3053439,False,0.096283826314978,0.05970672879214296
19980616023109I,BANG,179057,Istanbul Sabiha Gökçen International Airport,723622,False,0.03650438558244984,0.014718779897848155
19980616023109I,BANG,179057,ROTOR,7277424,False,0.0,0.0
19980616023109I,BANG,179057,The Returned,17512813,False,0.20862968570448692,0.10922104100313185
19980616023109I,BANG,179057,Cowling,1138219,False,0.023924740544114642,0.004049655506270668
19980616023109I,BANG,179057,Cowl,5179730,False,0.023924740544114642,0.004639442825832736
19980616023109I,SHUDDER,-1,Bang,4854911,False,-1,-1
19980616023109I,SHUDDER,-1,EnRoute,3053439,False,-1,-1
19980616023109I,SHUDDER,-1,Istanbul Sabiha Gökçen International Airport,723622,False,-1,-1
19980616023109I,SHUDDER,-1,ROTOR,7277424,False,-1,-1
19980616023109I,SHUDDER,-1,The Returned,17512813,False,-1,-1
19980616023109I,SHUDDER,-1,Cowling,1138219,False,-1,-1
19980616023109I,SHUDDER,-1,Cowl,5179730,False,-1,-1
19980616023109I,SPARKS,911679,Bang,4854911,False,0.14366484877406127,0.13840976880401484
19980616023109I,SPARKS,911679,EnRoute,3053439,False,0.05855349682783262,0.06042930266313194
19980616023109I,SPARKS,911679,Istanbul Sabiha Gökçen International Airport,723622,False,0.14366484877406127,0.07541317800706561
19980616023109I,SPARKS,911679,ROTOR,7277424,False,0.0,0.0
19980616023109I,SPARKS,911679,The Returned,17512813,False,0.14366484877406127,0.0846135956510246
19980616023109I,SPARKS,911679,Cowling,1138219,False,0.11574956133244874,0.07190572622591018
19980616023109I,SPARKS,911679,Cowl,5179730,False,0.05855349682783262,0.04725547749009716
19980616023109I,ROTOR,193466,Bang,4854911,False,0.15259478386870706,0.1098138869983999
19980616023109I,ROTOR,193466,EnRoute,3053439,False,0.06219307137024155,0.052541111268463274
19980616023109I,ROTOR,193466,Istanbul Sabiha Gökçen International Airport,723622,False,0.15259478386870706,0.07501668356936174
19980616023109I,ROTOR,193466,ROTOR,7277424,True,0.0,0.0
19980616023109I,ROTOR,193466,The Returned,17512813,False,0.15259478386870706,0.07570849862535296
19980616023109I,ROTOR,193466,Cowling,1138219,False,0.533369973666993,0.2499293391896735
19980616023109I,ROTOR,193466,Cowl,5179730,False,0.06219307137024155,0.03496941215922285
19980616023109I,COWLING,1138219,Bang,4854911,False,0.11574956133244874,0.07876632529905063
19980616023109I,COWLING,1138219,EnRoute,3053439,False,0.04720858736238753,0.03581908948299372
19980616023109I,COWLING,1138219,Istanbul Sabiha Gökçen International Airport,723622,False,0.11574956133244874,0.039186486251584544
19980616023109I,COWLING,1138219,ROTOR,7277424,False,0.0,0.0
19980616023109I,COWLING,1138219,The Returned,17512813,False,0.11574956133244874,0.04453246547124548
19980616023109I,COWLING,1138219,Cowling,1138219,True,1.0,1.0
19980616023109I,COWLING,1138219,Cowl,5179730,False,0.04720858736238753,0.032627811036614156
19980616023109I,COWL,5179731,Bang,4854911,False,0.0,0.0
19980616023109I,COWL,5179731,EnRoute,3053439,False,0.0,0.0
19980616023109I,COWL,5179731,Istanbul Sabiha Gökçen International Airport,723622,False,0.0,0.0
19980616023109I,COWL,5179731,ROTOR,7277424,False,0.0,0.0
19980616023109I,COWL,5179731,The Returned,17512813,False,0.0,0.0
19980616023109I,COWL,5179731,Cowling,1138219,False,0.0,0.0
19980616023109I,COWL,5179731,Cowl,5179730,True,0.0,0.0
19910710026989A,PROBLEM,621184,Problem,16736785,True,0.2528655516041439,0.035774094342193995
19910710026989A,PROBLEM,621184,Ontario,1904,False,0.03277084162917632,0.0033509050444264638
19910710026989A,PROBLEM,621184,Crashed,5182414,False,0.11079849830604338,0.023904045534436136
19910710026989A,PROBLEM,621184,Postal Index Number,1512393,False,0.0,0.0
19910710026989A,PROBLEM,621184,SEAT,188217,False,0.11079849830604338,0.042649031066740326
19910710026989A,PROBLEM,621184,SEAT,188217,False,0.11079849830604338,0.042649031066740326
19910710026989A,PROBLEM,621184,Belt,1853245,False,0.0,0.0
19910710026989A,CLIMBOUT,1499786,Problem,16736785,False,0.1625941505044548,0.06527128600602641
19910710026989A,CLIMBOUT,1499786,Ontario,1904,False,0.02844944880889433,0.01108125006911253
19910710026989A,CLIMBOUT,1499786,Crashed,5182414,False,0.0801097554863337,0.05095504537080274
19910710026989A,CLIMBOUT,1499786,Postal Index Number,1512393,False,0.0,0.0
19910710026989A,CLIMBOUT,1499786,SEAT,188217,False,0.0801097554863337,0.07735550395530226
19910710026989A,CLIMBOUT,1499786,SEAT,188217,False,0.0801097554863337,0.07735550395530226
19910710026989A,CLIMBOUT,1499786,Belt,1853245,False,0.0,0.0
19910710026989A,PINS,1412569,Problem,16736785,False,0.3322285537154174,0.15666220735918032
19910710026989A,PINS,1412569,Ontario,1904,False,0.048516726415802736,0.014229260947397179
19910710026989A,PINS,1412569,Crashed,5182414,False,0.3322285537154174,0.267709754464055
19910710026989A,PINS,1412569,Postal Index Number,1512393,False,0.0186455865648949,0.0031096406979463464
19910710026989A,PINS,1412569,SEAT,188217,False,0.14366484877406127,0.059152739309930785
19910710026989A,PINS,1412569,SEAT,188217,False,0.14366484877406127,0.059152739309930785
19910710026989A,PINS,1412569,Belt,1853245,False,0.26449175453359086,0.22853605042123248
19910710026989A,SEAT TRACK,107449073,Problem,16736785,False,-1,-1
19910710026989A,SEAT TRACK,107449073,Ontario,1904,False,-1,-1
19910710026989A,SEAT TRACK,107449073,Crashed,5182414,False,-1,-1
19910710026989A,SEAT TRACK,107449073,Postal Index Number,1512393,False,-1,-1
19910710026989A,SEAT TRACK,107449073,SEAT,188217,True,-1,-1
19910710026989A,SEAT TRACK,107449073,SEAT,188217,True,-1,-1
19910710026989A,SEAT TRACK,107449073,Belt,1853245,False,-1,-1
19910710026989A,BELT,200403,Problem,16736785,False,0.32542466978114293,0.24051316095141162
19910710026989A,BELT,200403,Ontario,1904,False,0.052369425920075874,0.018613003744974356
19910710026989A,BELT,200403,Crashed,5182414,False,0.32542466978114293,0.24099027579220453
19910710026989A,BELT,200403,Postal Index Number,1512393,False,0.07647438795704942,0.013554438160537845
19910710026989A,BELT,200403,SEAT,188217,False,0.1723670519168743,0.09328923044267678
19910710026989A,BELT,200403,SEAT,188217,False,0.1723670519168743,0.09328923044267678
19910710026989A,BELT,200403,Belt,1853245,True,0.26449175453359086,0.1071961348098639
19910710026989A,STALLED,752034,Problem,16736785,False,0.1723670519168743,0.05682186315557566
19910710026989A,STALLED,752034,Ontario,1904,False,0.09232307569780052,0.01889099521982226
19910710026989A,STALLED,752034,Crashed,5182414,False,0.0801097554863337,0.035235006828268293
19910710026989A,STALLED,752034,Postal Index Number,1512393,False,0.052369425920075874,0.005437458440709841
19910710026989A,STALLED,752034,SEAT,188217,False,0.1723670519168743,0.06270077789922004
19910710026989A,STALLED,752034,SEAT,188217,False,0.1723670519168743,0.06270077789922004
19910710026989A,STALLED,752034,Belt,1853245,False,0.0186455865648949,0.0016384461057632727
19910710026989A,CRASH,3002150,Problem,16736785,False,0.20806134587853775,0.03261416992156918
19910710026989A,CRASH,3002150,Ontario,1904,False,0.06265828376290661,0.009096002616888067
19910710026989A,CRASH,3002150,Crashed,5182414,False,0.09116656868692463,0.02260486557205903
19910710026989A,CRASH,3002150,Postal Index Number,1512393,False,0.06265828376290661,0.010205950445455424
19910710026989A,CRASH,3002150,SEAT,188217,False,0.09116656868692463,0.03206596670213139
19910710026989A,CRASH,3002150,SEAT,188217,False,0.09116656868692463,0.03206596670213139
19910710026989A,CRASH,3002150,Belt,1853245,False,0.02230882682754698,0.003532761134120302
19780509032859I,LANDING,844947,Forced,16266633,False,0.08572939252916956,0.05995742289552382
19780509032859I,LANDING,844947,Loss,56152168,False,0.16775077695372975,0.04116788006816397
19780509032859I,LANDING,844947,Water,617395,False,0.16775077695372975,0.10519785775558775
19780509032859I,LANDING,844947,FUEL,5427266,False,0.07700712358890993,0.027514222080973212
19780509032859I,POWER LOSS,-1,Forced,16266633,False,-1,-1
19780509032859I,POWER LOSS,-1,Loss,56152168,True,-1,-1
19780509032859I,POWER LOSS,-1,Water,617395,False,-1,-1
19780509032859I,POWER LOSS,-1,FUEL,5427266,False,-1,-1
19780509032859I,WATER,283,Forced,16266633,False,0.1473874178611796,0.026395891753501773
19780509032859I,WATER,283,Loss,56152168,False,0.1473874178611796,0.016660026906078398
19780509032859I,WATER,283,Water,617395,True,0.1473874178611796,0.03270244354822401
19780509032859I,WATER,283,FUEL,5427266,False,0.2106558563927683,0.05968423069444917
19780509032859I,FUEL,1875633,Forced,16266633,False,0.245356876737023,0.08489183043836745
19780509032859I,FUEL,1875633,Loss,56152168,False,0.245356876737023,0.04406259683573381
19780509032859I,FUEL,1875633,Water,617395,False,0.1531339284364177,0.0589251616862604
19780509032859I,FUEL,1875633,FUEL,5427266,True,0.245356876737023,0.08301992970621903
19800506012169A,AIRPLANE,197,Lost Control,6683945,False,0.3747359981190975,0.22380838829091726
19800506012169A,AIRPLANE,197,Roll,7360845,False,0.07646502155402424,0.04377607441759298
19800506012169A,AIRPLANE,197,Postal Index Number,1512393,False,0.024571993648852763,0.0025858594547870277
19800506012169A,TAKEOFF ROLL,21026829,Lost Control,6683945,False,0.27545841333935694,0.09283729221886329
19800506012169A,TAKEOFF ROLL,21026829,Roll,7360845,True,0.05802277173544168,0.017995840883308408
19800506012169A,TAKEOFF ROLL,21026829,Postal Index Number,1512393,False,0.052369425920075874,0.004247028354480797
19800506012169A,AILERON-ELEVATOR,-1,Lost Control,6683945,False,-1,-1
19800506012169A,AILERON-ELEVATOR,-1,Roll,7360845,False,-1,-1
19800506012169A,AILERON-ELEVATOR,-1,Postal Index Number,1512393,False,-1,-1
19800506012169A,PIN,-1,Lost Control,6683945,False,-1,-1
19800506012169A,PIN,-1,Roll,7360845,False,-1,-1
19800506012169A,PIN,-1,Postal Index Number,1512393,False,-1,-1
19791128035159A,PILOT,2095549,Landed,1842401,False,0.025208889099264442,0.0030846107568131974
19791128035159A,PILOT,2095549,PILOT,2044212,True,0.08944659046389347,0.03104687169375006
19791128035159A,PILOT,2095549,Curtin University,1145497,False,0.1392094204898946,0.09925392458077932
19791128035159A,PILOT,2095549,Rain Shower,7284490,False,0.23304077246465194,0.09233280707676181
19791128035159A,PILOT,2095549,Ontario,1904,False,0.22032037794756654,0.15166548427465934
19791128035159A,PILOT,2095549,Royal Australian Navy,741691,False,0.1392094204898946,0.10366221842223466
19791128035159A,PILOT,2095549,Landed,1842401,False,0.025208889099264442,0.0030846107568131974
19791128035159A,PILOT,2095549,PILOT,2044212,True,0.08944659046389347,0.03104687169375006
19791128035159A,PILOT,2095549,The Field,39071317,False,0.10830863029143645,0.06600593229492414
19791128035159A,PILOT,2095549,Water,617395,False,0.10830863029143645,0.06600593229492414
19791128035159A,PILOT,2095549,FUEL,5427266,False,0.09253664291644148,0.01961690342360217
19791128035159A,RAIN SHOWER,1292121,Landed,1842401,False,0.12245555554381649,0.016680984759453576
19791128035159A,RAIN SHOWER,1292121,PILOT,2044212,False,0.10046084820965728,0.020799364462369817
19791128035159A,RAIN SHOWER,1292121,Curtin University,1145497,False,0.05164187980153445,0.011866043876162196
19791128035159A,RAIN SHOWER,1292121,Rain Shower,7284490,True,0.08061095499354087,0.018634844950120084
19791128035159A,RAIN SHOWER,1292121,Ontario,1904,False,0.05540346823548492,0.010427977060978215
19791128035159A,RAIN SHOWER,1292121,Royal Australian Navy,741691,False,0.019344702736208252,0.0015656349234556754
19791128035159A,RAIN SHOWER,1292121,Landed,1842401,False,0.12245555554381649,0.016680984759453576
19791128035159A,RAIN SHOWER,1292121,PILOT,2044212,False,0.10046084820965728,0.020799364462369817
19791128035159A,RAIN SHOWER,1292121,The Field,39071317,False,0.1720141035438748,0.044452110796556955
19791128035159A,RAIN SHOWER,1292121,Water,617395,False,0.1720141035438748,0.044452110796556955
19791128035159A,RAIN SHOWER,1292121,FUEL,5427266,False,0.17502158798542378,0.038011813073447386
19791128035159A,CLIMBOUT,1499786,Landed,1842401,False,0.0,0.0
19791128035159A,CLIMBOUT,1499786,PILOT,2044212,False,0.018285335000758907,0.0027018289357057927
19791128035159A,CLIMBOUT,1499786,Curtin University,1145497,False,0.02844944880889433,0.01451215440346529
19791128035159A,CLIMBOUT,1499786,Rain Shower,7284490,False,0.14909728015783874,0.09457079727148349
19791128035159A,CLIMBOUT,1499786,Ontario,1904,False,0.02844944880889433,0.01108125006911253
19791128035159A,CLIMBOUT,1499786,Royal Australian Navy,741691,False,0.02844944880889433,0.01476565967462053
19791128035159A,CLIMBOUT,1499786,Landed,1842401,False,0.0,0.0
19791128035159A,CLIMBOUT,1499786,PILOT,2044212,False,0.018285335000758907,0.0027018289357057927
19791128035159A,CLIMBOUT,1499786,The Field,39071317,False,0.2533369358134342,0.27208012169190765
19791128035159A,CLIMBOUT,1499786,Water,617395,False,0.2533369358134342,0.27208012169190765
19791128035159A,CLIMBOUT,1499786,FUEL,5427266,False,0.06844411029495223,0.02149818363721873
19791128035159A,ENGINE,44167,Landed,1842401,False,0.18671705346175327,0.15023081226456028
19791128035159A,ENGINE,44167,PILOT,2044212,False,0.08598438681098208,0.04405250555919664
19791128035159A,ENGINE,44167,Curtin University,1145497,False,0.07541052014166483,0.0412826285009496
19791128035159A,ENGINE,44167,Rain Shower,7284490,False,0.08598438681098208,0.038767974661142124
19791128035159A,ENGINE,44167,Ontario,1904,False,0.08598438681098208,0.024559382581706268
19791128035159A,ENGINE,44167,Royal Australian Navy,741691,False,0.07218728535053387,0.014204397691299093
19791128035159A,ENGINE,44167,Landed,1842401,False,0.18671705346175327,0.15023081226456028
19791128035159A,ENGINE,44167,PILOT,2044212,False,0.08598438681098208,0.04405250555919664
19791128035159A,ENGINE,44167,The Field,39071317,False,0.18671705346175327,0.08888942437085451
19791128035159A,ENGINE,44167,Water,617395,False,0.18671705346175327,0.08888942437085451
19791128035159A,ENGINE,44167,FUEL,5427266,False,0.2991650089479493,0.13125043595778244
19791128035159A,FIELD,188869,Landed,1842401,False,0.0,0.0
19791128035159A,FIELD,188869,PILOT,2044212,False,0.0,0.0
19791128035159A,FIELD,188869,Curtin University,1145497,False,0.11224320490203044,0.08138622918528439
19791128035159A,FIELD,188869,Rain Shower,7284490,False,0.02750936902488832,0.004272835981509664
19791128035159A,FIELD,188869,Ontario,1904,False,0.14970395940978853,0.07422149282359976
19791128035159A,FIELD,188869,Royal Australian Navy,741691,False,0.0,0.0
19791128035159A,FIELD,188869,Landed,1842401,False,0.0,0.0
19791128035159A,FIELD,188869,PILOT,2044212,False,0.0,0.0
19791128035159A,FIELD,188869,The Field,39071317,True,0.02750936902488832,0.005056496000302396
19791128035159A,FIELD,188869,Water,617395,False,0.02750936902488832,0.005056496000302396
19791128035159A,FIELD,188869,FUEL,5427266,False,0.0,0.0
19791128035159A,WATER,283,Landed,1842401,False,0.1473874178611796,0.029594995578324297
19791128035159A,WATER,283,PILOT,2044212,False,0.06668357419570203,0.010459616807899561
19791128035159A,WATER,283,Curtin University,1145497,False,0.062156129084091294,0.018589617263695207
19791128035159A,WATER,283,Rain Shower,7284490,False,0.06668357419570203,0.012026557606027364
19791128035159A,WATER,283,Ontario,1904,False,0.06668357419570203,0.015173302559122713
19791128035159A,WATER,283,Royal Australian Navy,741691,False,0.023283270186640337,0.0026650497732184004
19791128035159A,WATER,283,Landed,1842401,False,0.1473874178611796,0.029594995578324297
19791128035159A,WATER,283,PILOT,2044212,False,0.06668357419570203,0.010459616807899561
19791128035159A,WATER,283,The Field,39071317,False,0.1473874178611796,0.03270244354822401
19791128035159A,WATER,283,Water,617395,True,0.1473874178611796,0.03270244354822401
19791128035159A,WATER,283,FUEL,5427266,False,0.2106558563927683,0.05968423069444917
19791128035159A,FUEL,1875633,Landed,1842401,False,0.1531339284364177,0.07601606519010581
