c5_id,c119_input,entities,labels_raw,labels,confidence
19990515020569A,"ON MAY 15, 1999, AT 1754 ALASKA DAYLIGHT TIME, A TAILWHEEL EQUIPPED PIPER PA-20 AIRPLANE, N8883C, SUSTAINED SUBSTAN",ALASKA,"[{'value': 'MISC', 'confidence': 0.8001590371131897}]",MISC,0.8001590371131897
19990511020019I,AIRCRAFT LANDED GEAR UP ON RUNWAY #1 AT ALBANY INTERNATIONAL AIRPORT. PILOT WAS IN THE PROCESS OF PERFORMING AN EME,ALBANY,"[{'value': 'LOC', 'confidence': 0.9054515361785889}]",LOC,0.9054515361785889
19990621014469I,"ON JULY 21, 1999, A DEHAVILLAND DHC-8-102, S/N 308, N810EX, OPERATED BY ALLEGHENY AIRLINES INC., ACCOMPLISHED A PRE",ALLEGHENY AIRLINES INC.,"[{'value': 'ORG', 'confidence': 0.9362219174702963}]",ORG,0.9362219174702963
19990526022619I,"(-5) ON MAY 26, 1999, AT APPROXIMATELY 7:05 AM MDT MESA AIRLINES FLIGHT 105, A BE-1900D, TAXIED FROM THE MESA RAMP ",MESA,"[{'value': 'ORG', 'confidence': 0.40332940220832825}]",ORG,0.40332940220832825
19990703029579I,(-23) THE RIGHT LANDING GEAR OF THIS AIRCRAFT HAD BEEN DAMAGED ON LANDING BY ANOTHER PILOT. EARL LESEBERG SUBSEQUEN,EARL LESEBERG,"[{'value': 'PER', 'confidence': 0.7005691975355148}]",PER,0.7005691975355148
19980729018239A,"ACFT HAD A FUEL EMERGENCY, PILOT REQUESTED APPROACH AND BOTH ENGINES QUIT, ACFT LANDED A 1/2 MILE SHORT OF RWY IN A",ACFT,"[{'value': 'ORG', 'confidence': 0.9507675766944885}]",ORG,0.9507675766944885
19990722029789I,"(-23) 9/9/99 - A MR. DAVE HILDEBRAND (717)886-2184 CALLED TO REPORT AN INCIDENT THAT OCCURRED ON 7/22/99, INVOLVING",DAVE HILDEBRAND,"[{'value': 'PER', 'confidence': 0.9994808733463287}]",PER,0.9994808733463287
19980807020039A,"AIR TAXI HAD DIFFICULTY BECOMING AIRBORNE AFTER TAKEOFF, ACFT LEFT THE GROUND BRIEFLY, VEERED TO THE LEFT, AND WENT",AIR TAXI,"[{'value': 'ORG', 'confidence': 0.7720969617366791}]",ORG,0.7720969617366791
19980817031319I,"AIRCRAFT DEPARTED OSAGE BEACH (K15) ON RUNWAY 14 ENROUTE TO KANSAS CITY, MISSOURI. UPON CLIMBOUT AT APPROXIMATELY 3",OSAGE BEACH,"[{'value': 'LOC', 'confidence': 0.8370881974697113}]",LOC,0.8370881974697113
19980817031319I,"AIRCRAFT DEPARTED OSAGE BEACH (K15) ON RUNWAY 14 ENROUTE TO KANSAS CITY, MISSOURI. UPON CLIMBOUT AT APPROXIMATELY 3",KANSAS CITY,"[{'value': 'LOC', 'confidence': 0.8626174032688141}]",LOC,0.8626174032688141
19980817031319I,"AIRCRAFT DEPARTED OSAGE BEACH (K15) ON RUNWAY 14 ENROUTE TO KANSAS CITY, MISSOURI. UPON CLIMBOUT AT APPROXIMATELY 3",MISSOURI,"[{'value': 'LOC', 'confidence': 0.9774779081344604}]",LOC,0.9774779081344604
19980826027739I,"AFTER THE GILLESPIE FIELD (SEE) DEPARTURE, CRUISE POWER SETTING FL035, THE PILOT NOTICED THE ENGINE RPM EXCEEDED RE",GILLESPIE,"[{'value': 'PER', 'confidence': 0.5258190035820007}]",PER,0.5258190035820007
19980826043009I,(-5)PIC UNLATCHED THE RH ENGINE COWLING IN PREPARATION TO SHOW THE CO-PILOT HOW TO DO A MORE THOROUGH PRE-FLIGHT IN,PIC,"[{'value': 'ORG', 'confidence': 0.5093323588371277}]",ORG,0.5093323588371277
19990708008519A,"TUNDRA COPTERS AIR TAXI (1973 BELL 206B HELICOPTER) CRASHED ON TAKE-OFF AND SUSTAINED SUBSTANTIAL DAMAGE, NO INJURI",TUNDRA COPTERS,"[{'value': 'MISC', 'confidence': 0.7164878249168396}]",MISC,0.7164878249168396
19990728010059A,"ACFT LOST CONTROL ON TAKE-OFF AND SUSTAINED SUBSTANTIAL DAMAGE. (.19) ON JULY 28, 1999, AT 1042 CENTRAL DAYLIGHT TI",ACFT,"[{'value': 'ORG', 'confidence': 0.9799578785896301}]",ORG,0.9799578785896301
19991105036659A,"(-23) MR. KARUP WAS PROVIDING SUPERVISION TO A STUDENT PILOT ON A CROSS COUNTRY FLIGHT FROM JACKSONVILLE, NC (OAJ),",KARUP,"[{'value': 'PER', 'confidence': 0.9716479778289795}]",PER,0.9716479778289795
19991105036659A,"(-23) MR. KARUP WAS PROVIDING SUPERVISION TO A STUDENT PILOT ON A CROSS COUNTRY FLIGHT FROM JACKSONVILLE, NC (OAJ),",JACKSONVILLE,"[{'value': 'LOC', 'confidence': 0.9998648166656494}]",LOC,0.9998648166656494
19991105036659A,"(-23) MR. KARUP WAS PROVIDING SUPERVISION TO A STUDENT PILOT ON A CROSS COUNTRY FLIGHT FROM JACKSONVILLE, NC (OAJ),",NC,"[{'value': 'LOC', 'confidence': 0.9950671195983887}]",LOC,0.9950671195983887
19991105036659A,"(-23) MR. KARUP WAS PROVIDING SUPERVISION TO A STUDENT PILOT ON A CROSS COUNTRY FLIGHT FROM JACKSONVILLE, NC (OAJ),",OAJ,"[{'value': 'LOC', 'confidence': 0.9092742800712585}]",LOC,0.9092742800712585
19981115045229I,(-5) WHILE TAXIING FROM THE HANGER 6 WEST AT THE PURDUE AIRPORT (LAF) THE STUDENT PILOT LOST CONTROL OF THE AIRCRAF,PURDUE AIRPORT,"[{'value': 'ORG', 'confidence': 0.5538635849952698}]",ORG,0.5538635849952698
19981115045229I,(-5) WHILE TAXIING FROM THE HANGER 6 WEST AT THE PURDUE AIRPORT (LAF) THE STUDENT PILOT LOST CONTROL OF THE AIRCRAF,AIRCRAF,"[{'value': 'ORG', 'confidence': 0.5762752890586853}]",ORG,0.5762752890586853
19990110039219I,"(.23) AFTER VIEWING THE VIDEO TAPE FROM A CAMERA ATTACHED TO MR. JACK LARRISON'S HELMET, I AGREE WITH THE ATTACHED ",JACK LARRISON'S,"[{'value': 'PER', 'confidence': 0.8639737069606781}]",PER,0.8639737069606781
19990120005769I,(-5)ON 1-20-99 KITTY HAWK FLT 503 MHR-TOL DIVERTED TO MCI DUE TO LOSS OF ENGINE OIL FROM THE #1 ENGINE. INSPECTORS ,MCI,"[{'value': 'ORG', 'confidence': 0.8168755173683167}]",ORG,0.8168755173683167
19990216038189I,(-23) THE PILOT IN COMMAND OF A PART 135 AIR AMBULANCE FLIGHT TOOK OFF FROM RUNWAY 06 AT THE LADY'S ISLAND AIRPORT ,RUNWAY 06,"[{'value': 'MISC', 'confidence': 0.6495035141706467}]",MISC,0.6495035141706467
19990216038189I,(-23) THE PILOT IN COMMAND OF A PART 135 AIR AMBULANCE FLIGHT TOOK OFF FROM RUNWAY 06 AT THE LADY'S ISLAND AIRPORT ,LADY'S ISLAND,"[{'value': 'LOC', 'confidence': 0.8319250047206879}]",LOC,0.8319250047206879
19991210035729I,"(-23) THE PILOT IN COMMAND OF N789SL HAD FILED AN IFR FLIGHT PLAN FROM PALM SPRINGS (PSP), CA, TO OCEANSIDE (CRQ), ",N789SL,"[{'value': 'ORG', 'confidence': 0.48329058289527893}]",ORG,0.48329058289527893
19991210035729I,"(-23) THE PILOT IN COMMAND OF N789SL HAD FILED AN IFR FLIGHT PLAN FROM PALM SPRINGS (PSP), CA, TO OCEANSIDE (CRQ), ",IFR,"[{'value': 'ORG', 'confidence': 0.42078250646591187}]",ORG,0.42078250646591187
19991210035729I,"(-23) THE PILOT IN COMMAND OF N789SL HAD FILED AN IFR FLIGHT PLAN FROM PALM SPRINGS (PSP), CA, TO OCEANSIDE (CRQ), ",PALM SPRINGS,"[{'value': 'LOC', 'confidence': 0.9581884741783142}]",LOC,0.9581884741783142
19991210035729I,"(-23) THE PILOT IN COMMAND OF N789SL HAD FILED AN IFR FLIGHT PLAN FROM PALM SPRINGS (PSP), CA, TO OCEANSIDE (CRQ), ",CA,"[{'value': 'LOC', 'confidence': 0.8885484337806702}]",LOC,0.8885484337806702
19990405003079A,"ISUA AIR TAXI ACFT EXPERIENCED #2 ENGINE PROBLEMS AFTER TAKE-OFF AND RETURNED TO LAND ON RWY 3, WHILE N838MA WAS ON",ISUA AIR,"[{'value': 'ORG', 'confidence': 0.51251320540905}]",ORG,0.51251320540905
19950513047619A,ALASKA DEPT FISH. BRAKE DRAGGED ON TAKEOFF IGNORED. NOSED OVER. PARKING BRAKE WAS ON.                              ,ALASKA,"[{'value': 'LOC', 'confidence': 0.9132711887359619}]",LOC,0.9132711887359619
19990528006079A,"N7991Y DEPARTED MLC, LEFT ENGINE FAILED, ACFT CRASHED 2 MILES SOUTH OF AIRPORT.(.19) ON MAY 28, 1999, AT 1630 CENTR",MLC,"[{'value': 'ORG', 'confidence': 0.822120189666748}]",ORG,0.822120189666748
19990715022879I,"(-23) UPON TAKEOFF, THE DOOR IMMEDIATELY AFTER THE AIRCRAFT LEFT THE GROUND. THE PILOT ELECTED TO LAND ON THE REMAI",REMAI,"[{'value': 'ORG', 'confidence': 0.668211042881012}]",ORG,0.668211042881012
19990802033029I,"(-23) ON AUG. 2, 1999, N711BN, A BE-90, DEPARTED FROM WEST PALM BEACH INT'L WITH PILOT DUANE CRITHFIELD, CERTIFICAT",WEST PALM BEACH,"[{'value': 'LOC', 'confidence': 0.7905559440453848}]",LOC,0.7905559440453848
19990802033029I,"(-23) ON AUG. 2, 1999, N711BN, A BE-90, DEPARTED FROM WEST PALM BEACH INT'L WITH PILOT DUANE CRITHFIELD, CERTIFICAT",DUANE CRITHFIELD,"[{'value': 'PER', 'confidence': 0.9049829840660095}]",PER,0.9049829840660095
19950619018959I,DEPARTED HYA TO REPOSITION TO ACK. DOOR LIGHT CAME ON. TRIED CLOSE CREW DOOR. DOOR DEPARTED. RETURNED. CUT HIS ARM.,HYA,"[{'value': 'PER', 'confidence': 0.4283899962902069}]",PER,0.4283899962902069
19990922032209I,(-23) NOSE GEAR FAILED TO RETRACT AFTER TAKE OFF. EMERGENCY EQUIPMENT WAS NOTIFIED BUT NOT ON STANDBY.  THE BOEING ,BOEING,"[{'value': 'ORG', 'confidence': 0.4769344925880432}]",ORG,0.4769344925880432
19951003035309I,"NARRATIVE: NORMAL TWO PILOT OPERATION BUT BECAUSE THIS WAS A MAINTENANCE RUN TO DAYTON, ONLY ONE PILOT PERFORMED PR",DAYTON,"[{'value': 'LOC', 'confidence': 0.9222683310508728}]",LOC,0.9222683310508728
19951120042049I,"NARRATIVE: ON MONDAY, NOVEMBER 20, 1995, AT APPROXIMATELY 1400 EST, STUDENT PILOT PAUL HOSEFROS INITIATED A TAKEOFF",PAUL HOSEFROS,"[{'value': 'PER', 'confidence': 0.9606139361858368}]",PER,0.9606139361858368
19951127042919I,"NARRATIVE: THE PILOT, DAVID EDWARD SHIPLEY, PILOT IN COMMAND, STATED THAT WHILE PERFORMING AN EXTERNAL LOAD LIFT OF",DAVID EDWARD SHIPLEY,"[{'value': 'PER', 'confidence': 0.9507036606470743}]",PER,0.9507036606470743
19960127013499I,"NARRATIVE: ON JANUARY 27, 1996, HORIZON AIR WAS ATTEMPTING TO REPOSITION N26952, AN SA-227 AS FLIGHT 3059, BACK TO ",HORIZON AIR,"[{'value': 'ORG', 'confidence': 0.7429528832435608}]",ORG,0.7429528832435608
19960130003319I,NARRATIVE: DOWNWIND FOR LANDING RUNWAY 29 AT WINONA NOSE GEAR WOULD NOT EXTEND. NOSE GEAR UP LANDING WAS MADE. NOSE,WINONA,"[{'value': 'PER', 'confidence': 0.3054529130458832}]",PER,0.3054529130458832
19960307003679I,"NARRATIVE: AIRCRAFT DEPARTED FORT SMITH, ARKANSAS. DURING GEAR RETRACTION, THE LANDING GEAR CIRCUIT BREAKER POPPED.",FORT SMITH,"[{'value': 'LOC', 'confidence': 0.9487285017967224}]",LOC,0.9487285017967224
19960307003679I,"NARRATIVE: AIRCRAFT DEPARTED FORT SMITH, ARKANSAS. DURING GEAR RETRACTION, THE LANDING GEAR CIRCUIT BREAKER POPPED.",ARKANSAS,"[{'value': 'LOC', 'confidence': 0.9984612464904785}]",LOC,0.9984612464904785
19960318020999I,"NARRATIVE: ON MARCH 18, 1996 AT 2215Z, AN ATR-72 (N27806) ON A FLIGHT FROM BROWNSVILLE TO HOUSTON INTERCONTINENTAL ",BROWNSVILLE,"[{'value': 'LOC', 'confidence': 0.9937381744384766}]",LOC,0.9937381744384766
19960318020999I,"NARRATIVE: ON MARCH 18, 1996 AT 2215Z, AN ATR-72 (N27806) ON A FLIGHT FROM BROWNSVILLE TO HOUSTON INTERCONTINENTAL ",HOUSTON,"[{'value': 'LOC', 'confidence': 0.9534276127815247}]",LOC,0.9534276127815247
19960418007829A,CRASHED AND BURNED. (.4)WITNESSES REPORTED THAT AFTER DEPARTURE FROM A GRASS RUNWAY. THE AIRPLANE REACHED AN ALTITU,ALTITU,"[{'value': 'ORG', 'confidence': 0.5634161829948425}]",ORG,0.5634161829948425
19960508024399I,"NARRATIVE: ON MAY 8, 1996, WHILE ON A CLIMB ATTITUDE, N88CP EXPERIENCED A DEPARTURE OF THE MAIN PASSENGER ENTRANCE ",N88CP,"[{'value': 'ORG', 'confidence': 0.47597602009773254}]",ORG,0.47597602009773254
19960601021209I,"NARRATIVE: ON JUNE 1, 1996, APPROXIMATELY 0615 CDT FOLLOWING DEPARTURE FROM THE DENVER INTERNATIONAL AIRPORT, COMMA",DENVER,"[{'value': 'LOC', 'confidence': 0.9605252742767334}]",LOC,0.9605252742767334
19960603025369I,"NARRATIVE: ON AN IFR FLIGHT PLAN FROM CHICAGO, IL TO SAN ANTONIO, TX N898CB, A CESSNA 560, EXPERIENCED A RAPID LOSS",IFR,"[{'value': 'MISC', 'confidence': 0.5818465352058411}]",MISC,0.5818465352058411
19960603025369I,"NARRATIVE: ON AN IFR FLIGHT PLAN FROM CHICAGO, IL TO SAN ANTONIO, TX N898CB, A CESSNA 560, EXPERIENCED A RAPID LOSS",CHICAGO,"[{'value': 'LOC', 'confidence': 0.9996494054794312}]",LOC,0.9996494054794312
19960603025369I,"NARRATIVE: ON AN IFR FLIGHT PLAN FROM CHICAGO, IL TO SAN ANTONIO, TX N898CB, A CESSNA 560, EXPERIENCED A RAPID LOSS",IL,"[{'value': 'LOC', 'confidence': 0.6919395327568054}]",LOC,0.6919395327568054
19960603025369I,"NARRATIVE: ON AN IFR FLIGHT PLAN FROM CHICAGO, IL TO SAN ANTONIO, TX N898CB, A CESSNA 560, EXPERIENCED A RAPID LOSS",SAN ANTONIO,"[{'value': 'LOC', 'confidence': 0.9427232146263123}]",LOC,0.9427232146263123
19960627028139I,"NARRATIVE: THE PILOT WAS GIVING FLIGHT INSTRUCTION. ON TAKE OFF ROLL AT CGE, THE PILOT PULLED BACK THE MIXTURE CONT",CGE,"[{'value': 'ORG', 'confidence': 0.4743061661720276}]",ORG,0.4743061661720276
19960720018909A,DESCENDING AFTER JUMPERS AWAY. ENGINE QUIT. HIT WIRE ON FORCED LANDING. NOSED OVER. CARB WORN OUT. ENGINE OVER TBO.,TBO,"[{'value': 'ORG', 'confidence': 0.5972411036491394}]",ORG,0.5972411036491394
19960925033859I,"NARRATIVE: ON SEPTEMBER 25, 1996, AT 0652 MST, A BEECH SUPER KING AIR B200, PILOTED BY MR. ROY A. GOODART TOOK OFF ",BEECH,"[{'value': 'MISC', 'confidence': 0.4985353350639343}]",MISC,0.4985353350639343
19960925033859I,"NARRATIVE: ON SEPTEMBER 25, 1996, AT 0652 MST, A BEECH SUPER KING AIR B200, PILOTED BY MR. ROY A. GOODART TOOK OFF ",ROY,"[{'value': 'PER', 'confidence': 0.769148588180542}]",PER,0.769148588180542
19960925033859I,"NARRATIVE: ON SEPTEMBER 25, 1996, AT 0652 MST, A BEECH SUPER KING AIR B200, PILOTED BY MR. ROY A. GOODART TOOK OFF ",GOODART,"[{'value': 'PER', 'confidence': 0.999849796295166}]",PER,0.999849796295166
19961016038619I,"NARRATIVE: ON OCTOBER 16, 1996, MR. CARL N. LEWIS, PILOT-IN-COMMAND OF MOONEY, N9266V, TOOK OFF FROM MONTGOMERY AIR",CARL N. LEWIS,"[{'value': 'PER', 'confidence': 0.8497556746006012}]",PER,0.8497556746006012
19961016038619I,"NARRATIVE: ON OCTOBER 16, 1996, MR. CARL N. LEWIS, PILOT-IN-COMMAND OF MOONEY, N9266V, TOOK OFF FROM MONTGOMERY AIR",MOONEY,"[{'value': 'PER', 'confidence': 0.9959090948104858}]",PER,0.9959090948104858
19961016038619I,"NARRATIVE: ON OCTOBER 16, 1996, MR. CARL N. LEWIS, PILOT-IN-COMMAND OF MOONEY, N9266V, TOOK OFF FROM MONTGOMERY AIR",MONTGOMERY AIR,"[{'value': 'ORG', 'confidence': 0.8661332726478577}]",ORG,0.8661332726478577
19970513039769A,ENIGNE QUIT ON LOW LEVEL SEISMIC SURVEY FLIGHT. ROTOR DECAY ON AUTOROTATION. WATER IN FUEL AND AT SOURCE. (-23) DUR,ENIGNE,"[{'value': 'ORG', 'confidence': 0.9504718780517578}]",ORG,0.9504718780517578
19970517042369I,"NARRATIVE: FLIGHT 3873, ATR-42, N21837, STARTED TAXIING FOR DEPARTURE FROM THE BATON ROUGE AIRPORT WITH THE MAIN CA",BATON ROUGE AIRPORT,"[{'value': 'LOC', 'confidence': 0.7366957267125448}]",LOC,0.7366957267125448
19970615014139A,DEPARTED WITH TOWBAR ATTACHED. ATC ADVISED BUT FLEW TO AIRPORT. LANDED HARD LEFT MAIN NOSE HIT FOLED BOTH AND WING.,TOWBAR,"[{'value': 'PER', 'confidence': 0.8654372692108154}]",PER,0.8654372692108154
19970615014139A,DEPARTED WITH TOWBAR ATTACHED. ATC ADVISED BUT FLEW TO AIRPORT. LANDED HARD LEFT MAIN NOSE HIT FOLED BOTH AND WING.,ATC,"[{'value': 'ORG', 'confidence': 0.8557330369949341}]",ORG,0.8557330369949341
19970629018519A,DEPARTED ENGINE NOT HEATHY CONTINUED. MORE POWER LOSS. HIT WIRES LDG ON 135. (-23) THE PILOT DEPARTED PAULS VALLEY ,PAULS VALLEY,"[{'value': 'LOC', 'confidence': 0.7461420595645905}]",LOC,0.7461420595645905
19970829024769A,RIGHT TRANSMISSION DOOR SEPERATED. STRUCK TAIL ROTOR. AUTORATATED HARD LANDING. COWLING IMPROPERLY INSTALLED.      ,COWLING,"[{'value': 'PER', 'confidence': 0.8918462991714478}]",PER,0.8918462991714478
19970830044119I,NARRATIVE: AIRCRAFT LOST POWER AND LANDED IN CORN FIELD APPROXIMATELY ONE MILE SHORT OF SHANNON AIRPORT. MINOR DAMA,CORN FIELD,"[{'value': 'LOC', 'confidence': 0.7471484243869781}]",LOC,0.7471484243869781
19970830044119I,NARRATIVE: AIRCRAFT LOST POWER AND LANDED IN CORN FIELD APPROXIMATELY ONE MILE SHORT OF SHANNON AIRPORT. MINOR DAMA,SHANNON,"[{'value': 'LOC', 'confidence': 0.9036425948143005}]",LOC,0.9036425948143005
19970830044119I,NARRATIVE: AIRCRAFT LOST POWER AND LANDED IN CORN FIELD APPROXIMATELY ONE MILE SHORT OF SHANNON AIRPORT. MINOR DAMA,MINOR DAMA,"[{'value': 'ORG', 'confidence': 0.7386243939399719}]",ORG,0.7386243939399719
19970914032469I,"NARRATIVE: MS. LUNKEN DEPARTED NASHUA, NH ENROUTE TO ALTOONA, PA. IN THE VICINITY OF WILKES-BARRE, PA SHE OBSERVED ",LUNKEN,"[{'value': 'PER', 'confidence': 0.9783873558044434}]",PER,0.9783873558044434
19970914032469I,"NARRATIVE: MS. LUNKEN DEPARTED NASHUA, NH ENROUTE TO ALTOONA, PA. IN THE VICINITY OF WILKES-BARRE, PA SHE OBSERVED ",NASHUA,"[{'value': 'LOC', 'confidence': 0.8896260857582092}]",LOC,0.8896260857582092
19970914032469I,"NARRATIVE: MS. LUNKEN DEPARTED NASHUA, NH ENROUTE TO ALTOONA, PA. IN THE VICINITY OF WILKES-BARRE, PA SHE OBSERVED ",NH,"[{'value': 'LOC', 'confidence': 0.9076058864593506}]",LOC,0.9076058864593506
19970914032469I,"NARRATIVE: MS. LUNKEN DEPARTED NASHUA, NH ENROUTE TO ALTOONA, PA. IN THE VICINITY OF WILKES-BARRE, PA SHE OBSERVED ",ALTOONA,"[{'value': 'LOC', 'confidence': 0.98875892162323}]",LOC,0.98875892162323
19970914032469I,"NARRATIVE: MS. LUNKEN DEPARTED NASHUA, NH ENROUTE TO ALTOONA, PA. IN THE VICINITY OF WILKES-BARRE, PA SHE OBSERVED ",PA,"[{'value': 'LOC', 'confidence': 0.9857392907142639}]",LOC,0.9857392907142639
19970914032469I,"NARRATIVE: MS. LUNKEN DEPARTED NASHUA, NH ENROUTE TO ALTOONA, PA. IN THE VICINITY OF WILKES-BARRE, PA SHE OBSERVED ",WILKES-BARRE,"[{'value': 'LOC', 'confidence': 0.9103805422782898}]",LOC,0.9103805422782898
19970914032469I,"NARRATIVE: MS. LUNKEN DEPARTED NASHUA, NH ENROUTE TO ALTOONA, PA. IN THE VICINITY OF WILKES-BARRE, PA SHE OBSERVED ",PA,"[{'value': 'LOC', 'confidence': 0.9642069339752197}]",LOC,0.9642069339752197
19971020033509I,"NARRATIVE: ON OCTOBER 20, 1997, ABOUT 1030 ALASKA DAYLIGHT TIME, THE PILOT OF A CESSNA 208B, N9304F, EXPERIENCED A ",ALASKA,"[{'value': 'MISC', 'confidence': 0.7760584354400635}]",MISC,0.7760584354400635
19971230039709A,"(.4)THE PILOT LANDED AT WATERTOWN, LOADED AND OFF-LOADED CARGO, AND DEPARTED WITHOUT GETTING OUT OF THE AIRPLANE. A",WATERTOWN,"[{'value': 'LOC', 'confidence': 0.9833568334579468}]",LOC,0.9833568334579468
19980312011209I,"NARRATIVE: ON MARCH 12, 1998 AT APPROXIMATELY 1100 CST, BA-3100, N832JS, PILOTED BY PIC JEREMY CHIN AND SIC GREGORY",JEREMY CHIN,"[{'value': 'PER', 'confidence': 0.9991444945335388}]",PER,0.9991444945335388
19980312011209I,"NARRATIVE: ON MARCH 12, 1998 AT APPROXIMATELY 1100 CST, BA-3100, N832JS, PILOTED BY PIC JEREMY CHIN AND SIC GREGORY",SIC GREGORY,"[{'value': 'ORG', 'confidence': 0.6106845885515213}]",ORG,0.6106845885515213
19980521014579I,FUEL STARVATION ON SHORT FLIGHT. PILOT ADMITTED MISTAKE IN VISUAL FUEL CHECK. LANDED SAFE IN OPEN FIELD.           ,OPEN,"[{'value': 'MISC', 'confidence': 0.6682098507881165}]",MISC,0.6682098507881165
19980705015849A,RT AILERON OR WING WAS FLUTTER BEFORE GLIDER RELEASE. AFTER RELEASE WENT INTO RIGHT SPRIRAL. IMPACTED GROUND. (.4) ,RT AILERON,"[{'value': 'ORG', 'confidence': 0.9004395306110382}]",ORG,0.9004395306110382
19980714021759I,FAILED TO CHECK GEAR ON AMPHIBIAN LANDED GEAR DOWN IN WATER. FLIPPED OVER.                                         ,AMPHIBIAN,"[{'value': 'MISC', 'confidence': 0.8453285098075867}]",MISC,0.8453285098075867
19980813020699A,"ACFT BOUNCED ON LANDING, LOST CONTROL, AND VEERED OFF THE RWY. (-23)PILOT STATED THAT HE HAD MADE A NUMBER OF TOUCH",ACFT,"[{'value': 'ORG', 'confidence': 0.8321737051010132}]",ORG,0.8321737051010132
19981019029799A,ACFT WAS INVOLVED IN AERIAL APPLICATION WHEN THE ENGINE RAN OUT OF OIL DUE TO THE PILOT NOT SECURING THE DIPSTICK.(,ACFT,"[{'value': 'ORG', 'confidence': 0.85033118724823}]",ORG,0.85033118724823
19990102000079A,"ACFT WAS ON RIGHT BASE TO RWY 32, REPORTS NOT GOING TO MAKE IT AND LANDS SE OF RWY 32 IN PINELAWN CEMETARY. (.19)ON",ACFT,"[{'value': 'ORG', 'confidence': 0.5077205300331116}]",ORG,0.5077205300331116
19990208001229A,"PILOT REPORTED THAT THE ACFT HAD ""LOST SOMETHING"" SHORTLY AFTER TAKE-OFF AND SAID HE WAS ATTEMPTING TO RETURN TO TH",ACFT,"[{'value': 'ORG', 'confidence': 0.5732916593551636}]",ORG,0.5732916593551636
19990213001379A,"ACFT WAS TAXIING FOR TAKE OFF WHEN IT LOST CONTROL, RAN INTO A DITCH, AND STRUCK A TREE. OTHER CIRCUMSTANCES AE UNK",ACFT,"[{'value': 'ORG', 'confidence': 0.6453856825828552}]",ORG,0.6453856825828552
19990506015529I,"ON 5/6/99 AT APPROXIMATELY 1608C, DELTA 789 DEPARTED RUNWAY 36 BOUND FOR SAN FRANCISCO, CA. SHORTLY AFTER TAKEOFF T",SAN FRANCISCO,"[{'value': 'LOC', 'confidence': 0.9951566755771637}]",LOC,0.9951566755771637
19990506015529I,"ON 5/6/99 AT APPROXIMATELY 1608C, DELTA 789 DEPARTED RUNWAY 36 BOUND FOR SAN FRANCISCO, CA. SHORTLY AFTER TAKEOFF T",CA,"[{'value': 'LOC', 'confidence': 0.9985591769218445}]",LOC,0.9985591769218445
19990816019439I,"(-23)AFTER LANDING, TAXIED ON TAXIWAY PAPA WAS MARCHALLED BY GROUP PERSONNEL INTO THE ATLANTIC FBO RAMP, HIT A RECE",ATLANTIC,"[{'value': 'LOC', 'confidence': 0.40441733598709106}]",LOC,0.40441733598709106
19991003028949A,"(.19) ON OCTOBER 3, 1999, ABOUT 1510 ALASKA DAYLIGHT TIME, A WHEEL EQUIPPED BELLANCA 7GCBC AIRPLANE, N4156Y, SUSTAI",ALASKA,"[{'value': 'MISC', 'confidence': 0.5905486941337585}]",MISC,0.5905486941337585
19991109047809A,"(-23) ON TUESDAY, NOVEMBER 9, 1999 AT 1500 HOURS LOCAL, PILOT T. O'CONNELL ATTEMPTED A TAKE-OFF FROM CANANDAIGUA AI",O'CONNELL,"[{'value': 'PER', 'confidence': 0.9998878240585327}]",PER,0.9998878240585327
19991109047809A,"(-23) ON TUESDAY, NOVEMBER 9, 1999 AT 1500 HOURS LOCAL, PILOT T. O'CONNELL ATTEMPTED A TAKE-OFF FROM CANANDAIGUA AI",CANANDAIGUA AI,"[{'value': 'ORG', 'confidence': 0.6839978694915771}]",ORG,0.6839978694915771
19991223042329I,"(-23)^PRIVACY DATA ^ A PRIVATE PILOT WHILE FLYING N9023Q, A BEECH BE-58-58, ENROUTE AT 12,000 TO KMSN HAD THE FRONT",KMSN,"[{'value': 'PER', 'confidence': 0.7269811630249023}]",PER,0.7269811630249023
20000127002439I,(-5) ON JANUARY 27TH AT 10:27PM AIRCRAFT N1959F A CE-172N OPERATED BY EAGLE AVIATION INC. AND PILOTED BY FRANCIS H.,EAGLE AVIATION INC,"[{'value': 'ORG', 'confidence': 0.794155220190684}]",ORG,0.794155220190684
20000127002439I,(-5) ON JANUARY 27TH AT 10:27PM AIRCRAFT N1959F A CE-172N OPERATED BY EAGLE AVIATION INC. AND PILOTED BY FRANCIS H.,FRANCIS H,"[{'value': 'PER', 'confidence': 0.9288105964660645}]",PER,0.9288105964660645
20000215010329A,"(-23) MR. TIMOTHY ALLEN WELLS WAS ACTING AS PILOT IN COMMAND OF A BELL HELICOPTER MODEL BHT-47-G5, N4754R, ENGAGED ",TIMOTHY ALLEN WELLS,"[{'value': 'PER', 'confidence': 0.9036426544189453}]",PER,0.9036426544189453
20000423019639I,(-23)PILOT FAILED TO REMOVE AN ENGINE EXHAUST PLUG DURING HIS PRE-FLIGHT DUE TO A DISTRACTION FROM REFUELERS. DURIN,DURIN,"[{'value': 'PER', 'confidence': 0.7818518877029419}]",PER,0.7818518877029419
