index,c5_id,c119_text,entities,labels
7334,19970309007699I,"NARRATIVE: 3-9-97 1300LCL. DURING CLIMB AFTER TAKE OFF FROM HECTOR MUNICIPAL AIRPORT, HECTOR, MN. BOTH ENGINES LOST",3-9-97,CARDINAL
7340,19970207001579A,"AIRCRAFT CRASHED ON TAKEOFF AND WAS MISSING, SUBJECT OF AN ALNOT. WRECKAGE WAS LOCATED. (.19) ON FEBRUARY 7, 1997, ",.19,CARDINAL
7340,19970207001579A,"AIRCRAFT CRASHED ON TAKEOFF AND WAS MISSING, SUBJECT OF AN ALNOT. WRECKAGE WAS LOCATED. (.19) ON FEBRUARY 7, 1997, ","FEBRUARY 7, 1997",DATE
7373,19970313010659I,"NARRATIVE: ON MARCH 13, 1997, N956S, A CESSNA MODEL 500, WHILE ON A FUNCTIONAL TEST FLIGHT LANDED WITH THE NOSE GEA","MARCH 13, 1997",DATE
7373,19970313010659I,"NARRATIVE: ON MARCH 13, 1997, N956S, A CESSNA MODEL 500, WHILE ON A FUNCTIONAL TEST FLIGHT LANDED WITH THE NOSE GEA",500,CARDINAL
7649,19970411016459I,"NARRATIVE: ON APRIL 11, 1997, AT APPROXIMATELY 1755 MST, AMERISTAR FLIGHT 918, A FALCON DA-20, DEPARTED EL PASO INT","APRIL 11, 1997",DATE
7649,19970411016459I,"NARRATIVE: ON APRIL 11, 1997, AT APPROXIMATELY 1755 MST, AMERISTAR FLIGHT 918, A FALCON DA-20, DEPARTED EL PASO INT",AT APPROXIMATELY 1755 MST,TIME
7796,19970405041279A,LOST POWER CLIMBOUT TO CRUISE. FAILED VISUALY CHECK FUEL. SUSPECT OUT OF FUEL. LANDED ON ROAD. RAN OFF INTO DITCH. ,LANDED ON ROAD,FAC
7818,19970408005359A,LOST POWER AFTER LIFTOFF. HAD COMPRESSOR STALL. HIT GROUND. CARTWHEELED. MASKING FLIM BLOCKED AIR INTAKE. (-23) ON ,23,CARDINAL
7843,19970506016499I,"NARRATIVE: THE LEAR 35, OPERATING UNDER FAR 135, DEPARTED SPIRIT OF ST. LOUIS AIRPORT ON AN IFR FLIGHT PLAN, PROPOS",135,CARDINAL
7987,19970427014569I,"NARRATIVE: ON 04/27/97 AT 6:25 A CESSNA CARAVAN, N303GV, DEPARTED KOTZEBUE, ALASKA WITH THE TAIL STAND ATTACHED.   ",KOTZEBUE,GPE
7987,19970427014569I,"NARRATIVE: ON 04/27/97 AT 6:25 A CESSNA CARAVAN, N303GV, DEPARTED KOTZEBUE, ALASKA WITH THE TAIL STAND ATTACHED.   ",ALASKA,GPE
8010,19970430011489I,"NARRATIVE: ON APRIL 30, 1997, N83GA, BEECHCRAFT MODEL 200 MADE A LANDING EMERGENCY AFTER THE RIGHT ENGINE FIRE WARN","APRIL 30, 1997",DATE
8010,19970430011489I,"NARRATIVE: ON APRIL 30, 1997, N83GA, BEECHCRAFT MODEL 200 MADE A LANDING EMERGENCY AFTER THE RIGHT ENGINE FIRE WARN",200,CARDINAL
8158,19961207041139I,"NARRATIVE: ON DECEMBER 7, 1996, AT APPROXIMATELY 1300 P.M. N5459R, A CESSNA 172F DEPARTED FAIRBANKS INTERNATIONAL A","DECEMBER 7, 1996",DATE
8164,19970520015649I,NARRATIVE: THE FLIGHT WAS CONDUCTED UNDER A PART 141 CURRICULUM FOR A COMMERCIAL RATING. IT WAS THE PILOT'S FIRST S,141,CARDINAL
8208,19970523014439I,NARRATIVE: THE CARGO DOOR WAS LATCHED BEFORE TAKEOFF BY MR. BOWEN. RUNWAY CONDITIONS AT STEVEN'S VILLAGE WAS EXTREM,BOWEN,PERSON
8300,19961223044599I,"NARRATIVE: ON DECEMBER 23, 1996, CONTINENTAL EXPRESS FLIGHT 3021 HAD AN IN-FLIGHT OPENING OF THE MAIN CABIN DOOR. N","DECEMBER 23, 1996",DATE
8415,19970112000859A,CARB ICING AT CRUISE. APPLIED PARTIAL CARB HEAT AND LEANED MIXTURE. CONTRARY TO MANUEL. ENGINE QUIT.FUEL EXHAUSTION,MANUEL,PERSON
8459,19970620024389I,LOST POWER EN ROUTE AFTER SWITCHING TANKS. LANDED ON HIGHWAY. PUSHED TO NEARBY AIRPORT. WATER IN FUEL. SAT OUT.    ,LANDED ON HIGHWAY,FAC
8633,19970804036029I,"NARRATIVE: AFTER DEPARTING MONTEREY DEL NORTE, THE AIRCRAFT LOST ALL ELECTRICAL POWER. THE EMERGENCY ALTERNATOR RES",MONTEREY DEL NORTE,GPE
8861,19970725028609I,"NARRATIVE: AIRCRAFT WAS CLEARED TO LAND ON RUNWAY 8 (DOWNWIND), BUT THE PILOT DECIDED HE WAS GOING TOO FAST BECAUSE",8,CARDINAL
8927,19970826028809I,"NARRATIVE: AFTER DEPARTURE FROM MARLBORO AIRPORT, MARLBORO, NJ UNDER VISUAL METEOROLOGICAL CONDITION (VMC), THE PIL",MARLBORO AIRPORT,GPE
8927,19970826028809I,"NARRATIVE: AFTER DEPARTURE FROM MARLBORO AIRPORT, MARLBORO, NJ UNDER VISUAL METEOROLOGICAL CONDITION (VMC), THE PIL",MARLBORO,GPE
8927,19970826028809I,"NARRATIVE: AFTER DEPARTURE FROM MARLBORO AIRPORT, MARLBORO, NJ UNDER VISUAL METEOROLOGICAL CONDITION (VMC), THE PIL",NJ,GPE
8927,19970826028809I,"NARRATIVE: AFTER DEPARTURE FROM MARLBORO AIRPORT, MARLBORO, NJ UNDER VISUAL METEOROLOGICAL CONDITION (VMC), THE PIL",VMC,ORG
8934,19970802020419A,AIRCRAFT MADE EMERGENCY LANMDING IN A FIELD AND BURNED. (.4)THE PILOT REPORTED THE AIRCRAFT CLIMBED OUT NORMALLY UN,UN,ORG
9193,19970828030389I,"NARRATIVE: ON AUGUST 28, 1997, AT 1730 EDT N9401P PILOTED BY WARREN R. LUMPKINS, LOST POWER ON TAKEOFF FROM THE LIL","AUGUST 28, 1997, AT 1730",DATE
9228,19970416006029A,FOREST FIRE FLIGHT. FILLED WATER BUCKET. LOUD BANK. LOST POWER. AUTOROTATED TO TREES. ROTOR DRIVE SHAFT FAILED. (-2,ROTOR DRIVE SHAFT,PRODUCT
9244,19970417009999A,SKIDDED AND NOSED OVER LANDING ON 900 FT LONG GRAVEL STRIP. FOUND SPRAY CAN WEDGED UNDER RIGHT RUDDER PEDAL.       ,900,CARDINAL
9324,19971004032329I,NARRATIVE: MR. COBB STATED THAT HE PERFORMED A NORMAL PREFLIGHT AND SUMPED FUEL BEFORE AND AFTER REFUELING. DURING ,COBB,PERSON
9534,19971003029949A,FLOAT EQUIPPED PA12 FOUND FLOATING UP SIDE DOWN IN LAKE. PILOT NOT FOUND IN DEEP LAKE.  SEEN PATCHING A FLOAT PRIOR,DEEP LAKE,LOC
9704,19971121040659A,"NARRATIVE: ON NOVEMBER 21, 1997, AT APPROXIMATELY 1130 LOCAL EST, A DC-9-15F, N564PC, OPERATED BY KITTY HAWK AIRCAR","NOVEMBER 21, 1997",DATE
9943,19971222043699I,"NARRATIVE: ON MONDAY, DECEMBER 22, 1997, AT 0948 PST, A PIPER ARROW, PA-28R-200, N15428, HAD AN ENGINE FAILURE 15 N","DECEMBER 22, 1997",DATE
9943,19971222043699I,"NARRATIVE: ON MONDAY, DECEMBER 22, 1997, AT 0948 PST, A PIPER ARROW, PA-28R-200, N15428, HAD AN ENGINE FAILURE 15 N",15,CARDINAL
9949,19970614017779I,"NARRATIVE: CONTINENTAL AIRLINES INC. FLIGHT COA142 DEPARTED COS ENROUTE TO EWR, JUNE 14, 1997. AFTER TAKE-OFF, THE ",CONTINENTAL AIRLINES INC,ORG
9949,19970614017779I,"NARRATIVE: CONTINENTAL AIRLINES INC. FLIGHT COA142 DEPARTED COS ENROUTE TO EWR, JUNE 14, 1997. AFTER TAKE-OFF, THE ","JUNE 14, 1997",DATE
10008,19971213041139A,LOST POWER ENROUTE. FORCE LANDED WEST OF AIRPORT. NOSED OVER IN MUD. 175 NOT FLOWN 10YRS. ONLY OIL CHGE FUEL FLUSH.,WEST OF AIRPORT,FAC
10008,19971213041139A,LOST POWER ENROUTE. FORCE LANDED WEST OF AIRPORT. NOSED OVER IN MUD. 175 NOT FLOWN 10YRS. ONLY OIL CHGE FUEL FLUSH.,175,CARDINAL
10355,19970713029619I,NARRATIVE: ON SCENE INVESTIGATION ON 7-13-97 FOUND AIRCRAFT PARKED IN A WHEAT FIELD WITH THE LEFT MAIN GEAR COLLAPS,7-13-97,CARDINAL
10386,19980216001219A,LOST POWER BOTH ENGINES. DESTOYED LANDING. HAD KNOWN MECH PROBLEMS. FAILED FEATHER. STALLED. FUEL PUMPS INOP. (-23),23,CARDINAL
10762,19970810027479I,NARRATIVE: PILOT FUELED AIRCRAFT AND PLACED FUEL SELECTOR ON LEFT TANK. PILOT BOARDED HIS TWO DOGS AND UPON HIS ENT,TWO,CARDINAL
10811,19980415008799I,"NARRATIVE: AT THE DIRECTION OF AIR TRAFFIC CONTROL (ATC), THE AIRCRAFT WAS HOLDING FOR DEPARTURE CLEARANCE AT RUNWA",ATC,ORG
10830,19970813034319I,"NARRATIVE: PILOT REPORTED ENGINE SPUTTERED AND QUIT ON APPROACH TO ANOKA, MN AIRPORT. TRIED RESTARTING WITH NO EFFE",ANOKA,GPE
10830,19970813034319I,"NARRATIVE: PILOT REPORTED ENGINE SPUTTERED AND QUIT ON APPROACH TO ANOKA, MN AIRPORT. TRIED RESTARTING WITH NO EFFE",MN AIRPORT,FAC
10871,19980426007599A,DEPARTED WITH CONTROL LOCKS ENGAGED. LOST CONTROL. (.4)A WITNESS OBSERVED THE AIRPLANE DEPART RUNWAY 5 AND CLIMB AT,5,CARDINAL
11223,19970914026909A,"AIRCRAFT CRASHED ON LANDING. (.4) ON SEPTEMBER 14, 1997, AT 0830 ALASKA DAYLIGHT TIME, A PIPER PA-12 AIRPLANE, N789","SEPTEMBER 14, 1997",DATE
11223,19970914026909A,"AIRCRAFT CRASHED ON LANDING. (.4) ON SEPTEMBER 14, 1997, AT 0830 ALASKA DAYLIGHT TIME, A PIPER PA-12 AIRPLANE, N789",ALASKA,GPE
11223,19970914026909A,"AIRCRAFT CRASHED ON LANDING. (.4) ON SEPTEMBER 14, 1997, AT 0830 ALASKA DAYLIGHT TIME, A PIPER PA-12 AIRPLANE, N789",12,CARDINAL
11413,19980628015149A,"AFTER TOUCH AND GO ACFT CLIMBED TO 299 FT, ENGINE SPUTTERED AND QUIT, ACFT LANDED IN A BEAN FIELD. (.4) IN THE WRIT",299,CARDINAL
11434,19980620030289I,"MR. KADERA THEN ATTEMPTED TO LAND IN A FIELD BUT WAS FORCED TO LAND ON HIGHWAY 93. THREE MILES EAST OF SUNMER, IOWA",KADERA,PERSON
11434,19980620030289I,"MR. KADERA THEN ATTEMPTED TO LAND IN A FIELD BUT WAS FORCED TO LAND ON HIGHWAY 93. THREE MILES EAST OF SUNMER, IOWA",93,CARDINAL
11434,19980620030289I,"MR. KADERA THEN ATTEMPTED TO LAND IN A FIELD BUT WAS FORCED TO LAND ON HIGHWAY 93. THREE MILES EAST OF SUNMER, IOWA",IOWA,GPE
11437,19980701015829A,"ACFT ENGINE LOST POWER ON CLIMBOUT AND PILOT MADE AN EMERG LANDING, SPEARFISH, SD. (.4)THE AIRPLANE SUFFERED A PART",SPEARFISH,GPE
11556,19980702015809A,"ACFT CRASHED AFTER TAKEOFF, BLISSFIELD, MI (.19)ON JULY 2, 1998, AT 0800 EASTER DAYLIGHT TIME (EDT), W WICKS FLY BA",BLISSFIELD,GPE
11556,19980702015809A,"ACFT CRASHED AFTER TAKEOFF, BLISSFIELD, MI (.19)ON JULY 2, 1998, AT 0800 EASTER DAYLIGHT TIME (EDT), W WICKS FLY BA",MI,GPE
11556,19980702015809A,"ACFT CRASHED AFTER TAKEOFF, BLISSFIELD, MI (.19)ON JULY 2, 1998, AT 0800 EASTER DAYLIGHT TIME (EDT), W WICKS FLY BA",.19,CARDINAL
11556,19980702015809A,"ACFT CRASHED AFTER TAKEOFF, BLISSFIELD, MI (.19)ON JULY 2, 1998, AT 0800 EASTER DAYLIGHT TIME (EDT), W WICKS FLY BA","JULY 2, 1998",DATE
11566,19971008030469I,"NARRATIVE: ON OCTOBER 7, 1997 AT APPROXIMATELY 1800 EDT A BEECHCRAFT BE58, N18BZ DEPARTED FROM GAYLORD, MI (GLR) WI","OCTOBER 7, 1997",DATE
11566,19971008030469I,"NARRATIVE: ON OCTOBER 7, 1997 AT APPROXIMATELY 1800 EDT A BEECHCRAFT BE58, N18BZ DEPARTED FROM GAYLORD, MI (GLR) WI",APPROXIMATELY 1800 EDT,TIME
11566,19971008030469I,"NARRATIVE: ON OCTOBER 7, 1997 AT APPROXIMATELY 1800 EDT A BEECHCRAFT BE58, N18BZ DEPARTED FROM GAYLORD, MI (GLR) WI",GAYLORD,GPE
11566,19971008030469I,"NARRATIVE: ON OCTOBER 7, 1997 AT APPROXIMATELY 1800 EDT A BEECHCRAFT BE58, N18BZ DEPARTED FROM GAYLORD, MI (GLR) WI",MI,GPE
11566,19971008030469I,"NARRATIVE: ON OCTOBER 7, 1997 AT APPROXIMATELY 1800 EDT A BEECHCRAFT BE58, N18BZ DEPARTED FROM GAYLORD, MI (GLR) WI",GLR,ORG
11823,19971101031639A,AIRCRAFT IDLE 2 YRS ON A FERRY FLIGHT. LOST RIGHT ENGINE AND PART POWER LEFT ON CLIMBOUT. FUEL FILTERS CLOGGED. (-2,2,CARDINAL
12067,19980909023019A,"GLIDER EXPERIENCED AILERON PROBLEMS ON TAKEOFF TOW, AFTER THE ACFT WAS RELEASED FROM THE TOW IT STRUCK A BUSH AND S",BUSH,PERSON
12142,19980823038089I,"(-5)IFR FLIGHT, REXBURG, IDAHO TO GUNNISON, CO., PILOT REQUESTED DIVERSION TO IDAHO FALLS (IDA) AFTER HAVING SMOKE ",REXBURG,GPE
12142,19980823038089I,"(-5)IFR FLIGHT, REXBURG, IDAHO TO GUNNISON, CO., PILOT REQUESTED DIVERSION TO IDAHO FALLS (IDA) AFTER HAVING SMOKE ",IDAHO,GPE
12142,19980823038089I,"(-5)IFR FLIGHT, REXBURG, IDAHO TO GUNNISON, CO., PILOT REQUESTED DIVERSION TO IDAHO FALLS (IDA) AFTER HAVING SMOKE ","GUNNISON, CO.",GPE
12142,19980823038089I,"(-5)IFR FLIGHT, REXBURG, IDAHO TO GUNNISON, CO., PILOT REQUESTED DIVERSION TO IDAHO FALLS (IDA) AFTER HAVING SMOKE ",IDAHO,GPE
12142,19980823038089I,"(-5)IFR FLIGHT, REXBURG, IDAHO TO GUNNISON, CO., PILOT REQUESTED DIVERSION TO IDAHO FALLS (IDA) AFTER HAVING SMOKE ",IDA,ORG
12147,19980916037909A,"(.19)ON SEPTEMBER 16, 1998, ABOUT 2040 EASTERN DAYLIGHT TIME, A CESSNA 152, N307DW, WAS SUBSTANTIALLY DAMAGED DURIN",.19,CARDINAL
12147,19980916037909A,"(.19)ON SEPTEMBER 16, 1998, ABOUT 2040 EASTERN DAYLIGHT TIME, A CESSNA 152, N307DW, WAS SUBSTANTIALLY DAMAGED DURIN","SEPTEMBER 16, 1998",DATE
12147,19980916037909A,"(.19)ON SEPTEMBER 16, 1998, ABOUT 2040 EASTERN DAYLIGHT TIME, A CESSNA 152, N307DW, WAS SUBSTANTIALLY DAMAGED DURIN",ABOUT 2040,DATE
12147,19980916037909A,"(.19)ON SEPTEMBER 16, 1998, ABOUT 2040 EASTERN DAYLIGHT TIME, A CESSNA 152, N307DW, WAS SUBSTANTIALLY DAMAGED DURIN",152,CARDINAL
12170,19980826032079A,"ON AUGUST 26, 1998, ABOUT 1805 EDT, A ROGINSON R-22 N9067G, WAS SUBSTANTIALLY DAMAGED DURING A FORCED LANDING IN DU","AUGUST 26, 1998",DATE
12170,19980826032079A,"ON AUGUST 26, 1998, ABOUT 1805 EDT, A ROGINSON R-22 N9067G, WAS SUBSTANTIALLY DAMAGED DURING A FORCED LANDING IN DU",ABOUT 1805 EDT,TIME
12290,19981003027959A,PILOT WAS PRACTICING TOUCH AND GO LANDINGS WHEN THE ACFT LOST ENGINE POWER AT 200 FEET AND LANDED 1/2 MILE SHORT OF,200,CARDINAL
12411,19981021043819I,"(-5)ON OCTOBER 21 ,1998, AT 1205 CDT, N3256V, A BEECH A-36, OWNED AND OPERATED BY FRANK ROBINS III, RECEIVED MINOR ","OCTOBER 21 ,1998, AT 1205 CDT",DATE
12467,19981028043809I,(-5)DURING CRUISE FLIGHT THE PILOT HEARD A LOUD BANG AS IF SOMETHING HAD HIT THE AIRCRAFT. THE PILOT MADE A PRECAUT,5,CARDINAL
12479,19981030031049A,"ON DEPARTURE FROM AVA, MO., ACFT SWERVED TO RIGHT AND PILOT COULD NOT RECOVER, CRASHED ON AIRPORT PROPERTY OFF RWY.",MO.,GPE
12509,19981104031359A,"ACFT STALLED AND CRASHED UPON TAKEOFF. (.19)ON NOVEMBER 4, 1998, AT 1045 HOURS PACIFIC STANDARD TIME, A PIPER PA-46",.19,CARDINAL
12509,19981104031359A,"ACFT STALLED AND CRASHED UPON TAKEOFF. (.19)ON NOVEMBER 4, 1998, AT 1045 HOURS PACIFIC STANDARD TIME, A PIPER PA-46","NOVEMBER 4, 1998",DATE
12575,19980207001049A,LOST POWER ON LANDING. APPROACH. CRASHED LANDED. NO NARRATIVE. (.4)THE PILOT USED A 55 GALLON DRUM WITH A PUMP AND ,55,CARDINAL
12578,19981114040239A,"(.19) ON NOVEMBER 14, 1998, AT 1115 CENTRAL STANDARD TIME, A CESSNA 182F, N3240U, PILOTED BY A COMMERCIAL PILOT, RE",.19,CARDINAL
12578,19981114040239A,"(.19) ON NOVEMBER 14, 1998, AT 1115 CENTRAL STANDARD TIME, A CESSNA 182F, N3240U, PILOTED BY A COMMERCIAL PILOT, RE","NOVEMBER 14, 1998",DATE
12578,19981114040239A,"(.19) ON NOVEMBER 14, 1998, AT 1115 CENTRAL STANDARD TIME, A CESSNA 182F, N3240U, PILOTED BY A COMMERCIAL PILOT, RE",182F,CARDINAL
12587,19981115041169A,"(.19)ON NOVEMBER 15, 1998, APPROXIMATELY 0945 CENTRAL STANDARD TIME, A BELL 206B HELICOPTER, N21466, WAS SUBSTANTIA",.19,CARDINAL
12587,19981115041169A,"(.19)ON NOVEMBER 15, 1998, APPROXIMATELY 0945 CENTRAL STANDARD TIME, A BELL 206B HELICOPTER, N21466, WAS SUBSTANTIA","NOVEMBER 15, 1998",DATE
12587,19981115041169A,"(.19)ON NOVEMBER 15, 1998, APPROXIMATELY 0945 CENTRAL STANDARD TIME, A BELL 206B HELICOPTER, N21466, WAS SUBSTANTIA",0945,CARDINAL
12599,19981118045009A,"(-23) WITHIN APPROXIMATELY 3 MIN. AFTER DESCENDING FROM 4,500 FT. TO 2,000 FT., THE ENGINE RPM DROPPED TO APPROXIMA",3,CARDINAL
12599,19981118045009A,"(-23) WITHIN APPROXIMATELY 3 MIN. AFTER DESCENDING FROM 4,500 FT. TO 2,000 FT., THE ENGINE RPM DROPPED TO APPROXIMA","4,500 FT",QUANTITY
12599,19981118045009A,"(-23) WITHIN APPROXIMATELY 3 MIN. AFTER DESCENDING FROM 4,500 FT. TO 2,000 FT., THE ENGINE RPM DROPPED TO APPROXIMA","2,000 FT.",QUANTITY
12642,19980216004729I,"NARRATIVE: ON MONDAY, FEBRUARY 16, 1998, AT 0715 EST, A BA JETSTREAM 3201, N492UE, FLIGHT 6269, OPERATED BY ATLANTI","FEBRUARY 16, 1998",DATE
12642,19980216004729I,"NARRATIVE: ON MONDAY, FEBRUARY 16, 1998, AT 0715 EST, A BA JETSTREAM 3201, N492UE, FLIGHT 6269, OPERATED BY ATLANTI",0715 EST,TIME
12669,19981004042929I,"(-5) ON OCTOBER 4, 1998, AT 1025E, A CESSNA CITATION, N267TC, S/N 550-0345 REGISTERED TO 304 M C LIMITED EXPERIENCE","OCTOBER 4, 1998, AT 1025E",DATE
12677,19981006043989I,"(-5) PILOT STATED THAT DUE TO LENGTHY (4 MINUTES) HOLD TIME BEFORE DEPARTURE, HE APPLIED PARKING BRAKE ""LIGHTLY"". W",4,CARDINAL
12723,19981010040609A,"(.4) THE PILOT WAS LOW ON THE APPROACH TO RUNWAY 36, AND SO HE 'QUICKLY PUSHED THE THROTTLE IN' AND THERE WAS A TOT",36,CARDINAL
12756,19981013033149I,AFTER KLM CFRS PERFORMED MAINTENANCE ON THE ENGINE #2 ANTI-ICE VALVE. THE MAINTENANCE PERSONNEL DID NOT LATCH THE L,2,CARDINAL
12825,19981217033479A,"ACFT CRASHED IN A FIELD AND CAME TO REST INVERTED. (.19)ON DECEMBER 17, 1998, AT 1042 CENTRAL STANDARD TIME, A CESS",.19,CARDINAL
12825,19981217033479A,"ACFT CRASHED IN A FIELD AND CAME TO REST INVERTED. (.19)ON DECEMBER 17, 1998, AT 1042 CENTRAL STANDARD TIME, A CESS","DECEMBER 17, 1998",DATE
12831,19980313008779I,"NARRATIVE: THE PILOT FUELED THE AIRCRAFT AT SALINAS, CA. HE SAID HE VISUALLY CHECKED THE FUEL CAPS. HE STATED HE DE",SALINAS,GPE
12840,19981026040069A,"(.19)ON OCTOBER 26, 1998, ABOUT 1750 ALASKA STANDARD TIME, A WHEEL EQUIPPED CESSNA 207A AIRPLANE, N73533, SUSTAINED",.19,CARDINAL
12840,19981026040069A,"(.19)ON OCTOBER 26, 1998, ABOUT 1750 ALASKA STANDARD TIME, A WHEEL EQUIPPED CESSNA 207A AIRPLANE, N73533, SUSTAINED","OCTOBER 26, 1998",DATE
12840,19981026040069A,"(.19)ON OCTOBER 26, 1998, ABOUT 1750 ALASKA STANDARD TIME, A WHEEL EQUIPPED CESSNA 207A AIRPLANE, N73533, SUSTAINED",ABOUT 1750,DATE
12840,19981026040069A,"(.19)ON OCTOBER 26, 1998, ABOUT 1750 ALASKA STANDARD TIME, A WHEEL EQUIPPED CESSNA 207A AIRPLANE, N73533, SUSTAINED",ALASKA,GPE
12881,19981102031089A,ON 11/02/98 PILOT DOUGLAS W. CASE (PILOT CERTIFICATE 001434852 ATP) AT 1101 MST WAS ON THE TAKEOFF PHASE OF A VFR L,DOUGLAS W. CASE,PERSON
12993,19981119031419A,"ACFT CRASHED ON LANDING (.19) ON NOVEMBER 19, 1998, AT 1450 HOURS PACIFIC STANDARD TIME, A MOONEY M20F, N3500X, EXP",.19,CARDINAL
12993,19981119031419A,"ACFT CRASHED ON LANDING (.19) ON NOVEMBER 19, 1998, AT 1450 HOURS PACIFIC STANDARD TIME, A MOONEY M20F, N3500X, EXP","NOVEMBER 19, 1998",DATE
13000,19981122032029A,"(-23) MR. HICKS WAS FLYING FROM SAUK CENTER, MN. (D39) TO CARROLL, IA (CIN). AT ABOUT 1530 LOCAL TIME HE REPORTED T",HICKS,PERSON
13000,19981122032029A,"(-23) MR. HICKS WAS FLYING FROM SAUK CENTER, MN. (D39) TO CARROLL, IA (CIN). AT ABOUT 1530 LOCAL TIME HE REPORTED T","FLYING FROM SAUK CENTER, MN. (D39) TO CARROLL, IA",ORG
13000,19981122032029A,"(-23) MR. HICKS WAS FLYING FROM SAUK CENTER, MN. (D39) TO CARROLL, IA (CIN). AT ABOUT 1530 LOCAL TIME HE REPORTED T",CIN,ORG
13036,19981125046299A,"(.4)AFTER TAKEOFF, ABOUT 300 FEET ABOVE THE GROUND, THE AIRPLANE'S WINDSCREEN WAS IMMEDIATELY COVERED WITH OIL, RES",300,CARDINAL
13656,19990326022429A,"(.4) ON MARCH 26, 1999, ABOUT 1530 CENTRAL STANDARD TIME, A CESSNA 172, N8968B, COLLIDED WITH TREES WHILE MANEUVERI","MARCH 26, 1999",DATE
13656,19990326022429A,"(.4) ON MARCH 26, 1999, ABOUT 1530 CENTRAL STANDARD TIME, A CESSNA 172, N8968B, COLLIDED WITH TREES WHILE MANEUVERI",172,CARDINAL
13771,19990415014379I,"AFTER LANDING, N305EC EXITED RUNWAY 28 AT TAXIWAY CHARLIE. THE AIRCRAFT WAS NEAR CENTERLINE WHEN THE NOSE WHEEL TRA",28,CARDINAL
13772,19990415020099I,"TWA, FLIGHT 580 DEPARTED RUNWAY 32 AT LINCOLN, NE. DURING CLIMB CABIN FAILED TO PRESSURIZE.  AIRCRAFT RETURNED TO L",TWA,ORG
13772,19990415020099I,"TWA, FLIGHT 580 DEPARTED RUNWAY 32 AT LINCOLN, NE. DURING CLIMB CABIN FAILED TO PRESSURIZE.  AIRCRAFT RETURNED TO L",580,CARDINAL
13772,19990415020099I,"TWA, FLIGHT 580 DEPARTED RUNWAY 32 AT LINCOLN, NE. DURING CLIMB CABIN FAILED TO PRESSURIZE.  AIRCRAFT RETURNED TO L",32,CARDINAL
13772,19990415020099I,"TWA, FLIGHT 580 DEPARTED RUNWAY 32 AT LINCOLN, NE. DURING CLIMB CABIN FAILED TO PRESSURIZE.  AIRCRAFT RETURNED TO L",LINCOLN,GPE
13841,19980608025749A,"ON JUNE 8, 1998M AT 1055 HOURS PACIFIC DAYLIGHT TIME, A SAAB 91B, N6370L, WENT OFF THE END OF THE RUNWAY DURING AN ",JUNE 8,DATE
13939,19980617028129I,"ON JUNE 17, 1998, AN AS-350-BA HELICOPTER DEPARTED LIHUE AIRPORT ON THE ISLAND OF KAUAI, HAWAII, THE PILOT HAD NEGL","JUNE 17, 1998",DATE
13939,19980617028129I,"ON JUNE 17, 1998, AN AS-350-BA HELICOPTER DEPARTED LIHUE AIRPORT ON THE ISLAND OF KAUAI, HAWAII, THE PILOT HAD NEGL",LIHUE AIRPORT,GPE
13939,19980617028129I,"ON JUNE 17, 1998, AN AS-350-BA HELICOPTER DEPARTED LIHUE AIRPORT ON THE ISLAND OF KAUAI, HAWAII, THE PILOT HAD NEGL",THE ISLAND,GPE
13939,19980617028129I,"ON JUNE 17, 1998, AN AS-350-BA HELICOPTER DEPARTED LIHUE AIRPORT ON THE ISLAND OF KAUAI, HAWAII, THE PILOT HAD NEGL",KAUAI,GPE
13939,19980617028129I,"ON JUNE 17, 1998, AN AS-350-BA HELICOPTER DEPARTED LIHUE AIRPORT ON THE ISLAND OF KAUAI, HAWAII, THE PILOT HAD NEGL",HAWAII,GPE
14030,19990515020569A,"ON MAY 15, 1999, AT 1754 ALASKA DAYLIGHT TIME, A TAILWHEEL EQUIPPED PIPER PA-20 AIRPLANE, N8883C, SUSTAINED SUBSTAN","MAY 15, 1999, AT 1754",DATE
14030,19990515020569A,"ON MAY 15, 1999, AT 1754 ALASKA DAYLIGHT TIME, A TAILWHEEL EQUIPPED PIPER PA-20 AIRPLANE, N8883C, SUSTAINED SUBSTAN",ALASKA,GPE
14030,19990515020569A,"ON MAY 15, 1999, AT 1754 ALASKA DAYLIGHT TIME, A TAILWHEEL EQUIPPED PIPER PA-20 AIRPLANE, N8883C, SUSTAINED SUBSTAN",20,CARDINAL
14214,19990603013999I,FUEL COP IMPROPERLY SECURED AFTER FUELDING. CAP CAME OFF IN CRUISE FLIGHT ALLOWING FUEL TO SYPHON OUT OF THE WING T,CRUISE FLIGHT,PRODUCT
14264,19990511020019I,AIRCRAFT LANDED GEAR UP ON RUNWAY #1 AT ALBANY INTERNATIONAL AIRPORT. PILOT WAS IN THE PROCESS OF PERFORMING AN EME,1,CARDINAL
14324,19980718023639A,FLOATPLANE COLLIDED WITH WATER WHEN HIS SEAT SLID BACK. LOST HOLD OF CONTROLS. PULLED THROTTLE COLSED. NOT FASTENED,FLOATPLANE,PRODUCT
14385,19990621014469I,"ON JULY 21, 1999, A DEHAVILLAND DHC-8-102, S/N 308, N810EX, OPERATED BY ALLEGHENY AIRLINES INC., ACCOMPLISHED A PRE","JULY 21, 1999",DATE
