index,c5_id,c119_text,entities,labels
18669,19960418007859A,NOT ACCELERATING NORMAL. TRIED DUMP LOAD. MISSED. GOT AIRBORNE END RUNWAY. JUMPED CREEK. HIT BANK. FAILED USE FLAPS,CREEK,PERSON
18730,19960508024399I,"NARRATIVE: ON MAY 8, 1996, WHILE ON A CLIMB ATTITUDE, N88CP EXPERIENCED A DEPARTURE OF THE MAIN PASSENGER ENTRANCE ","MAY 8, 1996",DATE
18805,19960601021209I,"NARRATIVE: ON JUNE 1, 1996, APPROXIMATELY 0615 CDT FOLLOWING DEPARTURE FROM THE DENVER INTERNATIONAL AIRPORT, COMMA","JUNE 1, 1996, APPROXIMATELY 0615",DATE
18805,19960601021209I,"NARRATIVE: ON JUNE 1, 1996, APPROXIMATELY 0615 CDT FOLLOWING DEPARTURE FROM THE DENVER INTERNATIONAL AIRPORT, COMMA",THE DENVER INTERNATIONAL AIRPORT,FAC
18815,19960603025369I,"NARRATIVE: ON AN IFR FLIGHT PLAN FROM CHICAGO, IL TO SAN ANTONIO, TX N898CB, A CESSNA 560, EXPERIENCED A RAPID LOSS",CHICAGO,GPE
18815,19960603025369I,"NARRATIVE: ON AN IFR FLIGHT PLAN FROM CHICAGO, IL TO SAN ANTONIO, TX N898CB, A CESSNA 560, EXPERIENCED A RAPID LOSS",SAN ANTONIO,GPE
18815,19960603025369I,"NARRATIVE: ON AN IFR FLIGHT PLAN FROM CHICAGO, IL TO SAN ANTONIO, TX N898CB, A CESSNA 560, EXPERIENCED A RAPID LOSS",TX N898CB,ORG
18815,19960603025369I,"NARRATIVE: ON AN IFR FLIGHT PLAN FROM CHICAGO, IL TO SAN ANTONIO, TX N898CB, A CESSNA 560, EXPERIENCED A RAPID LOSS",A CESSNA 560,PRODUCT
18859,19960615014119A,STRUCK TREES ON TAKEOFF DUE PARTIAL POWER LOSS. POSSIBLE FUEL CONTAMINATION. NOT FUELED OR FLOW FOR 10 MONTHS.     ,10 MONTHS,DATE
18909,19960627028139I,"NARRATIVE: THE PILOT WAS GIVING FLIGHT INSTRUCTION. ON TAKE OFF ROLL AT CGE, THE PILOT PULLED BACK THE MIXTURE CONT",CGE,ORG
19237,19960916045449A,ENGINE QUIT ON CLIMBOUT. LANDED IN TREES. RUST DEBRIS AND WATER IN FUEL. ORIGINAL CARB. FLOW 438 HRS SINCE 1978.   ,1978,DATE
19253,19960920045619A,LOST POWER ON INITAL CLIMBOUT. REPORTED TOOK OFF CARB HEAT ON. RICH MIXTURE FOULED PLUGS. HIT DITCH LANDING.       ,CLIMBOUT,ORG
19264,19960923029689A,PUBLIC AIRCRAFT DUAL FLIGHT. DURING AUTOROTATION DEMO RUN ON LANDING RIGHT SKID FAILED. EXCEEDED SKID WEAR LIMITS. ,AIRCRAFT DUAL FLIGHT,PRODUCT
19273,19960925033859I,"NARRATIVE: ON SEPTEMBER 25, 1996, AT 0652 MST, A BEECH SUPER KING AIR B200, PILOTED BY MR. ROY A. GOODART TOOK OFF ","SEPTEMBER 25, 1996",DATE
19273,19960925033859I,"NARRATIVE: ON SEPTEMBER 25, 1996, AT 0652 MST, A BEECH SUPER KING AIR B200, PILOTED BY MR. ROY A. GOODART TOOK OFF ",0652,TIME
19273,19960925033859I,"NARRATIVE: ON SEPTEMBER 25, 1996, AT 0652 MST, A BEECH SUPER KING AIR B200, PILOTED BY MR. ROY A. GOODART TOOK OFF ",MST,ORG
19273,19960925033859I,"NARRATIVE: ON SEPTEMBER 25, 1996, AT 0652 MST, A BEECH SUPER KING AIR B200, PILOTED BY MR. ROY A. GOODART TOOK OFF ",KING AIR B200,PRODUCT
19273,19960925033859I,"NARRATIVE: ON SEPTEMBER 25, 1996, AT 0652 MST, A BEECH SUPER KING AIR B200, PILOTED BY MR. ROY A. GOODART TOOK OFF ",ROY A. GOODART,PERSON
19351,19961016038619I,"NARRATIVE: ON OCTOBER 16, 1996, MR. CARL N. LEWIS, PILOT-IN-COMMAND OF MOONEY, N9266V, TOOK OFF FROM MONTGOMERY AIR","OCTOBER 16, 1996",DATE
19351,19961016038619I,"NARRATIVE: ON OCTOBER 16, 1996, MR. CARL N. LEWIS, PILOT-IN-COMMAND OF MOONEY, N9266V, TOOK OFF FROM MONTGOMERY AIR",CARL N. LEWIS,PERSON
19351,19961016038619I,"NARRATIVE: ON OCTOBER 16, 1996, MR. CARL N. LEWIS, PILOT-IN-COMMAND OF MOONEY, N9266V, TOOK OFF FROM MONTGOMERY AIR",MOONEY,ORG
19351,19961016038619I,"NARRATIVE: ON OCTOBER 16, 1996, MR. CARL N. LEWIS, PILOT-IN-COMMAND OF MOONEY, N9266V, TOOK OFF FROM MONTGOMERY AIR",N9266V,ORG
19400,19961031037889I,"NARRATIVE: AIRCRAFT WAS FUELED WITH 40 GALLONS OF JET-A, BRINGING THE TOTAL FUEL ON BOARD TO 85 GALLONS. DURING CLI",40 GALLONS,QUANTITY
19400,19961031037889I,"NARRATIVE: AIRCRAFT WAS FUELED WITH 40 GALLONS OF JET-A, BRINGING THE TOTAL FUEL ON BOARD TO 85 GALLONS. DURING CLI",85 GALLONS,QUANTITY
19674,19970304002079A,EN ROUTE UNABLE BUDGE FUEL SELECTOR. LOW FUEL. QUIT OF FINEAL. HIT TREE SHORT OF RUNWAY. SELECTOR JAMMED BY RUST. (,FINEAL,ORG
19775,19970405045919A,(.4) THE PILOT FUELED HIS AIRPLANE AND FLEW A CROSS COUNTRY FLIGHT FOR A TOTAL DURATION OF 4 HOURS. AFTER LANDING B,THE PILOT FUELED HIS AIRPLANE AND FLEW A CROSS COUNTRY FLIGHT,PRODUCT
19778,19970406005949A,"CARGO DOOR CAME OPEN AFTER TAKEOFF, RETURNED AND LANDED. NO BAGGAGE WAS LOST.  (.4)ON APRIL 6, 1997, APPROXIMATELY ","APRIL 6, 1997",DATE
19922,19970517042369I,"NARRATIVE: FLIGHT 3873, ATR-42, N21837, STARTED TAXIING FOR DEPARTURE FROM THE BATON ROUGE AIRPORT WITH THE MAIN CA",3873,CARDINAL
19922,19970517042369I,"NARRATIVE: FLIGHT 3873, ATR-42, N21837, STARTED TAXIING FOR DEPARTURE FROM THE BATON ROUGE AIRPORT WITH THE MAIN CA",N21837,CARDINAL
20007,19970609025279I,TAXIING TO RAMP NO FREQUENCY FOR AREA. HAD TO BACK UP DUE OUTBONED TRAFFIC. ATC THEN SET UP 1219 FOR TEMP CONTROL. ,1219,CARDINAL
20039,19970617025179I,DOOR OPENED AT ROTATION. ABORTED. LANDED REMAINING RUNWAY. BLEW A TIRE. BRAKING. MISJUDGEMENT. WILL FLY DOOR OPEN. ,MISJUDGEMENT,ORG
20086,19970629018519A,DEPARTED ENGINE NOT HEATHY CONTINUED. MORE POWER LOSS. HIT WIRES LDG ON 135. (-23) THE PILOT DEPARTED PAULS VALLEY ,135,CARDINAL
20281,19970829024769A,RIGHT TRANSMISSION DOOR SEPERATED. STRUCK TAIL ROTOR. AUTORATATED HARD LANDING. COWLING IMPROPERLY INSTALLED.      ,TAIL ROTOR,PRODUCT
20289,19970830044119I,NARRATIVE: AIRCRAFT LOST POWER AND LANDED IN CORN FIELD APPROXIMATELY ONE MILE SHORT OF SHANNON AIRPORT. MINOR DAMA,SHANNON AIRPORT,FAC
20342,19970914032469I,"NARRATIVE: MS. LUNKEN DEPARTED NASHUA, NH ENROUTE TO ALTOONA, PA. IN THE VICINITY OF WILKES-BARRE, PA SHE OBSERVED ",LUNKEN,PERSON
20342,19970914032469I,"NARRATIVE: MS. LUNKEN DEPARTED NASHUA, NH ENROUTE TO ALTOONA, PA. IN THE VICINITY OF WILKES-BARRE, PA SHE OBSERVED ",NASHUA,PERSON
20342,19970914032469I,"NARRATIVE: MS. LUNKEN DEPARTED NASHUA, NH ENROUTE TO ALTOONA, PA. IN THE VICINITY OF WILKES-BARRE, PA SHE OBSERVED ",NH ENROUTE,GPE
20342,19970914032469I,"NARRATIVE: MS. LUNKEN DEPARTED NASHUA, NH ENROUTE TO ALTOONA, PA. IN THE VICINITY OF WILKES-BARRE, PA SHE OBSERVED ",ALTOONA,ORG
20440,19971016035649I,NARRATIVE: THE AIRPLANE TOOK OFF FROM SUS AND CLIMBED TO 1500'. THE TOWER GAVE A FREQUENCY CHANGE TO THE PILOT TO C,1500,CARDINAL
20459,19971020033509I,"NARRATIVE: ON OCTOBER 20, 1997, ABOUT 1030 ALASKA DAYLIGHT TIME, THE PILOT OF A CESSNA 208B, N9304F, EXPERIENCED A ","OCTOBER 20, 1997",DATE
20459,19971020033509I,"NARRATIVE: ON OCTOBER 20, 1997, ABOUT 1030 ALASKA DAYLIGHT TIME, THE PILOT OF A CESSNA 208B, N9304F, EXPERIENCED A ",ABOUT 1030 ALASKA DAYLIGHT TIME,WORK_OF_ART
20459,19971020033509I,"NARRATIVE: ON OCTOBER 20, 1997, ABOUT 1030 ALASKA DAYLIGHT TIME, THE PILOT OF A CESSNA 208B, N9304F, EXPERIENCED A ",THE PILOT OF A CESSNA 208B,PRODUCT
20459,19971020033509I,"NARRATIVE: ON OCTOBER 20, 1997, ABOUT 1030 ALASKA DAYLIGHT TIME, THE PILOT OF A CESSNA 208B, N9304F, EXPERIENCED A ",N9304,CARDINAL
20701,19980130003679I,"NARRATIVE: ON FEBRUARY 11, 1998, AT APPROXIMATELY 1615 MST, A BIG SKY AIRLINES SA-227, FLIGHT 1204, BEING OPERATED ","FEBRUARY 11, 1998",DATE
20701,19980130003679I,"NARRATIVE: ON FEBRUARY 11, 1998, AT APPROXIMATELY 1615 MST, A BIG SKY AIRLINES SA-227, FLIGHT 1204, BEING OPERATED ",APPROXIMATELY 1615,CARDINAL
20701,19980130003679I,"NARRATIVE: ON FEBRUARY 11, 1998, AT APPROXIMATELY 1615 MST, A BIG SKY AIRLINES SA-227, FLIGHT 1204, BEING OPERATED ",MST,ORG
20701,19980130003679I,"NARRATIVE: ON FEBRUARY 11, 1998, AT APPROXIMATELY 1615 MST, A BIG SKY AIRLINES SA-227, FLIGHT 1204, BEING OPERATED ",SA-227,PRODUCT
20701,19980130003679I,"NARRATIVE: ON FEBRUARY 11, 1998, AT APPROXIMATELY 1615 MST, A BIG SKY AIRLINES SA-227, FLIGHT 1204, BEING OPERATED ",FLIGHT 1204,PRODUCT
20736,19980218008809I,"NARRATIVE: DURING TAKEOFF ROLL, DOOR OPENED AT 50 KNOTS. PILOT ABORTED TAKEOFF, APPLIED BRAKES BUT WERE INSUFFICIEN",50 KNOTS,QUANTITY
20792,19980312011209I,"NARRATIVE: ON MARCH 12, 1998 AT APPROXIMATELY 1100 CST, BA-3100, N832JS, PILOTED BY PIC JEREMY CHIN AND SIC GREGORY","MARCH 12, 1998",DATE
20792,19980312011209I,"NARRATIVE: ON MARCH 12, 1998 AT APPROXIMATELY 1100 CST, BA-3100, N832JS, PILOTED BY PIC JEREMY CHIN AND SIC GREGORY",APPROXIMATELY 1100,CARDINAL
20792,19980312011209I,"NARRATIVE: ON MARCH 12, 1998 AT APPROXIMATELY 1100 CST, BA-3100, N832JS, PILOTED BY PIC JEREMY CHIN AND SIC GREGORY",CST,ORG
20792,19980312011209I,"NARRATIVE: ON MARCH 12, 1998 AT APPROXIMATELY 1100 CST, BA-3100, N832JS, PILOTED BY PIC JEREMY CHIN AND SIC GREGORY",BA-3100,PRODUCT
20792,19980312011209I,"NARRATIVE: ON MARCH 12, 1998 AT APPROXIMATELY 1100 CST, BA-3100, N832JS, PILOTED BY PIC JEREMY CHIN AND SIC GREGORY",N832JS,ORG
20792,19980312011209I,"NARRATIVE: ON MARCH 12, 1998 AT APPROXIMATELY 1100 CST, BA-3100, N832JS, PILOTED BY PIC JEREMY CHIN AND SIC GREGORY",JEREMY CHIN,PERSON
20977,19980513009219A,"ON MAY 13, 1998, AT 1810 EASTERN STANTARD TIME (EST), A READ ROTORWAY EXECUTIVE 90, HOMEBUILT HELICOPTER, N4561C, O","MAY 13, 1998",DATE
20977,19980513009219A,"ON MAY 13, 1998, AT 1810 EASTERN STANTARD TIME (EST), A READ ROTORWAY EXECUTIVE 90, HOMEBUILT HELICOPTER, N4561C, O",1810 EASTERN STANTARD TIME (EST),TIME
20977,19980513009219A,"ON MAY 13, 1998, AT 1810 EASTERN STANTARD TIME (EST), A READ ROTORWAY EXECUTIVE 90, HOMEBUILT HELICOPTER, N4561C, O",90,CARDINAL
20977,19980513009219A,"ON MAY 13, 1998, AT 1810 EASTERN STANTARD TIME (EST), A READ ROTORWAY EXECUTIVE 90, HOMEBUILT HELICOPTER, N4561C, O",N4561C,CARDINAL
21337,19980826027719I,DURING THE AIRCRAFT TAKEODD THE TAIL WHEEL BECAME UNLOCKED DUE TO AN ACCUMULATION OF DIRT IN THE TAIL WHEEL. THE AI,THE AIRCRAFT TAKEODD,PRODUCT
21337,19980826027719I,DURING THE AIRCRAFT TAKEODD THE TAIL WHEEL BECAME UNLOCKED DUE TO AN ACCUMULATION OF DIRT IN THE TAIL WHEEL. THE AI,THE TAIL WHEEL,PRODUCT
21455,19980927036769I,"(-5)DURING LANDING ROLL THE AIRCRAFT TAIL WHEEL WAS NOT PROPERLY ENGAGED AND ACCORDING TO THE PILOT, HE MOMENTARILY",LANDING ROLL THE AIRCRAFT TAIL WHEEL,PRODUCT
21476,19981001042209A,"(.19) ON OCTOBER 1, 1998, AT 1230 CENTRAL DAYLIGHT TIME, A DIAMOND AIRCRAFT INDUSTRIES DA 20-A1 AIRPLANE, N527SS, W",.19,CARDINAL
21476,19981001042209A,"(.19) ON OCTOBER 1, 1998, AT 1230 CENTRAL DAYLIGHT TIME, A DIAMOND AIRCRAFT INDUSTRIES DA 20-A1 AIRPLANE, N527SS, W","OCTOBER 1, 1998",DATE
21476,19981001042209A,"(.19) ON OCTOBER 1, 1998, AT 1230 CENTRAL DAYLIGHT TIME, A DIAMOND AIRCRAFT INDUSTRIES DA 20-A1 AIRPLANE, N527SS, W",1230 CENTRAL DAYLIGHT TIME,WORK_OF_ART
21476,19981001042209A,"(.19) ON OCTOBER 1, 1998, AT 1230 CENTRAL DAYLIGHT TIME, A DIAMOND AIRCRAFT INDUSTRIES DA 20-A1 AIRPLANE, N527SS, W",20-A1 AIRPLANE,PRODUCT
21498,19981008045999A,"(.4) THE CERTIFICATED AIRLINE TRANSPORT PILOT, WITH ONE PASSENGER, WAS DEPARTING FOR ANOTHER AIRPORT ABOUT 5 MILES ",ONE,CARDINAL
21498,19981008045999A,"(.4) THE CERTIFICATED AIRLINE TRANSPORT PILOT, WITH ONE PASSENGER, WAS DEPARTING FOR ANOTHER AIRPORT ABOUT 5 MILES ",5 MILES,QUANTITY
21687,19981230034409A,"(.19)ON DECEMBER 30, 1998, ABOUT 1630 HOURS PACIFIC STANDARD TIME, A BEECH C23, N2313L, SUSTAINED SUBSTANTIAL DAMAG",.19,CARDINAL
21687,19981230034409A,"(.19)ON DECEMBER 30, 1998, ABOUT 1630 HOURS PACIFIC STANDARD TIME, A BEECH C23, N2313L, SUSTAINED SUBSTANTIAL DAMAG","DECEMBER 30, 1998",DATE
21687,19981230034409A,"(.19)ON DECEMBER 30, 1998, ABOUT 1630 HOURS PACIFIC STANDARD TIME, A BEECH C23, N2313L, SUSTAINED SUBSTANTIAL DAMAG",ABOUT 1630 HOURS PACIFIC STANDARD TIME,TIME
21687,19981230034409A,"(.19)ON DECEMBER 30, 1998, ABOUT 1630 HOURS PACIFIC STANDARD TIME, A BEECH C23, N2313L, SUSTAINED SUBSTANTIAL DAMAG",A BEECH C23,PRODUCT
21687,19981230034409A,"(.19)ON DECEMBER 30, 1998, ABOUT 1630 HOURS PACIFIC STANDARD TIME, A BEECH C23, N2313L, SUSTAINED SUBSTANTIAL DAMAG",N2313L,CARDINAL
21696,19990102000079A,"ACFT WAS ON RIGHT BASE TO RWY 32, REPORTS NOT GOING TO MAKE IT AND LANDS SE OF RWY 32 IN PINELAWN CEMETARY. (.19)ON",32,CARDINAL
21979,19990425003889A,"PILOT REPORTED THAT THE ACFT ENGINE HAD QUIT AND REQUESTED VECTORS TO THE NEAREST ARPT, THE ACFT SUBSEQUENTLY MADE ",ACFT,ORG
22022,19990506015529I,"ON 5/6/99 AT APPROXIMATELY 1608C, DELTA 789 DEPARTED RUNWAY 36 BOUND FOR SAN FRANCISCO, CA. SHORTLY AFTER TAKEOFF T",5/6/99,CARDINAL
22022,19990506015529I,"ON 5/6/99 AT APPROXIMATELY 1608C, DELTA 789 DEPARTED RUNWAY 36 BOUND FOR SAN FRANCISCO, CA. SHORTLY AFTER TAKEOFF T",APPROXIMATELY 1608C,CARDINAL
22022,19990506015529I,"ON 5/6/99 AT APPROXIMATELY 1608C, DELTA 789 DEPARTED RUNWAY 36 BOUND FOR SAN FRANCISCO, CA. SHORTLY AFTER TAKEOFF T",DELTA 789,PRODUCT
22022,19990506015529I,"ON 5/6/99 AT APPROXIMATELY 1608C, DELTA 789 DEPARTED RUNWAY 36 BOUND FOR SAN FRANCISCO, CA. SHORTLY AFTER TAKEOFF T",36,CARDINAL
22022,19990506015529I,"ON 5/6/99 AT APPROXIMATELY 1608C, DELTA 789 DEPARTED RUNWAY 36 BOUND FOR SAN FRANCISCO, CA. SHORTLY AFTER TAKEOFF T",SAN FRANCISCO,GPE
22646,19991003028949A,"(.19) ON OCTOBER 3, 1999, ABOUT 1510 ALASKA DAYLIGHT TIME, A WHEEL EQUIPPED BELLANCA 7GCBC AIRPLANE, N4156Y, SUSTAI",.19,CARDINAL
22646,19991003028949A,"(.19) ON OCTOBER 3, 1999, ABOUT 1510 ALASKA DAYLIGHT TIME, A WHEEL EQUIPPED BELLANCA 7GCBC AIRPLANE, N4156Y, SUSTAI","OCTOBER 3, 1999",DATE
22646,19991003028949A,"(.19) ON OCTOBER 3, 1999, ABOUT 1510 ALASKA DAYLIGHT TIME, A WHEEL EQUIPPED BELLANCA 7GCBC AIRPLANE, N4156Y, SUSTAI",ABOUT 1510 ALASKA DAYLIGHT TIME,WORK_OF_ART
22646,19991003028949A,"(.19) ON OCTOBER 3, 1999, ABOUT 1510 ALASKA DAYLIGHT TIME, A WHEEL EQUIPPED BELLANCA 7GCBC AIRPLANE, N4156Y, SUSTAI",A WHEEL EQUIPPED BELLANCA 7GCBC AIRPLANE,PRODUCT
22646,19991003028949A,"(.19) ON OCTOBER 3, 1999, ABOUT 1510 ALASKA DAYLIGHT TIME, A WHEEL EQUIPPED BELLANCA 7GCBC AIRPLANE, N4156Y, SUSTAI",N4156Y,CARDINAL
22646,19991003028949A,"(.19) ON OCTOBER 3, 1999, ABOUT 1510 ALASKA DAYLIGHT TIME, A WHEEL EQUIPPED BELLANCA 7GCBC AIRPLANE, N4156Y, SUSTAI",SUSTAI,ORG
22769,19991109047809A,"(-23) ON TUESDAY, NOVEMBER 9, 1999 AT 1500 HOURS LOCAL, PILOT T. O'CONNELL ATTEMPTED A TAKE-OFF FROM CANANDAIGUA AI","TUESDAY, NOVEMBER 9, 1999",DATE
22769,19991109047809A,"(-23) ON TUESDAY, NOVEMBER 9, 1999 AT 1500 HOURS LOCAL, PILOT T. O'CONNELL ATTEMPTED A TAKE-OFF FROM CANANDAIGUA AI",1500 HOURS LOCAL,TIME
22858,19991223042329I,"(-23)^PRIVACY DATA ^ A PRIVATE PILOT WHILE FLYING N9023Q, A BEECH BE-58-58, ENROUTE AT 12,000 TO KMSN HAD THE FRONT",FLYING N9023Q,PRODUCT
22858,19991223042329I,"(-23)^PRIVACY DATA ^ A PRIVATE PILOT WHILE FLYING N9023Q, A BEECH BE-58-58, ENROUTE AT 12,000 TO KMSN HAD THE FRONT","12,000",CARDINAL
130,20000127002439I,(-5) ON JANUARY 27TH AT 10:27PM AIRCRAFT N1959F A CE-172N OPERATED BY EAGLE AVIATION INC. AND PILOTED BY FRANCIS H.,JANUARY 27TH,DATE
130,20000127002439I,(-5) ON JANUARY 27TH AT 10:27PM AIRCRAFT N1959F A CE-172N OPERATED BY EAGLE AVIATION INC. AND PILOTED BY FRANCIS H.,10:27PM,TIME
130,20000127002439I,(-5) ON JANUARY 27TH AT 10:27PM AIRCRAFT N1959F A CE-172N OPERATED BY EAGLE AVIATION INC. AND PILOTED BY FRANCIS H.,EAGLE AVIATION INC,ORG
130,20000127002439I,(-5) ON JANUARY 27TH AT 10:27PM AIRCRAFT N1959F A CE-172N OPERATED BY EAGLE AVIATION INC. AND PILOTED BY FRANCIS H.,FRANCIS H,PERSON
282,20000215041409A,"(.19) ON FEBRUARY 19, 2000, AT 1825 EASTERN STANDARD TIME, A BEECH 1900D, N81SK, OPERATED AS SKYWAY AIRLINE FLIGHT ",.19,CARDINAL
282,20000215041409A,"(.19) ON FEBRUARY 19, 2000, AT 1825 EASTERN STANDARD TIME, A BEECH 1900D, N81SK, OPERATED AS SKYWAY AIRLINE FLIGHT ","FEBRUARY 19, 2000",DATE
282,20000215041409A,"(.19) ON FEBRUARY 19, 2000, AT 1825 EASTERN STANDARD TIME, A BEECH 1900D, N81SK, OPERATED AS SKYWAY AIRLINE FLIGHT ",1825 EASTERN STANDARD TIME,ORG
282,20000215041409A,"(.19) ON FEBRUARY 19, 2000, AT 1825 EASTERN STANDARD TIME, A BEECH 1900D, N81SK, OPERATED AS SKYWAY AIRLINE FLIGHT ",A BEECH 1900D,PRODUCT
282,20000215041409A,"(.19) ON FEBRUARY 19, 2000, AT 1825 EASTERN STANDARD TIME, A BEECH 1900D, N81SK, OPERATED AS SKYWAY AIRLINE FLIGHT ",N81SK,ORG
473,20000215010329A,"(-23) MR. TIMOTHY ALLEN WELLS WAS ACTING AS PILOT IN COMMAND OF A BELL HELICOPTER MODEL BHT-47-G5, N4754R, ENGAGED ",TIMOTHY ALLEN WELLS,PERSON
1044,20000420043369A,"(-23) THE ACCIDENT INVOLVED A MOONEY, MODEL M20C, REGISTRATION NUMBER N9187V. THE AIRCRAFT IS ON A PART 135 CERTIFI",MOONEY,ORG
1044,20000420043369A,"(-23) THE ACCIDENT INVOLVED A MOONEY, MODEL M20C, REGISTRATION NUMBER N9187V. THE AIRCRAFT IS ON A PART 135 CERTIFI",135,CARDINAL
1127,20000526035169I,"(-23)ON MAY 26, 2000, N4628C DEPARTED RUNWAY 22, CULPEPER, VA (W49) ON A PERSONAL FLIGHT SUBSEQUENT TO MAINTENANCE ","MAY 26, 2000",DATE
1127,20000526035169I,"(-23)ON MAY 26, 2000, N4628C DEPARTED RUNWAY 22, CULPEPER, VA (W49) ON A PERSONAL FLIGHT SUBSEQUENT TO MAINTENANCE ",N4628C DEPARTED RUNWAY 22,WORK_OF_ART
1127,20000526035169I,"(-23)ON MAY 26, 2000, N4628C DEPARTED RUNWAY 22, CULPEPER, VA (W49) ON A PERSONAL FLIGHT SUBSEQUENT TO MAINTENANCE ",CULPEPER,ORG
1127,20000526035169I,"(-23)ON MAY 26, 2000, N4628C DEPARTED RUNWAY 22, CULPEPER, VA (W49) ON A PERSONAL FLIGHT SUBSEQUENT TO MAINTENANCE ",VA,GPE
1185,20000604033149I,"(-23)PILOT TAXIED AIRCRAFT TO RUNWAY 31 AT READING AIRPORT (RDG), READING, PA, THEN STOPPED AND SET BRAKES. PILOT W",TAXIED AIRCRAFT TO RUNWAY 31,PRODUCT
1302,20000622035789I,"(-23)ON THURSDAY, JUNE, 22, 2000, CONTINENTAL AIRLINES FLIGHT 1763 DEPARTED YYZ FOR EWR AT 0957 EDT. AT CRUISE ALTI","THURSDAY, JUNE, 22, 2000",DATE
1302,20000622035789I,"(-23)ON THURSDAY, JUNE, 22, 2000, CONTINENTAL AIRLINES FLIGHT 1763 DEPARTED YYZ FOR EWR AT 0957 EDT. AT CRUISE ALTI",CONTINENTAL AIRLINES FLIGHT 1763,PRODUCT
1302,20000622035789I,"(-23)ON THURSDAY, JUNE, 22, 2000, CONTINENTAL AIRLINES FLIGHT 1763 DEPARTED YYZ FOR EWR AT 0957 EDT. AT CRUISE ALTI",0957 EDT,TIME
1355,20000519027599I,(-23)THE AIRCRAFT ENGINE LOST POWER AFTER 45 MINTUES OF AERIAL APPLICATION. ON THE EMERGENCY LANDING ON COUNTY ROAD,THE AIRCRAFT ENGINE LOST POWER AFTER 45 MINTUES OF AERIAL APPLICATION,PRODUCT
1500,20000422027739I,(-23)AIRCRAFT LANDED LONG AND WENT OFF OF END OF RUNWAY 18 INTO THE GRASS. RUNWAY WAS CLOSED FOR ELEVEN MINUTES BEC,23,CARDINAL
1500,20000422027739I,(-23)AIRCRAFT LANDED LONG AND WENT OFF OF END OF RUNWAY 18 INTO THE GRASS. RUNWAY WAS CLOSED FOR ELEVEN MINUTES BEC,ELEVEN MINUTES BEC,TIME
1611,20000625032189I,(-23)NORTHWEST AIRLINES DC-10 BOEING PUSHED BACK FOR REPOSITIONING OFF OF GATE B-52 STRUCK A CONTINENTAL AIRLINES D,23,CARDINAL
1611,20000625032189I,(-23)NORTHWEST AIRLINES DC-10 BOEING PUSHED BACK FOR REPOSITIONING OFF OF GATE B-52 STRUCK A CONTINENTAL AIRLINES D,BOEING,ORG
1648,20000626034149I,(-23)AIRCRAFT HAD ENGINE POWER LOSS BETWEEN ROSEBURG TO RED BLUFF. PILOT DECLARED EMERGENCY AND DESCENDED FROM 7500,23,CARDINAL
1648,20000626034149I,(-23)AIRCRAFT HAD ENGINE POWER LOSS BETWEEN ROSEBURG TO RED BLUFF. PILOT DECLARED EMERGENCY AND DESCENDED FROM 7500,7500,CARDINAL
1663,20000512008589A,"(-23) THE MODEL B55 BARON WAS LOADED WITH A TOTAL OF SIX ADULT MALE OCCUPANTS, BAGGAGE, 126 POUNDS OF ADDITIONAL BA",SIX,CARDINAL
1837,20000426010729A,"(-23) THE PILOT WAS ON A CROSS COUNTRY FLIGHT FROM JUSTIN, TX. TO DES MOINES, IOWA. HE STATED THAT THE ENGINE LOST ",TX.,GPE
1837,20000426010729A,"(-23) THE PILOT WAS ON A CROSS COUNTRY FLIGHT FROM JUSTIN, TX. TO DES MOINES, IOWA. HE STATED THAT THE ENGINE LOST ",DES MOINES,GPE
1837,20000426010729A,"(-23) THE PILOT WAS ON A CROSS COUNTRY FLIGHT FROM JUSTIN, TX. TO DES MOINES, IOWA. HE STATED THAT THE ENGINE LOST ",IOWA,GPE
2283,20000823008769A,(-23) ON TAKEOFF AT 50 TO 70 FEET AGL THE ENGINE ON N800RH QUIT WITH THE RIGHT TANK SELECTED.  DUE TO THE SHORT DIS,50 TO 70 FEET,QUANTITY
2398,20000816042639A,"(-23) THE PILOT TOOK OFF FROM MERRILL FIELD RUNWAY 24, DURING CLIMB OUT THE ENGINE CEASED TO DEVELOP POWER. THE PIL",MERRILL FIELD RUNWAY 24,PRODUCT
2398,20000816042639A,"(-23) THE PILOT TOOK OFF FROM MERRILL FIELD RUNWAY 24, DURING CLIMB OUT THE ENGINE CEASED TO DEVELOP POWER. THE PIL",PIL,ORG
2424,20000630042539A,(-23) THE FOLLOWING INFORMATION WAS PROVIDED BY THE WITNESS TO THE PILOT'S ACTIONS AND SUBSEQUENT TAKEOFF. HE STATE,STATE,ORG
2438,20000628010849A,"(-23) STUDENT PILOT STATED THAT WHILE PRACTICING DIFFERENT MANEUVERS FOR HIS CHECK RIDE THE NEXT MORNING, THE AIRCR",THE NEXT MORNING,WORK_OF_ART
2509,20000709034939I,(-23) DELTA AIRLINES BOEING 737 N947WP WAS PARKED AT SPOT 11 ON THE NORTH RAMP WAITING FOR THUNDERSTORMS TO MOVE OU,BOEING,ORG
2509,20000709034939I,(-23) DELTA AIRLINES BOEING 737 N947WP WAS PARKED AT SPOT 11 ON THE NORTH RAMP WAITING FOR THUNDERSTORMS TO MOVE OU,THE NORTH RAMP,FAC
