index,c5_id,c119_text,entities,labels
1051,19900404026989I,ON DEPARTURE FROM BOSTON UNABLE TO RETRACT NOSE GEAR. GROUND CREW FAILED TO CLOSE EXTERIOR GEAR HANDLE LEVER.      ,BOSTON,LOC
1460,19900323014919I,ON CLIMB PILOT STARTED TO DESCEND DUE TO ICING PROBLEMS. RETURNED TO AIRPORT. COPILOT UNQUALIFIED IN AIRCRAFT.     ,AIRPORT,LOC
1589,19900506014029A,STALLED AND CRASHED INTO RESIDENCE AFTER TAKEOFF. ATC ADVISED PILOT FLAPS APPEARED EXTENDED.                       ,ATC,ORG
2105,19900511015629A,"TRIED TO GO AROUND WITH LEAN MIXTURE AND FULL FLAPS.  RIGHT ENGINE STALLED,LOST CONTROL BELOW VMC. CARTWHEELED.    ",CARTWHEELED,ORG
2787,19900615034499I,PILOT FAILED TO REMOVE CHAIN FROM PROPELLER DURING PREFLIGHT. VIBRATION INFLIGHT. FOUND DAMAGE AT DESTINATION.     ,DESTINATION,LOC
2940,19900629023099A,"DOOR CAME OPEN ON LIFTOFF. TRIED GO AROUND,LOST POWER AT 300 FT,CRASHED AND BURNED OFF END OF AIRPORT.             ",OPEN,MISC
2940,19900629023099A,"DOOR CAME OPEN ON LIFTOFF. TRIED GO AROUND,LOST POWER AT 300 FT,CRASHED AND BURNED OFF END OF AIRPORT.             ",AIRPORT,LOC
4380,19900924053789I,PILOT IMPROPERLY SET HIS RADIO SELECTOR SWITCH GIVING INDICATION OF RADIO FAILURE. UNABLE TO COMMUNICATE WITH ATC. ,ATC,ORG
4676,19901116061599I,TURBULENCE ON CLIMBOUT. FLICK MAGNETO BROKE LOOSE IN BAGGAGE SPACE AND CRASHED THROUGH REAR WINDOW.                ,MAGNETO,PER
4921,19901115062689A,YAWED 180 DEGREES AND SETTLED HARD TO RUNWAY WHILE TAXIING TO RUNWAY. HYDRAULIC TEST AND OFF SWITCHES IDENTICAL.   ,YAWED,PER
5094,19901103048519A,STALLED AND FELL INTO LAKE ON TEST FLIGHT. ENGINES NOT CAPABLE FULL POWER DUE TO OPEN SURGE VALVES AND CABIN AIR ON,OPEN,MISC
5310,19901101064289I,FUEL CAP MISSING FROM RIGHT TANK AND GAS ESCAPING WHILE TAXIING. REPLACED CAP. RESUMED FLIGHT WITHOUT CLEANING WING,REPLACED CAP,ORG
5382,19901123065189I,UNABLE TO RETRACT LANDING GEAR AFTER TAKEOFF. GEAR BY-PASS HANDLE WAS LEFT IN THE BY-PASS POSITION ON TAKEOFF.     ,PASS,PER
5382,19901123065189I,UNABLE TO RETRACT LANDING GEAR AFTER TAKEOFF. GEAR BY-PASS HANDLE WAS LEFT IN THE BY-PASS POSITION ON TAKEOFF.     ,PASS,PER
5384,19900924042209A,LEFT ENGINE QUIT ON CLIMBOUT. LANDED GEAR UP OFF AIRPORT. HAD FEATHERED WRONG PROP. MIXTURE TOO RICH ON LEFT ENGINE,AIRPORT,LOC
5479,19901018054419I,"ATC REQUESTED PILOT TO EXPEDITE ROLLOUT. LOST CONTROL, VEERED AND STRUCK LIGHTS. RUNWAY HAD UNGROOVED PATCHES.     ",ATC,ORG
5596,19901017046219A,ENGINE QUIT ON CLIMBOUT. FORCE LANDED IN LAKE OFF END OF RUNWAY. PILOT BELIEVED FUEL SELECTOR OFF ON TAKEOFF.      ,LAKE,LOC
5884,19910131001309I,AIRCRAFT PASSENGER DOOR BLEW OPEN AND SEPARATED ON CLIMB. RETURNED AND LANDED WITHOUT INCIDENT.                    ,OPEN,MISC
6316,19910102001329I,FUEL EXHAUSTION. SWITCHED TANKS BUT UNABLE TO RESTART. LANDED ON HIGHWAY. FUEL DRAIN TRAPPED OPEN AND LEAKING.     ,HIGHWAY,LOC
7568,19910126001159A,"TOOK OFF IN GLIDER TOW WITH DIVE BRAKES OPEN. PILOT SAW THEM AS TOW PLANE RELEASED.TOO LOW,HIT WIRES AND POWER POLE",OPEN,MISC
7905,19910604019779I,TAXIWAY GAVE WAY UNDER RIGHT MAIN LANDING GEAR OF AIRCRAFT WHILE WAITING FOR DEPARTURE.                            ,TAXIWAY,PER
8362,19910613021749A,ENGINE QUIT RETURNING AFTER JUMPERS AWAY. ATTEMPED FORCED LANDING COLLIDED WITH TREES HALFMILE FROM RUNWAY.        ,HALFMILE,PER
9274,19910531019569A,GUS LOCK STRING WRAPPED AROUND CONTROL STICK IN FLIGHT. WING HIT GROUND AS PILOT TRIED FREE CONTROL. CARTWHEELED.  ,GUS,PER
9274,19910531019569A,GUS LOCK STRING WRAPPED AROUND CONTROL STICK IN FLIGHT. WING HIT GROUND AS PILOT TRIED FREE CONTROL. CARTWHEELED.  ,CARTWHEELED,ORG
9331,19910714027129A,BOTH ENGINES QUIT. DITCHED IN OCEAN NEAR SHORE. POSSIBLY NOT REFUELED PROPERLY LAST REFUELING.                     ,OCEAN NEAR SHORE,LOC
9386,19910628024899A,DOOR CAME OPEN ON CLIMBOUT. UNABLE TO CLOSE. CIRCLING TO LANDING FLEW INTO GROUND.                                 ,OPEN,MISC
9496,19910527020289A,USED BOLT FOR CONTROL LOCK. OVERLOOKED PRIOR TAKEOFF. ABORTED AFTER LIFTOFF HIT RUNWAY NOSE FIRST. CRUSHED FIREWALL,LIFTOFF,PER
9584,19910516016279A,ENGINE LOST POWER ON CLIMBOUT WITH FOUR JUMPERS ON BOARD. OVERSHOT OPEN FIELD. SERVERE CARBURETOR ICING CONDITIONS.,OVERSHOT OPEN,MISC
10155,19910903037789A,LOST OIL PRESSURE. OVERSHOT RUNWAY. OVERTURNED INTUNDRA. OIL FILLER CAP NOT SECURED. BALL TYPE CHECK VALVE NOT USED,INTUNDRA,ORG
10317,19911010045609A,TOOK OFF WITH RIGHT AILERON CONTROL LOCK IN PLACE. MADE LEFT UNCONTROLLED TURN INTO AIRPORT FENCE.                 ,AILERON,PER
10317,19911010045609A,TOOK OFF WITH RIGHT AILERON CONTROL LOCK IN PLACE. MADE LEFT UNCONTROLLED TURN INTO AIRPORT FENCE.                 ,AIRPORT FENCE,LOC
10761,19910907044549A,SET AMPHIBIAN PARKING BRAKE AT MOORING. OVERLOOKED BRAKE ON FOR LANDING AT AIRPORT. VEERED OFF RUNWAY. NOSED OVER. ,AIRPORT,LOC
10972,19910810038269I,NOTICED FUEL VENTING OVERBOARD. EMERGENCY LANDING AT CLOSED AIRPORT. FUEL CAPS PUT ON WRONG.                       ,CLOSED AIRPORT,LOC
11563,19911101048839A,ON LIFT OFF AIRCRAFT MADE TIGHT LEFT TURN. IMPACTED BETWEEN RUNWAYS. AUTOPILOT ON. CFI UNFAMILIAR WITH DISCONNECT. ,CFI,ORG
12780,19920308005309A,LEFT ENGINE SHUT DOWN FOR TRAINING. RESTART UNSUCCESSFUL. NO SAFE GEAR INDICATION. LANDED IN FIELD NEXT TO AIRPORT.,AIRPORT,LOC
13237,19911101053139I,BOTH DOORS OPENED ON DESCENT. LANDED SAFELY. FOUND PRIOR DOOR DAMAGE ON INSPECTION. PREFLIGHTED IN DARKNESS.       ,DESCENT,MISC
13302,19920120007559I,CAPTAIN DECLARED EMERGENCY FOR RAPID FUEL LOSS. VECTORED TO NEAREST AIRPORT. DEPARTED TALLAHASSEE WITHOUT REFUELING,NEAREST AIRPORT,LOC
13302,19920120007559I,CAPTAIN DECLARED EMERGENCY FOR RAPID FUEL LOSS. VECTORED TO NEAREST AIRPORT. DEPARTED TALLAHASSEE WITHOUT REFUELING,DEPARTED TALLAHASSEE,ORG
14088,19920317008139I,SMOKE IN CABIN IN FLIGHT. RETURNED TO AIRPORT. FOUND BURNED RAG ON TOP OF MUFFLER.                                 ,AIRPORT,LOC
14438,19920504032799A,LEFT ENGINE QUIT ON INITIAL CLIMBOUT. RESTARTED BUT ELECTED LAND GEAR UP ON AIRPORT. WATER RUST IN AUTO FUEL.      ,AIRPORT,LOC
14453,19920510013909A,CANOPY CAME OPEN ON GLIDER TOW. ACCIDENTALLY RELEASED TOW 150 FEET AGL WHILE TRYING TO CLOSE CANOPY.CRASH LANDED.  ,OPEN,MISC
15049,19920422024099I,CREW LEARNED AFT CARGO DOOR OPEN AFTER DEPARTURE. RETURNED. CREW FAILED TO NOTICE WARNING LIGHT.                   ,OPEN,MISC
15415,19920721033479I,AVIONICS COMPARTMENT EXIT DOOR LIGHT ON AFTER ROTATION. RETURNED. DOOR WAS FULLY OPEN AND LOCKED IN PLACE.         ,FULLY OPEN,MISC
15892,19920806029929A,LOST POWER BOTH ENGINES ON IFR APPROACH.DITCHED IN LAKE SHORT OF PONTIAC.ALL TANKS BUT ONE EMPTY.SHORT IFR FLIGHT. ,IFR APPROACH.DITCHED,ORG
15998,19920731028479A,OBSERVED TO HAVE ROUGH ENGINE ON RUNUP. DEPARTED CONTINUED ROUGH. TRIED RETURN. CRASHED. EXHAUST VALVE STUCK OPEN. ,OPEN,MISC
16341,19920921037879A,ON TAKEOFF ROLL REALIZED CONTROL LOCK IN PLACE. UNABLE TO REMOVE OR STOP. RAN OFF END OF RUNWAY INTO BAY.          ,BAY,LOC
16980,19920908035559A,REPORTED PORPOISING AUTOPILOT. DEPARTED WITH INTENTION ADJUST IN AIR. LOST BOTH WINGS OUTSIDE ENGINES. OVERSTRESSED,OVERSTRESSED,ORG
17229,19930226006089I,ON CLIMBOUT THE LEFT SIDE OF ENGINE COWLING CAME LOOSE. RETURNED TO AIRPORT. LANDED GEAR UP.                       ,AIRPORT,LOC
18417,19930328006999A,LANDED TO CHECK FUEL IMBALANCE. ELECTED TO AGAIN TAKEOFF. UNABLE TO KEEP RIGHT WING UP. WING HIT GROUND. CARTWHEEL.,CARTWHEEL,ORG
18817,19930105002509A,LOST POWER BOTH ENGINES. LANDED ON SEA ICE. HIT PRESSURE RIDGE. WATER ICE IN FUEL. NO PRIST ADDED OR SUMPS DRAINED.,SEA ICE,MISC
19178,19930607017119A,DURING TAKEOFF DOOR CAME OPEN. TRIED TO CLOSE SAME INFLIGHT. IMPACTED STEEP TURN. FLY FIRST CLOSE DOOR ON GROUND.  ,OPEN,MISC
19525,19930522014679A,CANOPY CAME OPEN ON SHORT FINAL AND SEPARATED. AIRSPEED CAME LOW. IMPACTED SHORT OF RUNWAY. FIRST FLIGHT IN TYPE.  ,OPEN,MISC
19906,19930630021529A,LANDED DEEP GRASS. FIRE ERUPTED UNDER THE 206L3. CREW CHIEF ARMED AID FIRE UNIT. PILOT OR CREW CAUSED ACTIVATION.  ,LANDED DEEP GRASS,MISC
20229,19930425010419A,"PITCHED UP ON INITIAL CLIMBOUT. ROLLED, CRASHED AND BURNED. FOUND AFT UTILITY DOOR OPEN. LATCH WAS IN OPEN POSITION",PITCHED,ORG
20229,19930425010419A,"PITCHED UP ON INITIAL CLIMBOUT. ROLLED, CRASHED AND BURNED. FOUND AFT UTILITY DOOR OPEN. LATCH WAS IN OPEN POSITION",OPEN,MISC
20229,19930425010419A,"PITCHED UP ON INITIAL CLIMBOUT. ROLLED, CRASHED AND BURNED. FOUND AFT UTILITY DOOR OPEN. LATCH WAS IN OPEN POSITION",OPEN,MISC
20468,19930530020029I,PILOT LOST CONTROL OF AIRCRAFT ON TAKEOFF ROLL. PILOTS SEAT WAS NOT LOCKED IN POSITION AND SLID AFT ON ACCELARATION,ACCELARATION,LOC
20774,19930507020409I,COCKPIT DOOR CAME OPEN ON TAKEOFF ROLL. ABORTED. LEFT PROPELLER STRUCK TAXI LIGHT.                                 ,OPEN,MISC
20948,19930822029989A,ENGINE QUIT ON CLIMBOUT. HIT TREES ON FORCED LANDING. NO OIL IN ENGINE. LARGE OIL SPOT PARK AREA. OIL FILTER LEAKED,PARK AREA,LOC
21042,19931006037759A,STRUCK TREES ON APPROACH TO AIRPORT. CRASHED. BOTH PROPS FOUND FEATHERED. INDICATES SE GIVEN.FEATHERED WRONG ENGINE,AIRPORT,LOC
21746,19931029041169A,TIED DOWN ON OIL RIG. HURRIED DEPARTURE. FAILED UNTIE LEFT FRONT SKID. SPUN. ROTORS FLEXED CHOPPED TAIL. HIT DECK. ,SPUN,ORG
21975,19930904037869I,"FORGOT TO LATCH CANOPY ON TAKEOFF. TRIED TO LATCH, PITCHED DOWN, HIT RUNWAY, BOUNCED, LANDED, GEAR COLLAPSED.      ",PITCHED,PER
21994,19931121050129I,AFT REAR CARGO DOOR CAME OPEN EN ROUTE. INSPECTED LOCKING ASSEMBLY. FOUND OK.                                      ,OPEN,MISC
22212,19930905032909A,ENGINE QUIT ON CLIMBOUT. STRUCK FENCE LANDING. GASCOLATOR DRAIN WAS OPEN. PILOT UNAWARE DRAIN COULD REMAIN OPEN.   ,OPEN,MISC
22212,19930905032909A,ENGINE QUIT ON CLIMBOUT. STRUCK FENCE LANDING. GASCOLATOR DRAIN WAS OPEN. PILOT UNAWARE DRAIN COULD REMAIN OPEN.   ,REMAIN OPEN,MISC
22396,19930805041849A,ENGINE QUIT ON CLIMBOUT. SETTLED INTO A SWAMP. HAD ACCIDENTLY BUMPED FUEL SELECTOR OUT OF DENTE DURING MAINTENANCE.,SWAMP,ORG
22579,19931025040659A,ON TAKEOFF FROM OFFSHORE PLATFORM BEGAN TO SPIN UNCONTROLLABY. IMPACTED GULF. LEFT FRONT TIEDOWN NOT REMOVED.      ,IMPACTED GULF,ORG
22961,19940226003029A,LOST POWER EN ROUTE. LANDED ON PRIVATE STRIP. NOSED OVER. LEFT FUEL CAP LEAKED. PREVENTED GRAVITY FUEL FLOW.       ,PRIVATE STRIP,MISC
23001,19940118004159I,"NARRATIVE: ON 1/18/94, RYAN 205, A B-727-21, N356QS, DEPARTED NASHVILLE, TN (BNA), FOR DAYTON, OH. AFTER TAKEOFF, R",RYAN,PER
23001,19940118004159I,"NARRATIVE: ON 1/18/94, RYAN 205, A B-727-21, N356QS, DEPARTED NASHVILLE, TN (BNA), FOR DAYTON, OH. AFTER TAKEOFF, R",DEPARTED NASHVILLE,LOC
23001,19940118004159I,"NARRATIVE: ON 1/18/94, RYAN 205, A B-727-21, N356QS, DEPARTED NASHVILLE, TN (BNA), FOR DAYTON, OH. AFTER TAKEOFF, R",TN,LOC
23001,19940118004159I,"NARRATIVE: ON 1/18/94, RYAN 205, A B-727-21, N356QS, DEPARTED NASHVILLE, TN (BNA), FOR DAYTON, OH. AFTER TAKEOFF, R",BNA,LOC
23001,19940118004159I,"NARRATIVE: ON 1/18/94, RYAN 205, A B-727-21, N356QS, DEPARTED NASHVILLE, TN (BNA), FOR DAYTON, OH. AFTER TAKEOFF, R",DAYTON,LOC
23001,19940118004159I,"NARRATIVE: ON 1/18/94, RYAN 205, A B-727-21, N356QS, DEPARTED NASHVILLE, TN (BNA), FOR DAYTON, OH. AFTER TAKEOFF, R",OH,LOC
23051,19940122000729A,"DEPARTED AIRPORT AT NIGHT. UNABLE CHECK WEATHER, ENTERED SAME. TURNED BACK. LOST CONTROL. FORECAST WAS AMENDED.    ",DEPARTED AIRPORT,ORG
23243,19940304000909I,"LEFT ENGINE THEN RIGHT ENGINE SHUT DON ON TAKEOFF. ABORTED, FOUND INCE AND WATER IN INLETS OF BOTH ENGINES.        ",INCE,PER
23493,19940209001909I,"NARRATIVE: AIRMAN/AIR AGENCY COMPETENCE: PRIOR TO DEPARTURE OF FLIGHT 381, FROM NEWARD, NEW JERSEY, THE AIRCRAFT WA",NEW JERSEY,LOC
23496,19940209004429I,"NARRATIVE: N814AA TOOK OFF ON RUNWAY 1L AT KMCI. JUST AFTER LANDING GEAR WAS RETRACTED A LOUD ""BANG"" WAS HEARD BY B",KMCI,LOC
23637,19940411010619A,DEPARTED WITH INOPERATIVE COMPASS. BECAME LOST. LANDED IN OPEN FIELD. TRIED TO DEPART BUT STRUCK TREES ON CLIMBOUT.,INOPERATIVE COMPASS,ORG
23637,19940411010619A,DEPARTED WITH INOPERATIVE COMPASS. BECAME LOST. LANDED IN OPEN FIELD. TRIED TO DEPART BUT STRUCK TREES ON CLIMBOUT.,BECAME LOST,ORG
23637,19940411010619A,DEPARTED WITH INOPERATIVE COMPASS. BECAME LOST. LANDED IN OPEN FIELD. TRIED TO DEPART BUT STRUCK TREES ON CLIMBOUT.,OPEN,MISC
23729,19940312005049A,ON CLIMBOUT PARTIAL POWER LOSS. LANDED OFF AIRPORT. FOUND WATER IN FUEL.                                           ,AIRPORT,LOC
24154,19940311010119I,"NARRATIVE: N8011Z, AC-206, PILOTED BY EDGAR C. MC GEE, A PRIVATE PILOT HOLDING CERTIFICATE #248744006, DEPARTED RUN",EDGAR,PER
24222,19931215047419A,POST MAINTENANCE TEST FLIGHT. FLIGHT CONTROL FLUTTER AT 190MPH. SLOWED AND LANDED. FRACTURED SPAR. AILERON BUCKLED.,FRACTURED SPAR,ORG
24222,19931215047419A,POST MAINTENANCE TEST FLIGHT. FLIGHT CONTROL FLUTTER AT 190MPH. SLOWED AND LANDED. FRACTURED SPAR. AILERON BUCKLED.,AILERON,ORG
24227,19940329008349A,ON APPROACH TO OLV ADDED POWER TO LEVEL OFF. ENGINE FAILED RESPOND. STRUCK TREES LANDING. CARB ICE. WATER IN FUEL. ,OLV,PER
24227,19940329008349A,ON APPROACH TO OLV ADDED POWER TO LEVEL OFF. ENGINE FAILED RESPOND. STRUCK TREES LANDING. CARB ICE. WATER IN FUEL. ,CARB ICE,ORG
24682,19940304026939I,"PILOT FAILED TO ENSURE SEAT WAS LOCKED IN POSITION.SEAT SLID BACK ON TAKEOFF.LOST CONTROL.LEFT RUNWAY,HIT SNOWBANK.",POSITION.SEAT,PER
24859,19940903036459I,LOST LEFT WHEEL ASSEMBLY LANDING ON GRASS STRIP. NOSED OVER. MECHANIC FAILED TO INSTALL COTTER PIN ON RETAIN NUT.  ,GRASS STRIP,LOC
24859,19940903036459I,LOST LEFT WHEEL ASSEMBLY LANDING ON GRASS STRIP. NOSED OVER. MECHANIC FAILED TO INSTALL COTTER PIN ON RETAIN NUT.  ,COTTER,PER
24895,19940515010879A,"LOST LEFT ENGINE. SHUTDOWN THEN RIGHT LOST POWER. CRASHED NEAR COUNTY ROAD, NO MECHANICAL. FUEL TANKS EMPTY.       ",CRASHED NEAR COUNTY ROAD,MISC
25166,19940807032099I,LOST POWER LANDED I75. BELIEVED FUEL CONTAMINATION. NOT ALLOWED. DEPART UNLESS CAUSE FOUND. CLEARED BY FAA.        ,FAA,ORG
25167,19940704031599I,ATR CONDITION PACK TRIPPED OVER HEAT. SELECT MANUAL PSI. CABIN CLIMBED. MASK DEPLOYED. DESCENT.NO MECHANICAL DEFECT,ATR,PER
25299,19940719019629A,DURING GLIDER TOW REAR OF CANOPY CAME OPEN. RELEASED TOW. LANDED ON RUNWAY AND GROUND LOOPED.                      ,OPEN,MISC
25315,19940815046149I,BATTERY COMPARTMENT DOOR CAME OPEN. ANTENNA CRACKED WINDSHIELD.                                                    ,OPEN,MISC
25381,19940721031609I,"NARRATIVE: ON JULY 21, 1994, BELL HELICOPTER, MODEL 206, N2750F, PREPARED TO DEPART GILLESPIE AIRPORT (SEE), EL CAJ",EL CAJ,LOC
25393,19940620048819A,LOST POWER ON LOCAL FLIGHT. LANDED ON HIGHWAY. FLIPPED OVER. FIRST TIME FLOW IN 4 YEARS. IGNITERS WERE OIL FOULED. ,HIGHWAY,LOC
25502,19940709032089I,LOST POWER EN ROUTE TO SPRAY. SLID ON WET GRASS LANDING IN FIELD INTO A FENCE. WATER IN FUEL. DRAINED. OPERATED OK.,OPERATED,LOC
25574,19940715018089A,UNABLE TO GET ON STEP. NOTICED NO FLAPS BEGAN PUMP DOWN. RAN OUT OF LAKE. STRUCK TREES ON SHORE.                   ,LAKE,LOC
25594,19940530012939A,RUSHED TAKEOFF. NO RUNUP. LEFT ENGINE QUIT ON ROTATION. WING HIT. CARTWHEELED. BOOST PUMP NOT ON FOR 100 DEGREES.  ,CARTWHEELED,ORG
25665,19940907048599A,STUDENT LOST DIRECTIONAL CONTROL ON TAKEOFF. CFI UNABLE TO CORRECT. RUDDER PEDALS WERE STOWED. WING STRUCK GROUND. ,CFI,ORG
26012,19940715027909I,DOOR CAME OPEN ON TAKEOFF. ABORTED VEERED OFF RUNWAY. STRUCK DIRT BERM COLLAPSING THE GEAR. CAN FLY DOOR OPEN.     ,OPEN,MISC
26012,19940715027909I,DOOR CAME OPEN ON TAKEOFF. ABORTED VEERED OFF RUNWAY. STRUCK DIRT BERM COLLAPSING THE GEAR. CAN FLY DOOR OPEN.     ,OPEN,MISC
26358,19940827034779I,ELECTRICAL FAILURE ON TAKEOFF. CIRCLE. WRONG MANUAL GEAR EXTEND. NO ELECTRICAL DEFECTS.PILOT LACKED BASIC INFO.    ,CIRCLE,ORG
26372,19940519011739A,IDLE FOR TWO YRS. FUEL LEAKING INTO WINGS. OBSERVED GOIND DOWN SMOKE AND FLAMES. FUEL CAUGHT FIRE.                 ,FLAMES,ORG
26401,19940809021049A,UNCONTROLLED LEFT ROLL ON LIFTOFF. ABORTED. LEFT WING HIT. CARTWHEELED. USED 20 DEGREES FLAPS. LIMITING AILERONS.  ,CARTWHEELED,ORG
26520,19940729020119A,ENGINE QUIT ON CLIMBOUT. NOSED OVER ON LANDING. CARB VENTURI CLOGGED WITH MUD DAUBER NEST MATERIAL.                ,CARB VENTURI,PER
26771,19941107042069I,BURNING OIL FUMES ON CLIMBOUT. RETURNED TO AIRPORT. RESIDUAL OIL ON TURBO CHARGER. NEW AIRCRAFT.                   ,AIRPORT,LOC
26771,19941107042069I,BURNING OIL FUMES ON CLIMBOUT. RETURNED TO AIRPORT. RESIDUAL OIL ON TURBO CHARGER. NEW AIRCRAFT.                   ,TURBO CHARGER,ORG
26771,19941107042069I,BURNING OIL FUMES ON CLIMBOUT. RETURNED TO AIRPORT. RESIDUAL OIL ON TURBO CHARGER. NEW AIRCRAFT.                   ,NEW AIRCRAFT,ORG
26898,19941001037039I,ENGINE QUIT ON CLIMBOUT. TURNED BACK. LANDED OK BUT GROUND LOOPED AVOIDING DITCH. BELEIVE HIT IGNITION WITH KNEE.  ,BELEIVE,ORG
26947,19941014039459I,INBOARD TRAILING EDGE FLAPS FATLED FULLY RETRACT ON CLIMBOUT. RETURNED. MAINTENANCE RESET CIRCUIT BREAKERS.OPS OK. ,INBOARD,ORG
27021,19941228042989A,REPORTED LOOSE ENGINE COWLING. TRIED TO LAND AT X17. COWLING HIT BY PROP. COWLING PUNCTURED OIL COOLER. LOST OIL.  ,COWLING,PER
27120,19940922029829A,FAA ASI GIVING BIENNIAL NOT CURRENT IN TYPE WAS FLYING UNAWARE RIGHT THROTTLE COLLECTIVE REMOVED. MADE HARD LANDING,FAA ASI,ORG
27154,19941015034899A,FRONT BAGGAGE DOOR OPEN ON TAKEOFF. OBSERVED BY PILOT ON CLIMBOUT. RETURNED. STRUCK POLES STEEP TURN FOR LANDING.  ,OPEN,MISC
27479,19941027046069I,BATTERY COMPARTMENT DOOR CAME OPEN DURING LANDING.ANTENNA ON DOOR PUNCHED HOLE IN WINDSHIELD.                      ,OPEN,MISC
27530,19941127039199A,VFR NOT ADVISED. LOW IFR TIME AND KNOWN INOP VACUMM PUMP PROCEEDED INTO IMC. LOST CONTROL. CRASHED.                ,VFR,ORG
27530,19941127039199A,VFR NOT ADVISED. LOW IFR TIME AND KNOWN INOP VACUMM PUMP PROCEEDED INTO IMC. LOST CONTROL. CRASHED.                ,IMC,ORG
27827,19941218045719I,TAXIED FOR TAKEOFF WITH TOWBAR ATTACHED. WARNED BY TOWER TOO LATE. TOWBAR HIT PROP. ADDED REMOVE TOWBAR TO CK LIST.,TOWBAR,ORG
27870,19941211043799I,ENGINE QUIT. MADE EMERGENCY LANDING ON AIRPORT. ICE PARTICLES IN FUEL CAUSED CARBURETOR NEEDLE VALVE TO STICK OPEN.,AIRPORT,LOC
27870,19941211043799I,ENGINE QUIT. MADE EMERGENCY LANDING ON AIRPORT. ICE PARTICLES IN FUEL CAUSED CARBURETOR NEEDLE VALVE TO STICK OPEN.,OPEN,MISC
76,19950112008339I,"NARRATIVE: DURING DESCENT INTO WILLISTON AIRPORT (ISN), ND THE FLIGHT CREW EXPERIENCED THE LOSS OF THE ELEVATOR TRI",WILLISTON AIRPORT,LOC
110,19950118003799I,"NARRATIVE: ON JANUARY 18, 1995, DELTA AIRLINES FLIGHT #1691, AFTER LANDING ON RUNWAY 20 AT IDAHO FALLS, ID (FANNING",IDAHO FALLS,LOC
110,19950118003799I,"NARRATIVE: ON JANUARY 18, 1995, DELTA AIRLINES FLIGHT #1691, AFTER LANDING ON RUNWAY 20 AT IDAHO FALLS, ID (FANNING",FANNING,LOC
256,19950208003549A,LOST POWER TRIED FOR OPEN FIELD. STRUCK TREES. WATER AND ICE IN FUEL SYSTEM. PRIOR PROBLEM. MAG SWITCH ON ONE MAG. ,OPEN,MISC
256,19950208003549A,LOST POWER TRIED FOR OPEN FIELD. STRUCK TREES. WATER AND ICE IN FUEL SYSTEM. PRIOR PROBLEM. MAG SWITCH ON ONE MAG. ,MAG,ORG
284,19950203001139A,VIBRATION ON SLOW SPRAY RUN. FELL TO GROUND. ROLLED OVER. LOST A ROTOR BLADE. WAS ADVISED OF CRACK AT ROTOR HUB.   ,ROTOR HUB,LOC
420,19950215047429I,"NARRATIVE: PILOT DEPARTED RWY 28L, VFR, REPORTED ENGINE FAILURE APPROX. 1 MILE WEST OF AIRPORT. ATC CLEARED PILOT T",AIRPORT,LOC
473,19950222002239A,STATE POLICE FLIGHT. CLIMBING OVER RIVER. LOST POWER. ROTORS STOPPED. FUEL HAD RUSTY WATER. INJECTORS CLOGGED.     ,RIVER,LOC
508,19950225002549A,LOST POWER AFTER NOTING LOW FUEL. LANDED GEAR UP IN FIELD. BELEIVE QUICK DRAIN LEAKED 12 GALLONS FUEL EN ROUTE.    ,BELEIVE,ORG
623,19950325005409A,FAILED RAISE FLAPS ON TOUCH AND GO. UNCABLE CLIMB. CFI TOOK OVER. ABORTED DUE TREES OFF END. NOSED OVER LANDING.   ,UNCABLE,ORG
623,19950325005409A,FAILED RAISE FLAPS ON TOUCH AND GO. UNCABLE CLIMB. CFI TOOK OVER. ABORTED DUE TREES OFF END. NOSED OVER LANDING.   ,CFI,ORG
680,19950321009089I,"NARRATIVE: AFTER TAKE-OFF FROM WAINWRIGHT AS, AK. WITH 2 PASSENGERS, THE REAR CARGO DOOR CAME OPEN AT APPROX. 70 FT",WAINWRIGHT,PER
680,19950321009089I,"NARRATIVE: AFTER TAKE-OFF FROM WAINWRIGHT AS, AK. WITH 2 PASSENGERS, THE REAR CARGO DOOR CAME OPEN AT APPROX. 70 FT",AK,ORG
680,19950321009089I,"NARRATIVE: AFTER TAKE-OFF FROM WAINWRIGHT AS, AK. WITH 2 PASSENGERS, THE REAR CARGO DOOR CAME OPEN AT APPROX. 70 FT",OPEN,MISC
874,19950420011449I,"NARRATIVE: ON MARCH 20, 1995, A PITTS, PIS-1, OWNED AND OPERATED BY ROBERT HIGBEE WHILE ON A PLEASURE FLIGHT, LANDE",PITTS,PER
874,19950420011449I,"NARRATIVE: ON MARCH 20, 1995, A PITTS, PIS-1, OWNED AND OPERATED BY ROBERT HIGBEE WHILE ON A PLEASURE FLIGHT, LANDE",PIS,PER
874,19950420011449I,"NARRATIVE: ON MARCH 20, 1995, A PITTS, PIS-1, OWNED AND OPERATED BY ROBERT HIGBEE WHILE ON A PLEASURE FLIGHT, LANDE",ROBERT,PER
948,19950123047799A,ON TAKEOFF PLANNED 180 PIVET PRIOR HOVERING. DURING PIVOT ROTATED 70 DEGREES LEFT. PITCHED UP. TIEDOWN ATTACHED.   ,PITCHED,ORG
1099,19950129005889I,"NARRATIVE: COMA #4280, DEPARTED CINCINNATI/NORTHERN KENTUCKY INTERNATIONAL AIRPORT, COVINGTON, KENTUCKY, 1000 LOCAL",DEPARTED CINCINNATI,LOC
