index,c5_id,c119_text,entities,labels
10648,19980322004029A,THRU A ROD ON CLIMBOUT. SMOKE FIRE. PILOT OVERCOME BY SMOKE. STALL SPIN AND BURNED ON IMPACT. OUT OF CG UNAIRWORTH ,CG UNAIRWORTH,PERSON
10762,19970810027479I,NARRATIVE: PILOT FUELED AIRCRAFT AND PLACED FUEL SELECTOR ON LEFT TANK. PILOT BOARDED HIS TWO DOGS AND UPON HIS ENT,TWO,CARDINAL
10830,19970813034319I,"NARRATIVE: PILOT REPORTED ENGINE SPUTTERED AND QUIT ON APPROACH TO ANOKA, MN AIRPORT. TRIED RESTARTING WITH NO EFFE",MN AIRPORT,FAC
10871,19980426007599A,DEPARTED WITH CONTROL LOCKS ENGAGED. LOST CONTROL. (.4)A WITNESS OBSERVED THE AIRPLANE DEPART RUNWAY 5 AND CLIMB AT,5,CARDINAL
10888,19980427007849A,CARGO STRAP BLEW OUT OF BAGGAGE CONTAINER AND WRAPPED AROUND TAIL ROTOR. DAMAGE PITCH LINKS AND GEAR BOX. SPUN IN. ,AROUND TAIL ROTOR,PRODUCT
11223,19970914026909A,"AIRCRAFT CRASHED ON LANDING. (.4) ON SEPTEMBER 14, 1997, AT 0830 ALASKA DAYLIGHT TIME, A PIPER PA-12 AIRPLANE, N789","SEPTEMBER 14, 1997",DATE
11223,19970914026909A,"AIRCRAFT CRASHED ON LANDING. (.4) ON SEPTEMBER 14, 1997, AT 0830 ALASKA DAYLIGHT TIME, A PIPER PA-12 AIRPLANE, N789",ALASKA,GPE
11223,19970914026909A,"AIRCRAFT CRASHED ON LANDING. (.4) ON SEPTEMBER 14, 1997, AT 0830 ALASKA DAYLIGHT TIME, A PIPER PA-12 AIRPLANE, N789",N789,CARDINAL
11434,19980620030289I,"MR. KADERA THEN ATTEMPTED TO LAND IN A FIELD BUT WAS FORCED TO LAND ON HIGHWAY 93. THREE MILES EAST OF SUNMER, IOWA",KADERA,PERSON
11434,19980620030289I,"MR. KADERA THEN ATTEMPTED TO LAND IN A FIELD BUT WAS FORCED TO LAND ON HIGHWAY 93. THREE MILES EAST OF SUNMER, IOWA",93,CARDINAL
11434,19980620030289I,"MR. KADERA THEN ATTEMPTED TO LAND IN A FIELD BUT WAS FORCED TO LAND ON HIGHWAY 93. THREE MILES EAST OF SUNMER, IOWA",THREE MILES,QUANTITY
11434,19980620030289I,"MR. KADERA THEN ATTEMPTED TO LAND IN A FIELD BUT WAS FORCED TO LAND ON HIGHWAY 93. THREE MILES EAST OF SUNMER, IOWA",SUNMER,GPE
11434,19980620030289I,"MR. KADERA THEN ATTEMPTED TO LAND IN A FIELD BUT WAS FORCED TO LAND ON HIGHWAY 93. THREE MILES EAST OF SUNMER, IOWA",IOWA,GPE
11515,19971004036839I,LOST OIL PRESSURE. LANDED F18. INDICATES SMALL OIL LEAKS AND OIL NOT CHECKED FOR SOME TIME. NO OIL IN ENGINE.      ,F18,CARDINAL
11556,19980702015809A,"ACFT CRASHED AFTER TAKEOFF, BLISSFIELD, MI (.19)ON JULY 2, 1998, AT 0800 EASTER DAYLIGHT TIME (EDT), W WICKS FLY BA",BLISSFIELD,GPE
11556,19980702015809A,"ACFT CRASHED AFTER TAKEOFF, BLISSFIELD, MI (.19)ON JULY 2, 1998, AT 0800 EASTER DAYLIGHT TIME (EDT), W WICKS FLY BA",MI,GPE
11556,19980702015809A,"ACFT CRASHED AFTER TAKEOFF, BLISSFIELD, MI (.19)ON JULY 2, 1998, AT 0800 EASTER DAYLIGHT TIME (EDT), W WICKS FLY BA","JULY 2, 1998",DATE
11556,19980702015809A,"ACFT CRASHED AFTER TAKEOFF, BLISSFIELD, MI (.19)ON JULY 2, 1998, AT 0800 EASTER DAYLIGHT TIME (EDT), W WICKS FLY BA",0800 EASTER DAYLIGHT,TIME
11566,19971008030469I,"NARRATIVE: ON OCTOBER 7, 1997 AT APPROXIMATELY 1800 EDT A BEECHCRAFT BE58, N18BZ DEPARTED FROM GAYLORD, MI (GLR) WI","OCTOBER 7, 1997",DATE
11566,19971008030469I,"NARRATIVE: ON OCTOBER 7, 1997 AT APPROXIMATELY 1800 EDT A BEECHCRAFT BE58, N18BZ DEPARTED FROM GAYLORD, MI (GLR) WI",AT APPROXIMATELY 1800 EDT A BEECHCRAFT BE58,TIME
11719,19980714024869A,(-23)A/C TRIED TO RETURN TO THE AIRPORT AFTER TAKEOFF DUE TO OIL ON THE WINDSHIELDS. INSTALLATION OF THE AIRCRAFT S,THE AIRCRAFT S,PRODUCT
11823,19971101031639A,AIRCRAFT IDLE 2 YRS ON A FERRY FLIGHT. LOST RIGHT ENGINE AND PART POWER LEFT ON CLIMBOUT. FUEL FILTERS CLOGGED. (-2,2,CARDINAL
12067,19980909023019A,"GLIDER EXPERIENCED AILERON PROBLEMS ON TAKEOFF TOW, AFTER THE ACFT WAS RELEASED FROM THE TOW IT STRUCK A BUSH AND S",GLIDER EXPERIENCED AILERON PROBLEMS ON TAKEOFF TOW,PRODUCT
12067,19980909023019A,"GLIDER EXPERIENCED AILERON PROBLEMS ON TAKEOFF TOW, AFTER THE ACFT WAS RELEASED FROM THE TOW IT STRUCK A BUSH AND S",BUSH,PERSON
12142,19980823038089I,"(-5)IFR FLIGHT, REXBURG, IDAHO TO GUNNISON, CO., PILOT REQUESTED DIVERSION TO IDAHO FALLS (IDA) AFTER HAVING SMOKE ",REXBURG,GPE
12142,19980823038089I,"(-5)IFR FLIGHT, REXBURG, IDAHO TO GUNNISON, CO., PILOT REQUESTED DIVERSION TO IDAHO FALLS (IDA) AFTER HAVING SMOKE ",IDAHO,GPE
12142,19980823038089I,"(-5)IFR FLIGHT, REXBURG, IDAHO TO GUNNISON, CO., PILOT REQUESTED DIVERSION TO IDAHO FALLS (IDA) AFTER HAVING SMOKE ",GUNNISON,GPE
12142,19980823038089I,"(-5)IFR FLIGHT, REXBURG, IDAHO TO GUNNISON, CO., PILOT REQUESTED DIVERSION TO IDAHO FALLS (IDA) AFTER HAVING SMOKE ",IDAHO,GPE
12147,19980916037909A,"(.19)ON SEPTEMBER 16, 1998, ABOUT 2040 EASTERN DAYLIGHT TIME, A CESSNA 152, N307DW, WAS SUBSTANTIALLY DAMAGED DURIN","SEPTEMBER 16, 1998",DATE
12147,19980916037909A,"(.19)ON SEPTEMBER 16, 1998, ABOUT 2040 EASTERN DAYLIGHT TIME, A CESSNA 152, N307DW, WAS SUBSTANTIALLY DAMAGED DURIN",ABOUT 2040 EASTERN DAYLIGHT TIME,TIME
12147,19980916037909A,"(.19)ON SEPTEMBER 16, 1998, ABOUT 2040 EASTERN DAYLIGHT TIME, A CESSNA 152, N307DW, WAS SUBSTANTIALLY DAMAGED DURIN",152,CARDINAL
12170,19980826032079A,"ON AUGUST 26, 1998, ABOUT 1805 EDT, A ROGINSON R-22 N9067G, WAS SUBSTANTIALLY DAMAGED DURING A FORCED LANDING IN DU","AUGUST 26, 1998",DATE
12170,19980826032079A,"ON AUGUST 26, 1998, ABOUT 1805 EDT, A ROGINSON R-22 N9067G, WAS SUBSTANTIALLY DAMAGED DURING A FORCED LANDING IN DU",ABOUT 1805 EDT,TIME
12290,19981003027959A,PILOT WAS PRACTICING TOUCH AND GO LANDINGS WHEN THE ACFT LOST ENGINE POWER AT 200 FEET AND LANDED 1/2 MILE SHORT OF,200 FEET,QUANTITY
12411,19981021043819I,"(-5)ON OCTOBER 21 ,1998, AT 1205 CDT, N3256V, A BEECH A-36, OWNED AND OPERATED BY FRANK ROBINS III, RECEIVED MINOR ","OCTOBER 21 ,1998",DATE
12467,19981028043809I,(-5)DURING CRUISE FLIGHT THE PILOT HEARD A LOUD BANG AS IF SOMETHING HAD HIT THE AIRCRAFT. THE PILOT MADE A PRECAUT,5,CARDINAL
12479,19981030031049A,"ON DEPARTURE FROM AVA, MO., ACFT SWERVED TO RIGHT AND PILOT COULD NOT RECOVER, CRASHED ON AIRPORT PROPERTY OFF RWY.",MO.,GPE
12509,19981104031359A,"ACFT STALLED AND CRASHED UPON TAKEOFF. (.19)ON NOVEMBER 4, 1998, AT 1045 HOURS PACIFIC STANDARD TIME, A PIPER PA-46",.19,CARDINAL
12509,19981104031359A,"ACFT STALLED AND CRASHED UPON TAKEOFF. (.19)ON NOVEMBER 4, 1998, AT 1045 HOURS PACIFIC STANDARD TIME, A PIPER PA-46","NOVEMBER 4, 1998",DATE
12509,19981104031359A,"ACFT STALLED AND CRASHED UPON TAKEOFF. (.19)ON NOVEMBER 4, 1998, AT 1045 HOURS PACIFIC STANDARD TIME, A PIPER PA-46",1045 HOURS PACIFIC,TIME
12575,19980207001049A,LOST POWER ON LANDING. APPROACH. CRASHED LANDED. NO NARRATIVE. (.4)THE PILOT USED A 55 GALLON DRUM WITH A PUMP AND ,55,CARDINAL
12578,19981114040239A,"(.19) ON NOVEMBER 14, 1998, AT 1115 CENTRAL STANDARD TIME, A CESSNA 182F, N3240U, PILOTED BY A COMMERCIAL PILOT, RE","NOVEMBER 14, 1998",DATE
12578,19981114040239A,"(.19) ON NOVEMBER 14, 1998, AT 1115 CENTRAL STANDARD TIME, A CESSNA 182F, N3240U, PILOTED BY A COMMERCIAL PILOT, RE",N3240U,CARDINAL
12587,19981115041169A,"(.19)ON NOVEMBER 15, 1998, APPROXIMATELY 0945 CENTRAL STANDARD TIME, A BELL 206B HELICOPTER, N21466, WAS SUBSTANTIA","NOVEMBER 15, 1998",DATE
12587,19981115041169A,"(.19)ON NOVEMBER 15, 1998, APPROXIMATELY 0945 CENTRAL STANDARD TIME, A BELL 206B HELICOPTER, N21466, WAS SUBSTANTIA",0945,CARDINAL
12599,19981118045009A,"(-23) WITHIN APPROXIMATELY 3 MIN. AFTER DESCENDING FROM 4,500 FT. TO 2,000 FT., THE ENGINE RPM DROPPED TO APPROXIMA",3,CARDINAL
12599,19981118045009A,"(-23) WITHIN APPROXIMATELY 3 MIN. AFTER DESCENDING FROM 4,500 FT. TO 2,000 FT., THE ENGINE RPM DROPPED TO APPROXIMA","4,500 FT",QUANTITY
12599,19981118045009A,"(-23) WITHIN APPROXIMATELY 3 MIN. AFTER DESCENDING FROM 4,500 FT. TO 2,000 FT., THE ENGINE RPM DROPPED TO APPROXIMA","2,000 FT.",QUANTITY
12642,19980216004729I,"NARRATIVE: ON MONDAY, FEBRUARY 16, 1998, AT 0715 EST, A BA JETSTREAM 3201, N492UE, FLIGHT 6269, OPERATED BY ATLANTI","MONDAY, FEBRUARY 16, 1998, AT 0715 EST, A BA JETSTREAM 3201",DATE
12646,19981002040019A,(-23) THE PILOT REPORTED THAT THE ENGINE LOST POWER JUST AFTER TAKEOFF AND THE AIRCRAFT CRASHED OFF THE END AT THE ,THE ENGINE LOST POWER JUST,PRODUCT
12669,19981004042929I,"(-5) ON OCTOBER 4, 1998, AT 1025E, A CESSNA CITATION, N267TC, S/N 550-0345 REGISTERED TO 304 M C LIMITED EXPERIENCE","OCTOBER 4, 1998, AT 1025E",DATE
12677,19981006043989I,"(-5) PILOT STATED THAT DUE TO LENGTHY (4 MINUTES) HOLD TIME BEFORE DEPARTURE, HE APPLIED PARKING BRAKE ""LIGHTLY"". W",4 MINUTES,TIME
12723,19981010040609A,"(.4) THE PILOT WAS LOW ON THE APPROACH TO RUNWAY 36, AND SO HE 'QUICKLY PUSHED THE THROTTLE IN' AND THERE WAS A TOT",36,CARDINAL
12756,19981013033149I,AFTER KLM CFRS PERFORMED MAINTENANCE ON THE ENGINE #2 ANTI-ICE VALVE. THE MAINTENANCE PERSONNEL DID NOT LATCH THE L,2,CARDINAL
12825,19981217033479A,"ACFT CRASHED IN A FIELD AND CAME TO REST INVERTED. (.19)ON DECEMBER 17, 1998, AT 1042 CENTRAL STANDARD TIME, A CESS",.19,CARDINAL
12825,19981217033479A,"ACFT CRASHED IN A FIELD AND CAME TO REST INVERTED. (.19)ON DECEMBER 17, 1998, AT 1042 CENTRAL STANDARD TIME, A CESS","DECEMBER 17, 1998",DATE
12840,19981026040069A,"(.19)ON OCTOBER 26, 1998, ABOUT 1750 ALASKA STANDARD TIME, A WHEEL EQUIPPED CESSNA 207A AIRPLANE, N73533, SUSTAINED","OCTOBER 26, 1998",DATE
12840,19981026040069A,"(.19)ON OCTOBER 26, 1998, ABOUT 1750 ALASKA STANDARD TIME, A WHEEL EQUIPPED CESSNA 207A AIRPLANE, N73533, SUSTAINED",ABOUT 1750,DATE
12840,19981026040069A,"(.19)ON OCTOBER 26, 1998, ABOUT 1750 ALASKA STANDARD TIME, A WHEEL EQUIPPED CESSNA 207A AIRPLANE, N73533, SUSTAINED",ALASKA,GPE
12840,19981026040069A,"(.19)ON OCTOBER 26, 1998, ABOUT 1750 ALASKA STANDARD TIME, A WHEEL EQUIPPED CESSNA 207A AIRPLANE, N73533, SUSTAINED",N73533,CARDINAL
12881,19981102031089A,ON 11/02/98 PILOT DOUGLAS W. CASE (PILOT CERTIFICATE 001434852 ATP) AT 1101 MST WAS ON THE TAKEOFF PHASE OF A VFR L,DOUGLAS,PERSON
12993,19981119031419A,"ACFT CRASHED ON LANDING (.19) ON NOVEMBER 19, 1998, AT 1450 HOURS PACIFIC STANDARD TIME, A MOONEY M20F, N3500X, EXP","NOVEMBER 19, 1998",DATE
12993,19981119031419A,"ACFT CRASHED ON LANDING (.19) ON NOVEMBER 19, 1998, AT 1450 HOURS PACIFIC STANDARD TIME, A MOONEY M20F, N3500X, EXP",1450 HOURS PACIFIC,TIME
13000,19981122032029A,"(-23) MR. HICKS WAS FLYING FROM SAUK CENTER, MN. (D39) TO CARROLL, IA (CIN). AT ABOUT 1530 LOCAL TIME HE REPORTED T",HICKS,PERSON
13000,19981122032029A,"(-23) MR. HICKS WAS FLYING FROM SAUK CENTER, MN. (D39) TO CARROLL, IA (CIN). AT ABOUT 1530 LOCAL TIME HE REPORTED T",CARROLL,ORG
13000,19981122032029A,"(-23) MR. HICKS WAS FLYING FROM SAUK CENTER, MN. (D39) TO CARROLL, IA (CIN). AT ABOUT 1530 LOCAL TIME HE REPORTED T",CIN,ORG
13000,19981122032029A,"(-23) MR. HICKS WAS FLYING FROM SAUK CENTER, MN. (D39) TO CARROLL, IA (CIN). AT ABOUT 1530 LOCAL TIME HE REPORTED T",ABOUT 1530,TIME
13407,19990130042099A,"(.4)THE PILOT STATED HE WAS FLYING THE EXPERIMENTAL AIRPLANE ON A FRIEND'S PRIVATE AIRSTRIP NEAR PLEASANT VIEW, TEN",TEN,CARDINAL
13656,19990326022429A,"(.4) ON MARCH 26, 1999, ABOUT 1530 CENTRAL STANDARD TIME, A CESSNA 172, N8968B, COLLIDED WITH TREES WHILE MANEUVERI","MARCH 26, 1999",DATE
13656,19990326022429A,"(.4) ON MARCH 26, 1999, ABOUT 1530 CENTRAL STANDARD TIME, A CESSNA 172, N8968B, COLLIDED WITH TREES WHILE MANEUVERI",172,CARDINAL
13771,19990415014379I,"AFTER LANDING, N305EC EXITED RUNWAY 28 AT TAXIWAY CHARLIE. THE AIRCRAFT WAS NEAR CENTERLINE WHEN THE NOSE WHEEL TRA",28,CARDINAL
13772,19990415020099I,"TWA, FLIGHT 580 DEPARTED RUNWAY 32 AT LINCOLN, NE. DURING CLIMB CABIN FAILED TO PRESSURIZE.  AIRCRAFT RETURNED TO L",TWA,ORG
13772,19990415020099I,"TWA, FLIGHT 580 DEPARTED RUNWAY 32 AT LINCOLN, NE. DURING CLIMB CABIN FAILED TO PRESSURIZE.  AIRCRAFT RETURNED TO L",32,CARDINAL
13772,19990415020099I,"TWA, FLIGHT 580 DEPARTED RUNWAY 32 AT LINCOLN, NE. DURING CLIMB CABIN FAILED TO PRESSURIZE.  AIRCRAFT RETURNED TO L",LINCOLN,ORG
13837,19990423039179A,"(.4)BEFORE DEPARTURE ON A FERRY FLIGHT, BOTH PREVIOUSLY DAMAGED PROPELLERS WERE REMOVED AND REPLACED. AN INCORRECT ",A FERRY FLIGHT,PRODUCT
13841,19980608025749A,"ON JUNE 8, 1998M AT 1055 HOURS PACIFIC DAYLIGHT TIME, A SAAB 91B, N6370L, WENT OFF THE END OF THE RUNWAY DURING AN ",JUNE 8,DATE
13841,19980608025749A,"ON JUNE 8, 1998M AT 1055 HOURS PACIFIC DAYLIGHT TIME, A SAAB 91B, N6370L, WENT OFF THE END OF THE RUNWAY DURING AN ",1998M AT 1055 HOURS PACIFIC DAYLIGHT TIME,TIME
13907,19990407020009I,UPON TAKEOFF AIRCRAFT WOULD NOT ACCELERATE. LANDING GEAR WOULD NOT RETRACT.  AIRCRAFT CIRCLED SIMI VALLEY TO BURN F,UPON TAKEOFF AIRCRAFT,PRODUCT
13908,19980613036149I,(-5) ON THE ABOVE DATE AND TIME EMERY 024 (HEAVY) WAS DEPARTING DAY WHEN THE MAIN CARGO DOOR OPENED FOR UNKNOWN REA,024,CARDINAL
13923,19980616023109I,LOUD BANG AND SHUDDER ENROUTE. SAW SPARKS AT ROTOR. RETURNED. ENGINE COWLING SEPERATED. COWL NOT FASTENED.         ,ENGINE COWLING SEPERATED,PRODUCT
13939,19980617028129I,"ON JUNE 17, 1998, AN AS-350-BA HELICOPTER DEPARTED LIHUE AIRPORT ON THE ISLAND OF KAUAI, HAWAII, THE PILOT HAD NEGL","JUNE 17, 1998",DATE
13939,19980617028129I,"ON JUNE 17, 1998, AN AS-350-BA HELICOPTER DEPARTED LIHUE AIRPORT ON THE ISLAND OF KAUAI, HAWAII, THE PILOT HAD NEGL",KAUAI,GPE
13939,19980617028129I,"ON JUNE 17, 1998, AN AS-350-BA HELICOPTER DEPARTED LIHUE AIRPORT ON THE ISLAND OF KAUAI, HAWAII, THE PILOT HAD NEGL",HAWAII,GPE
14030,19990515020569A,"ON MAY 15, 1999, AT 1754 ALASKA DAYLIGHT TIME, A TAILWHEEL EQUIPPED PIPER PA-20 AIRPLANE, N8883C, SUSTAINED SUBSTAN","MAY 15, 1999",DATE
14030,19990515020569A,"ON MAY 15, 1999, AT 1754 ALASKA DAYLIGHT TIME, A TAILWHEEL EQUIPPED PIPER PA-20 AIRPLANE, N8883C, SUSTAINED SUBSTAN",1754 ALASKA DAYLIGHT TIME,TIME
14172,19980705015659A,DURING GLIDER TOW AT 150FT AGL THE CANOPY OPENED. RELEASED TOW AND TRIED RETURN. SEPEATED GAR AND TAIL LANDING. (.4,SEPEATED GAR,PERSON
14385,19990621014469I,"ON JULY 21, 1999, A DEHAVILLAND DHC-8-102, S/N 308, N810EX, OPERATED BY ALLEGHENY AIRLINES INC., ACCOMPLISHED A PRE","JULY 21, 1999",DATE
14385,19990621014469I,"ON JULY 21, 1999, A DEHAVILLAND DHC-8-102, S/N 308, N810EX, OPERATED BY ALLEGHENY AIRLINES INC., ACCOMPLISHED A PRE",ALLEGHENY AIRLINES INC.,ORG
14426,19990526022619I,"(-5) ON MAY 26, 1999, AT APPROXIMATELY 7:05 AM MDT MESA AIRLINES FLIGHT 105, A BE-1900D, TAXIED FROM THE MESA RAMP ","MAY 26, 1999",DATE
14426,19990526022619I,"(-5) ON MAY 26, 1999, AT APPROXIMATELY 7:05 AM MDT MESA AIRLINES FLIGHT 105, A BE-1900D, TAXIED FROM THE MESA RAMP ",105,CARDINAL
14482,19990703029579I,(-23) THE RIGHT LANDING GEAR OF THIS AIRCRAFT HAD BEEN DAMAGED ON LANDING BY ANOTHER PILOT. EARL LESEBERG SUBSEQUEN,EARL LESEBERG,PERSON
14668,19990722029789I,"(-23) 9/9/99 - A MR. DAVE HILDEBRAND (717)886-2184 CALLED TO REPORT AN INCIDENT THAT OCCURRED ON 7/22/99, INVOLVING",DAVE HILDEBRAND,PERSON
14835,19980817031319I,"AIRCRAFT DEPARTED OSAGE BEACH (K15) ON RUNWAY 14 ENROUTE TO KANSAS CITY, MISSOURI. UPON CLIMBOUT AT APPROXIMATELY 3",14,CARDINAL
14835,19980817031319I,"AIRCRAFT DEPARTED OSAGE BEACH (K15) ON RUNWAY 14 ENROUTE TO KANSAS CITY, MISSOURI. UPON CLIMBOUT AT APPROXIMATELY 3",KANSAS CITY,GPE
14835,19980817031319I,"AIRCRAFT DEPARTED OSAGE BEACH (K15) ON RUNWAY 14 ENROUTE TO KANSAS CITY, MISSOURI. UPON CLIMBOUT AT APPROXIMATELY 3",MISSOURI,GPE
14835,19980817031319I,"AIRCRAFT DEPARTED OSAGE BEACH (K15) ON RUNWAY 14 ENROUTE TO KANSAS CITY, MISSOURI. UPON CLIMBOUT AT APPROXIMATELY 3",3,CARDINAL
14880,19990701022969I,"(-23) APPROX. 8 MILES NORTH EAST OF BUNTING FIELD (DEPARTURE POINT) AT 800 FEET, THE PILOT EXPERIENCED LIGHT-MODERA",8 MILES,QUANTITY
14880,19990701022969I,"(-23) APPROX. 8 MILES NORTH EAST OF BUNTING FIELD (DEPARTURE POINT) AT 800 FEET, THE PILOT EXPERIENCED LIGHT-MODERA",800 FEET,QUANTITY
14942,19980826027739I,"AFTER THE GILLESPIE FIELD (SEE) DEPARTURE, CRUISE POWER SETTING FL035, THE PILOT NOTICED THE ENGINE RPM EXCEEDED RE",THE ENGINE RPM,PRODUCT
14996,19990708008519A,"TUNDRA COPTERS AIR TAXI (1973 BELL 206B HELICOPTER) CRASHED ON TAKE-OFF AND SUSTAINED SUBSTANTIAL DAMAGE, NO INJURI",1973,DATE
15132,19990910030979A,"(.19) ON SEPTEMBER 10, 1999, AT 1932 EASTERN DAYLIGHT TIME, A REICHERT MJ-77, N51MJ, OPERATED BY A COMMERCIALLY RAT",.19,CARDINAL
15132,19990910030979A,"(.19) ON SEPTEMBER 10, 1999, AT 1932 EASTERN DAYLIGHT TIME, A REICHERT MJ-77, N51MJ, OPERATED BY A COMMERCIALLY RAT","SEPTEMBER 10, 1999",DATE
15132,19990910030979A,"(.19) ON SEPTEMBER 10, 1999, AT 1932 EASTERN DAYLIGHT TIME, A REICHERT MJ-77, N51MJ, OPERATED BY A COMMERCIALLY RAT",1932 EASTERN DAYLIGHT TIME,TIME
15143,19990719009299A,"AT 2015Z, UPS6993 RELAYED INFORMATION FROM DOWNED AIRCRAFT. ONE PERSON ON BOARD, NO INJURIES. AT 2110Z ENA AFSS CAL",FROM DOWNED AIRCRAFT,PRODUCT
15143,19990719009299A,"AT 2015Z, UPS6993 RELAYED INFORMATION FROM DOWNED AIRCRAFT. ONE PERSON ON BOARD, NO INJURIES. AT 2110Z ENA AFSS CAL",ONE,CARDINAL
15221,19990728010059A,"ACFT LOST CONTROL ON TAKE-OFF AND SUSTAINED SUBSTANTIAL DAMAGE. (.19) ON JULY 28, 1999, AT 1042 CENTRAL DAYLIGHT TI",.19,CARDINAL
15221,19990728010059A,"ACFT LOST CONTROL ON TAKE-OFF AND SUSTAINED SUBSTANTIAL DAMAGE. (.19) ON JULY 28, 1999, AT 1042 CENTRAL DAYLIGHT TI","JULY 28, 1999",DATE
15593,19990901042539A,"(.4)THE PILOT REPORTED THAT THE ENGINE RPM BEGAN DECREASING DURING THE TAKEOFF CLIMB, ABOUT 200 TO 300 FEET AGL, WH",300 FEET,QUANTITY
15595,19981027039419I,"(-5) PILOT TOOK OFF ON RUNWAY 34 AT GPZ. SHORTLY AFTER TAKEOFF, AT APPROXIMATELY 200-300 FEET AGL, THE ENGINE QUIT.",34,CARDINAL
15629,19991105036659A,"(-23) MR. KARUP WAS PROVIDING SUPERVISION TO A STUDENT PILOT ON A CROSS COUNTRY FLIGHT FROM JACKSONVILLE, NC (OAJ),",KARUP,PERSON
15629,19991105036659A,"(-23) MR. KARUP WAS PROVIDING SUPERVISION TO A STUDENT PILOT ON A CROSS COUNTRY FLIGHT FROM JACKSONVILLE, NC (OAJ),",JACKSONVILLE,GPE
15629,19991105036659A,"(-23) MR. KARUP WAS PROVIDING SUPERVISION TO A STUDENT PILOT ON A CROSS COUNTRY FLIGHT FROM JACKSONVILLE, NC (OAJ),",NC,GPE
15629,19991105036659A,"(-23) MR. KARUP WAS PROVIDING SUPERVISION TO A STUDENT PILOT ON A CROSS COUNTRY FLIGHT FROM JACKSONVILLE, NC (OAJ),",OAJ,ORG
15794,19981201042629I,"(-5)ON 12/01/98, AIRCRAFT N244AE, A SABB-340B, TYPE AIRCRAFT HAD UNDERGONE OVERNIGHT MAINTENANCE. MAINTENANCE CONSI",SABB-340B,PRODUCT
15945,19991217045189A,"(.4) ON DECEMBER 17, 1999, AT 1024 HOURS PACIFIC STANDARD TIME, A CESSNA 172N, N738UA, OPERATED BY THE PILOT WAS SU","DECEMBER 17, 1999",DATE
15945,19991217045189A,"(.4) ON DECEMBER 17, 1999, AT 1024 HOURS PACIFIC STANDARD TIME, A CESSNA 172N, N738UA, OPERATED BY THE PILOT WAS SU",1024 HOURS PACIFIC,TIME
16009,19990930029029A,"(.19) ON SEPTEMBER 30, 1999, AT 2240 CENTRAL DAYLIGHT TIME, A CESSNA 150F AIRPLANE, N8092S, WAS SUBSTANTIALLY DAMAG","SEPTEMBER 30, 1999",DATE
16009,19990930029029A,"(.19) ON SEPTEMBER 30, 1999, AT 2240 CENTRAL DAYLIGHT TIME, A CESSNA 150F AIRPLANE, N8092S, WAS SUBSTANTIALLY DAMAG",2240 CENTRAL DAYLIGHT TIME,TIME
16063,19990110039219I,"(.23) AFTER VIEWING THE VIDEO TAPE FROM A CAMERA ATTACHED TO MR. JACK LARRISON'S HELMET, I AGREE WITH THE ATTACHED ",JACK,PERSON
16276,19990216038189I,(-23) THE PILOT IN COMMAND OF A PART 135 AIR AMBULANCE FLIGHT TOOK OFF FROM RUNWAY 06 AT THE LADY'S ISLAND AIRPORT ,135,CARDINAL
16276,19990216038189I,(-23) THE PILOT IN COMMAND OF A PART 135 AIR AMBULANCE FLIGHT TOOK OFF FROM RUNWAY 06 AT THE LADY'S ISLAND AIRPORT ,THE LADY'S ISLAND AIRPORT,FAC
16520,19990401002899A,"PAPILLION HELICOPTERS ACFT (1969 BELL 206B HELICOPTER) WAS ON A TRAINING FLIGHT WHEN THE ENGINE FAILED ON TAKE-OFF,",1969,DATE
16548,19990405003079A,"ISUA AIR TAXI ACFT EXPERIENCED #2 ENGINE PROBLEMS AFTER TAKE-OFF AND RETURNED TO LAND ON RWY 3, WHILE N838MA WAS ON",3,CARDINAL
16813,19950510025289I,ON TAKEOFF UNSECURED PALLETS TRAVEL REARWARD STUCK AFT BULKHEAD AND DOOR. ABORTED. PALLETS WENT FORWARD HIT WALL.  ,TAKEOFF UNSECURED PALLETS,PRODUCT
16813,19950510025289I,ON TAKEOFF UNSECURED PALLETS TRAVEL REARWARD STUCK AFT BULKHEAD AND DOOR. ABORTED. PALLETS WENT FORWARD HIT WALL.  ,TRAVEL REARWARD STUCK AFT BULKHEAD,PRODUCT
16826,19990520026209A,(.4) THE PILOT REPORTED THAT HE HAD FORGOTTEN TO REMOVE THE FUEL VENT COVER DURING HIS PREFLIGHT INSPECTION. SHORTL,SHORTL,ORG
16848,19950513047619A,ALASKA DEPT FISH. BRAKE DRAGGED ON TAKEOFF IGNORED. NOSED OVER. PARKING BRAKE WAS ON.                              ,ALASKA,GPE
16862,19990528006079A,"N7991Y DEPARTED MLC, LEFT ENGINE FAILED, ACFT CRASHED 2 MILES SOUTH OF AIRPORT.(.19) ON MAY 28, 1999, AT 1630 CENTR",.19,CARDINAL
16862,19990528006079A,"N7991Y DEPARTED MLC, LEFT ENGINE FAILED, ACFT CRASHED 2 MILES SOUTH OF AIRPORT.(.19) ON MAY 28, 1999, AT 1630 CENTR","MAY 28, 1999",DATE
17232,19990802033029I,"(-23) ON AUG. 2, 1999, N711BN, A BE-90, DEPARTED FROM WEST PALM BEACH INT'L WITH PILOT DUANE CRITHFIELD, CERTIFICAT","AUG. 2, 1999",DATE
