index,c5_id,c119_text,entities,labels
2509,20000709034939I,(-23) DELTA AIRLINES BOEING 737 N947WP WAS PARKED AT SPOT 11 ON THE NORTH RAMP WAITING FOR THUNDERSTORMS TO MOVE OU,DELTA AIRLINES,ORG
2509,20000709034939I,(-23) DELTA AIRLINES BOEING 737 N947WP WAS PARKED AT SPOT 11 ON THE NORTH RAMP WAITING FOR THUNDERSTORMS TO MOVE OU,11,CARDINAL
2583,20000814041259A,"(.19) ON AUGUST 14, 2000, ABOUT 1252 HOURS PACIFIC DAYLIGHT TIME, A BEECH K35, N878R, OWNED AND OPERATED BY THE PIL",.19,CARDINAL
2583,20000814041259A,"(.19) ON AUGUST 14, 2000, ABOUT 1252 HOURS PACIFIC DAYLIGHT TIME, A BEECH K35, N878R, OWNED AND OPERATED BY THE PIL","AUGUST 14, 2000",DATE
2583,20000814041259A,"(.19) ON AUGUST 14, 2000, ABOUT 1252 HOURS PACIFIC DAYLIGHT TIME, A BEECH K35, N878R, OWNED AND OPERATED BY THE PIL",ABOUT 1252 HOURS,TIME
2583,20000814041259A,"(.19) ON AUGUST 14, 2000, ABOUT 1252 HOURS PACIFIC DAYLIGHT TIME, A BEECH K35, N878R, OWNED AND OPERATED BY THE PIL",BEECH K35,PRODUCT
2583,20000814041259A,"(.19) ON AUGUST 14, 2000, ABOUT 1252 HOURS PACIFIC DAYLIGHT TIME, A BEECH K35, N878R, OWNED AND OPERATED BY THE PIL",PIL,ORG
2619,20000710008249A,(-23) PILOT STATED THAT UPON TAXI THE A/C FAILED TO RESPOND TO STEERING OR BRAKING INPUTS. THE A/C TRAVELED ABOUT 3,23,CARDINAL
2619,20000710008249A,(-23) PILOT STATED THAT UPON TAXI THE A/C FAILED TO RESPOND TO STEERING OR BRAKING INPUTS. THE A/C TRAVELED ABOUT 3,3,CARDINAL
2672,20000816043069A,"(-23) AMERICAN TRANS AIR, INC. FLIGHT 253 WAS A SCHEDULED PASSENGER FLIGHT FROM CHICAGO MIDWAY AIRPORT (MDW) TO THE",23,CARDINAL
2672,20000816043069A,"(-23) AMERICAN TRANS AIR, INC. FLIGHT 253 WAS A SCHEDULED PASSENGER FLIGHT FROM CHICAGO MIDWAY AIRPORT (MDW) TO THE","AMERICAN TRANS AIR, INC",ORG
2672,20000816043069A,"(-23) AMERICAN TRANS AIR, INC. FLIGHT 253 WAS A SCHEDULED PASSENGER FLIGHT FROM CHICAGO MIDWAY AIRPORT (MDW) TO THE",FLIGHT 253,PRODUCT
2672,20000816043069A,"(-23) AMERICAN TRANS AIR, INC. FLIGHT 253 WAS A SCHEDULED PASSENGER FLIGHT FROM CHICAGO MIDWAY AIRPORT (MDW) TO THE",CHICAGO MIDWAY AIRPORT,ORG
2672,20000816043069A,"(-23) AMERICAN TRANS AIR, INC. FLIGHT 253 WAS A SCHEDULED PASSENGER FLIGHT FROM CHICAGO MIDWAY AIRPORT (MDW) TO THE",MDW,ORG
2734,20000723035769I,(-23) ABOUT 7:15 AM ON SATURDAY 7/22/2000 I ^PRIVACY DATA OMI^ PIC OF AIRCRAFT N2709R LEFT LBE ON AN IFR FLIGHT SOP,23,CARDINAL
2734,20000723035769I,(-23) ABOUT 7:15 AM ON SATURDAY 7/22/2000 I ^PRIVACY DATA OMI^ PIC OF AIRCRAFT N2709R LEFT LBE ON AN IFR FLIGHT SOP,SATURDAY,DATE
2787,20000730035959I,(-23)ON 7/30/00 A CESSNA 150F OPERATED BY ^PRIVACY DATA OMITTED^ DEPARTED WILROADS GARDEN AIRPORT (9K1) AT DODGE CI,23,CARDINAL
2787,20000730035959I,(-23)ON 7/30/00 A CESSNA 150F OPERATED BY ^PRIVACY DATA OMITTED^ DEPARTED WILROADS GARDEN AIRPORT (9K1) AT DODGE CI,7/30/00,DATE
2787,20000730035959I,(-23)ON 7/30/00 A CESSNA 150F OPERATED BY ^PRIVACY DATA OMITTED^ DEPARTED WILROADS GARDEN AIRPORT (9K1) AT DODGE CI,WILROADS GARDEN AIRPORT,ORG
2896,20000628028249I,"(-23)ON JUNE 28, 2000 AT APPROXIMATELY 1140 AM AN INTERNATIONAL AIR HANDLERS BAGGAGE CART #T-2 BECAME UNHITCHED AND",23,CARDINAL
2896,20000628028249I,"(-23)ON JUNE 28, 2000 AT APPROXIMATELY 1140 AM AN INTERNATIONAL AIR HANDLERS BAGGAGE CART #T-2 BECAME UNHITCHED AND","JUNE 28, 2000",DATE
2896,20000628028249I,"(-23)ON JUNE 28, 2000 AT APPROXIMATELY 1140 AM AN INTERNATIONAL AIR HANDLERS BAGGAGE CART #T-2 BECAME UNHITCHED AND",1140 AM,TIME
2896,20000628028249I,"(-23)ON JUNE 28, 2000 AT APPROXIMATELY 1140 AM AN INTERNATIONAL AIR HANDLERS BAGGAGE CART #T-2 BECAME UNHITCHED AND",INTERNATIONAL AIR HANDLERS,ORG
2896,20000628028249I,"(-23)ON JUNE 28, 2000 AT APPROXIMATELY 1140 AM AN INTERNATIONAL AIR HANDLERS BAGGAGE CART #T-2 BECAME UNHITCHED AND",T-2,PRODUCT
2982,20000827006849A,"(-23) DURING TAKE OFF ROLL THE PILOT'S SEAT MOVED AFT. PILOT PULLED THE THROTTLE OFF, BUT LOSS DIRECTIONAL CONTROL ",23,CARDINAL
3101,20000905028709I,(-23)^PRIVACY DATA^ STATED THAT ALL SYSTEMS CHECKED NORMAL. AFTER TAKE OFF AND CLIMBING THROUGH EIGHT HUNDERED FEET,23,CARDINAL
3101,20000905028709I,(-23)^PRIVACY DATA^ STATED THAT ALL SYSTEMS CHECKED NORMAL. AFTER TAKE OFF AND CLIMBING THROUGH EIGHT HUNDERED FEET,EIGHT HUNDERED FEET,QUANTITY
3136,20000905016439I,(-23) THE A/C BEGAN TO TAXI WITH THE GROUND POWER UNIT (GPU) STILL CONNECTED. THE ELECTRICAL CABLE WAS PULLED FROM ,23,CARDINAL
3136,20000905016439I,(-23) THE A/C BEGAN TO TAXI WITH THE GROUND POWER UNIT (GPU) STILL CONNECTED. THE ELECTRICAL CABLE WAS PULLED FROM ,GROUND POWER UNIT,PRODUCT
3289,20001028024229I,"(-23) DURING A/C PUSH BACK, THE TUG LOST POWER CAUSING IT'S CONTROLS TO LOCK UP. THE OPERATOR SCRAPED THE RIGHT FRO",23,CARDINAL
3289,20001028024229I,"(-23) DURING A/C PUSH BACK, THE TUG LOST POWER CAUSING IT'S CONTROLS TO LOCK UP. THE OPERATOR SCRAPED THE RIGHT FRO",TUG,PRODUCT
3404,20000904027109I,"(-23)DURING APPROACH FOR LANDING, THE LANDING GEAR WOULD NOT COME DOWN. PILOT PERFORMED WHEELS UP LANDING ON GRASS ",23,CARDINAL
3405,20001022016149A,"(-23) DURING DEPARTURE FROM A PRIVATE AIRSTRIP AT LUCEDALE, MS. WHILE CLIMBING THROUGH APPROX. 150 FEET AGL., THE A",23,CARDINAL
3405,20001022016149A,"(-23) DURING DEPARTURE FROM A PRIVATE AIRSTRIP AT LUCEDALE, MS. WHILE CLIMBING THROUGH APPROX. 150 FEET AGL., THE A",LUCEDALE,GPE
3405,20001022016149A,"(-23) DURING DEPARTURE FROM A PRIVATE AIRSTRIP AT LUCEDALE, MS. WHILE CLIMBING THROUGH APPROX. 150 FEET AGL., THE A",150 FEET,QUANTITY
3411,20001114021139I,(-23)THE INSTRUCTOR PILOT STATED THAT HE DID NOT CHECK FUEL PRIOR TO LEAVING BIL AND RELIED ON STUDENT TO CHECK FUE,23,CARDINAL
3496,20000830029919I,(-23)THE AIRCRAFT WAS TAXIED WITH A TOW BAR ATTACHED. THE CREW CEASED TAXING AFTER BECOMING AWARE OF THE ATTACHED T,23,CARDINAL
3604,20001105038139I,"(-23) ON SUNDAY, NOVEMBER 5, 2000, AT 1225 EST, A BOEING 727, N511DA, FLIGHT 780, OPERATED BY DELTA AIRLINES, REPOR",23,CARDINAL
3604,20001105038139I,"(-23) ON SUNDAY, NOVEMBER 5, 2000, AT 1225 EST, A BOEING 727, N511DA, FLIGHT 780, OPERATED BY DELTA AIRLINES, REPOR","SUNDAY, NOVEMBER 5, 2000",DATE
3604,20001105038139I,"(-23) ON SUNDAY, NOVEMBER 5, 2000, AT 1225 EST, A BOEING 727, N511DA, FLIGHT 780, OPERATED BY DELTA AIRLINES, REPOR",1225 EST,TIME
3604,20001105038139I,"(-23) ON SUNDAY, NOVEMBER 5, 2000, AT 1225 EST, A BOEING 727, N511DA, FLIGHT 780, OPERATED BY DELTA AIRLINES, REPOR",BOEING 727,PRODUCT
3604,20001105038139I,"(-23) ON SUNDAY, NOVEMBER 5, 2000, AT 1225 EST, A BOEING 727, N511DA, FLIGHT 780, OPERATED BY DELTA AIRLINES, REPOR",N511DA,PRODUCT
3604,20001105038139I,"(-23) ON SUNDAY, NOVEMBER 5, 2000, AT 1225 EST, A BOEING 727, N511DA, FLIGHT 780, OPERATED BY DELTA AIRLINES, REPOR",780,CARDINAL
3604,20001105038139I,"(-23) ON SUNDAY, NOVEMBER 5, 2000, AT 1225 EST, A BOEING 727, N511DA, FLIGHT 780, OPERATED BY DELTA AIRLINES, REPOR",DELTA AIRLINES,ORG
3604,20001105038139I,"(-23) ON SUNDAY, NOVEMBER 5, 2000, AT 1225 EST, A BOEING 727, N511DA, FLIGHT 780, OPERATED BY DELTA AIRLINES, REPOR",REPOR,ORG
3628,20001027030999I,"(-23)ON FRIDAY OCTOBER 27, 2000, A DC-10 WAS BEING MARSHALLED TO A PARKING SPOT BY PERSONNEL OF PATHFINDER, A FREIG",23,CARDINAL
3628,20001027030999I,"(-23)ON FRIDAY OCTOBER 27, 2000, A DC-10 WAS BEING MARSHALLED TO A PARKING SPOT BY PERSONNEL OF PATHFINDER, A FREIG","FRIDAY OCTOBER 27, 2000",DATE
3628,20001027030999I,"(-23)ON FRIDAY OCTOBER 27, 2000, A DC-10 WAS BEING MARSHALLED TO A PARKING SPOT BY PERSONNEL OF PATHFINDER, A FREIG",DC-10,PRODUCT
3628,20001027030999I,"(-23)ON FRIDAY OCTOBER 27, 2000, A DC-10 WAS BEING MARSHALLED TO A PARKING SPOT BY PERSONNEL OF PATHFINDER, A FREIG",PATHFINDER,ORG
3628,20001027030999I,"(-23)ON FRIDAY OCTOBER 27, 2000, A DC-10 WAS BEING MARSHALLED TO A PARKING SPOT BY PERSONNEL OF PATHFINDER, A FREIG",FREIG,PERSON
3671,20000929029309I,"(-23) AIRMAN STATED THAT AFTER HE PREFLIGHTED A/C, HE WENT INTO THE OPS HANGER TO FILE HIS FLIGHT PLAN. WHEN HE RET",23,CARDINAL
3728,20000912027579I,"(-23)DEPARTED TITUSVILLE, FLORIDA (TIX). AIRCRAFT WAS CRUISING AT 8500 FT. WITH ENGINE MAINTAINING 2400 RPM.  ENGIN",23,CARDINAL
3728,20000912027579I,"(-23)DEPARTED TITUSVILLE, FLORIDA (TIX). AIRCRAFT WAS CRUISING AT 8500 FT. WITH ENGINE MAINTAINING 2400 RPM.  ENGIN",TITUSVILLE,GPE
3728,20000912027579I,"(-23)DEPARTED TITUSVILLE, FLORIDA (TIX). AIRCRAFT WAS CRUISING AT 8500 FT. WITH ENGINE MAINTAINING 2400 RPM.  ENGIN",FLORIDA,GPE
3728,20000912027579I,"(-23)DEPARTED TITUSVILLE, FLORIDA (TIX). AIRCRAFT WAS CRUISING AT 8500 FT. WITH ENGINE MAINTAINING 2400 RPM.  ENGIN",TIX,ORG
3728,20000912027579I,"(-23)DEPARTED TITUSVILLE, FLORIDA (TIX). AIRCRAFT WAS CRUISING AT 8500 FT. WITH ENGINE MAINTAINING 2400 RPM.  ENGIN",8500,CARDINAL
3728,20000912027579I,"(-23)DEPARTED TITUSVILLE, FLORIDA (TIX). AIRCRAFT WAS CRUISING AT 8500 FT. WITH ENGINE MAINTAINING 2400 RPM.  ENGIN",2400 RPM,QUANTITY
3776,20000921008299A,"(-23) THE AIRCRAFT WAS CONDUCTING AERIAL APPLICATION USING A CANAL BANK AS A RUNWAY. WHILE REFUELLING, SOME JET A S",23,CARDINAL
3899,20000914038749A,"(.19) ON SEPTEMBER 14, 2000, ABOUT 1915 ALASKA DAYLIGHT TIME, A PIPER PA-31-350 AIRPLANE, N4105D, SUSTAINED SUBSTAN",.19,CARDINAL
3899,20000914038749A,"(.19) ON SEPTEMBER 14, 2000, ABOUT 1915 ALASKA DAYLIGHT TIME, A PIPER PA-31-350 AIRPLANE, N4105D, SUSTAINED SUBSTAN","SEPTEMBER 14, 2000",DATE
3899,20000914038749A,"(.19) ON SEPTEMBER 14, 2000, ABOUT 1915 ALASKA DAYLIGHT TIME, A PIPER PA-31-350 AIRPLANE, N4105D, SUSTAINED SUBSTAN",1915 ALASKA DAYLIGHT TIME,TIME
3899,20000914038749A,"(.19) ON SEPTEMBER 14, 2000, ABOUT 1915 ALASKA DAYLIGHT TIME, A PIPER PA-31-350 AIRPLANE, N4105D, SUSTAINED SUBSTAN",PIPER PA-31-350,PRODUCT
3913,20000909040509A,(-23) ENGINE QUIT DURING TAKEOFF. (.4) DURING THE TAKEOFF CLIMB THE AIRPLANE LOST POWER AND COLLIDED WITH THE TOPS ,23,CARDINAL
3913,20000909040509A,(-23) ENGINE QUIT DURING TAKEOFF. (.4) DURING THE TAKEOFF CLIMB THE AIRPLANE LOST POWER AND COLLIDED WITH THE TOPS ,.4,CARDINAL
3924,20000930042859A,(-23) PILOT STATED THAT HE LOST POWER WHILE IN CRUISE NEAR LAKE MICHIGAN AND MICHIGAN CITY AIRPORT. HE APPLIED CARB,23,CARDINAL
3924,20000930042859A,(-23) PILOT STATED THAT HE LOST POWER WHILE IN CRUISE NEAR LAKE MICHIGAN AND MICHIGAN CITY AIRPORT. HE APPLIED CARB,LAKE MICHIGAN,LOC
3924,20000930042859A,(-23) PILOT STATED THAT HE LOST POWER WHILE IN CRUISE NEAR LAKE MICHIGAN AND MICHIGAN CITY AIRPORT. HE APPLIED CARB,MICHIGAN CITY AIRPORT,FAC
3978,20001118043779A,"(-23) ON NOVEMBER 18, 2000, AIRCRAFT 8181L ATTEMPTED A NORMAL LANDING ON A GRASS AIRSTRIP LOCATED AT WHITE POST, VA",23,CARDINAL
3978,20001118043779A,"(-23) ON NOVEMBER 18, 2000, AIRCRAFT 8181L ATTEMPTED A NORMAL LANDING ON A GRASS AIRSTRIP LOCATED AT WHITE POST, VA","NOVEMBER 18, 2000",DATE
3978,20001118043779A,"(-23) ON NOVEMBER 18, 2000, AIRCRAFT 8181L ATTEMPTED A NORMAL LANDING ON A GRASS AIRSTRIP LOCATED AT WHITE POST, VA","WHITE POST, VA",GPE
4042,20010314005559A,"(.19)ON MARCH 14, 2001, ABOUT 1120 EASTERN STANDARD TIME, A CESSNA 150, N6584F, WAS SUBSTANTIALLY DAMAGED DURING A ",.19,CARDINAL
4042,20010314005559A,"(.19)ON MARCH 14, 2001, ABOUT 1120 EASTERN STANDARD TIME, A CESSNA 150, N6584F, WAS SUBSTANTIALLY DAMAGED DURING A ","MARCH 14, 2001",DATE
4042,20010314005559A,"(.19)ON MARCH 14, 2001, ABOUT 1120 EASTERN STANDARD TIME, A CESSNA 150, N6584F, WAS SUBSTANTIALLY DAMAGED DURING A ",CESSNA 150,PRODUCT
4094,20010115000629I,(-23) A/C RAN OFF RUNWAY WHILE TAXIING BACK TO RAMP AND STRUCK RUNWAY LIGHT WITH PROPELLER.                        ,23,CARDINAL
4153,20001206023989I,"(-23)ON DECEMBER 6, 2000, A SIGNATURE FLIGHT SUPPORT BELTLOADER CAUSED MINOR DAMAGE TO THE DOOR SILL PLATE AND LOWE",23,CARDINAL
4153,20001206023989I,"(-23)ON DECEMBER 6, 2000, A SIGNATURE FLIGHT SUPPORT BELTLOADER CAUSED MINOR DAMAGE TO THE DOOR SILL PLATE AND LOWE","DECEMBER 6, 2000",DATE
4153,20001206023989I,"(-23)ON DECEMBER 6, 2000, A SIGNATURE FLIGHT SUPPORT BELTLOADER CAUSED MINOR DAMAGE TO THE DOOR SILL PLATE AND LOWE",LOWE,ORG
4197,20010220001429I,"(-23) PILOT FOUND A/C HAD DEAD BATTERY WHEN TRYING TO START ENGINE FOR FLIGHT. HE USED JUMPER CABLES TO START A/C, ",23,CARDINAL
4323,20001127041639A,(-23) THE UPPER ENGINE COWLING DEPARTED THE AIRPLANE JUST AFTER TAKEOFF FROM RUNWAY 29. THE COWLING SUBSEQUENTLY ST,23,CARDINAL
4323,20001127041639A,(-23) THE UPPER ENGINE COWLING DEPARTED THE AIRPLANE JUST AFTER TAKEOFF FROM RUNWAY 29. THE COWLING SUBSEQUENTLY ST,29,CARDINAL
4565,20010302004219I,"(-23) A/C LANDED HARD AND BOUNCED. ON NEXT TOUCHDOWN, GEAR COLLAPSED.                                              ",23,CARDINAL
4565,20010302004219I,"(-23) A/C LANDED HARD AND BOUNCED. ON NEXT TOUCHDOWN, GEAR COLLAPSED.                                              ",GEAR,PERSON
4577,20010209002579I,"(-23) DURING TAXI TO RUNWAY 16 FOR DEPARTURE, ^PRIVACY DA^ ATTEMPTED TO ST OP TO CONDUCT A RUNUP. THE LEFT BRAKE WA",23,CARDINAL
4577,20010209002579I,"(-23) DURING TAXI TO RUNWAY 16 FOR DEPARTURE, ^PRIVACY DA^ ATTEMPTED TO ST OP TO CONDUCT A RUNUP. THE LEFT BRAKE WA",16,CARDINAL
4577,20010209002579I,"(-23) DURING TAXI TO RUNWAY 16 FOR DEPARTURE, ^PRIVACY DA^ ATTEMPTED TO ST OP TO CONDUCT A RUNUP. THE LEFT BRAKE WA",^PRIVACY DA^,PRODUCT
4646,20001206021339I,(-23) A/C WAS LANDING ON SEA RUNWAY 34L AND WAS DOWN TO 90 KNOTS ON ROLLOUT. PILOTS HEARD A LOUD THUMP AND DISCOVER,23,CARDINAL
4646,20001206021339I,(-23) A/C WAS LANDING ON SEA RUNWAY 34L AND WAS DOWN TO 90 KNOTS ON ROLLOUT. PILOTS HEARD A LOUD THUMP AND DISCOVER,90 KNOTS,QUANTITY
4655,20010116000419I,"(-23)PILOT REPORTED THAT WHILE HE WAS ON TAKE OFF ROLL ON RUNWAY 19L AT SNA, JUST AFTER ROTATION THE PILOT DOOR OPE",23,CARDINAL
4655,20010116000419I,"(-23)PILOT REPORTED THAT WHILE HE WAS ON TAKE OFF ROLL ON RUNWAY 19L AT SNA, JUST AFTER ROTATION THE PILOT DOOR OPE",SNA,FAC
4835,20010302004609A,"(-23) THE PILOT WAS CRUISING AT 3500' MSL WHEN THE A/C LOST POWER. HE DE LARED AN EMERGENCY, TRIED TO RESTART THE E",23,CARDINAL
4835,20010302004609A,"(-23) THE PILOT WAS CRUISING AT 3500' MSL WHEN THE A/C LOST POWER. HE DE LARED AN EMERGENCY, TRIED TO RESTART THE E",3500,CARDINAL
4851,20001205025259A,(-23) THE A/C PERFORMED A NORMAL RUNUP AND TAKEOFF AS REPORTED BY THE PILOT. SHORTLY AFTER TAKEOFF THE PILOT REPORT,23,CARDINAL
4855,20010112000199I,"(-23) DURING LANDING ROLL OUT, THE PILOT SWERVED TO AVOID HITTING A SNOWMOBILE THAT WAS ON THE RUNWAY. A/C GROUND L",23,CARDINAL
4855,20010112000199I,"(-23) DURING LANDING ROLL OUT, THE PILOT SWERVED TO AVOID HITTING A SNOWMOBILE THAT WAS ON THE RUNWAY. A/C GROUND L",RUNWAY,FAC
5012,20010507009699I,"(-23)DURING TAKE-OFF CLIMB, ENGINE LOST POWER AND QUIT RUNNING. AIRCRAFT WAS LANDED STRAIGHT AHEAD INTO A MUDDY FAR",23,CARDINAL
5235,20010510035129A,"(.4) ON MAY 10, 2001, ABOUT 1730 EASTERN DAYLIGHT TIME, A CHAMPION 7EC, N4737E, WAS SUBSTANTIALLY DAMAGED DURING A ",.4,CARDINAL
5235,20010510035129A,"(.4) ON MAY 10, 2001, ABOUT 1730 EASTERN DAYLIGHT TIME, A CHAMPION 7EC, N4737E, WAS SUBSTANTIALLY DAMAGED DURING A ","MAY 10, 2001",DATE
5325,20010523008789I,"(-23)SOMETIME DURING THE NIGHT, AN UNMANNED, UNCONTROLLED US AIRWAYS LAVATORY TRUCK ROLLED ACROSS TAXIWAYS ""G"" AND ",23,CARDINAL
5325,20010523008789I,"(-23)SOMETIME DURING THE NIGHT, AN UNMANNED, UNCONTROLLED US AIRWAYS LAVATORY TRUCK ROLLED ACROSS TAXIWAYS ""G"" AND ",US AIRWAYS,ORG
5355,20010515015799I,"(-23) AIRCRAFT DEPARTED FOR MAINTENANCE TEST AFTER ADJUSTMENTS ON LANDING GEAR. ON TAKEOFF ROLL, LANDING GEAR RETRA",23,CARDINAL
5381,20010321003219I,(-23)TOWER REPORTED THAT A CONTRAIL OF LIQUID WAS STREAMING OFF THE AIRCRAFT WING AFTER TAKEOFF. PILOT DECLARED EME,23,CARDINAL
5391,20010411006739I,"(-23) THE HELICOPTER WAS IDLING ON THE HELIPAD, AND THE RPM CONTROL WAS BROUGHT UP TO FLY POSITION FOR THE TAKEOFF.",23,CARDINAL
5403,20010505011289I,"(-23)PILOT DEPARTED MATHER FIELD, CALIFORNIA ENROUTE TO RANCHO MURIETA, CALIFORNIA. SHORTLY AFTER LEVEL OFF, THE EN",23,CARDINAL
5403,20010505011289I,"(-23)PILOT DEPARTED MATHER FIELD, CALIFORNIA ENROUTE TO RANCHO MURIETA, CALIFORNIA. SHORTLY AFTER LEVEL OFF, THE EN",MATHER FIELD,FAC
5403,20010505011289I,"(-23)PILOT DEPARTED MATHER FIELD, CALIFORNIA ENROUTE TO RANCHO MURIETA, CALIFORNIA. SHORTLY AFTER LEVEL OFF, THE EN",CALIFORNIA,GPE
5403,20010505011289I,"(-23)PILOT DEPARTED MATHER FIELD, CALIFORNIA ENROUTE TO RANCHO MURIETA, CALIFORNIA. SHORTLY AFTER LEVEL OFF, THE EN",RANCHO MURIETA,GPE
5403,20010505011289I,"(-23)PILOT DEPARTED MATHER FIELD, CALIFORNIA ENROUTE TO RANCHO MURIETA, CALIFORNIA. SHORTLY AFTER LEVEL OFF, THE EN",CALIFORNIA,GPE
5427,20010529017659A,"(-23) IN MAY 29, 2001, ABOUT 0718 EASTERN DAYLIGHT TIME, A CONTINENTAL COPTERS TOM CAT MARK 5A (A MODIFIED BEL 47 H",23,CARDINAL
5427,20010529017659A,"(-23) IN MAY 29, 2001, ABOUT 0718 EASTERN DAYLIGHT TIME, A CONTINENTAL COPTERS TOM CAT MARK 5A (A MODIFIED BEL 47 H","MAY 29, 2001",DATE
5427,20010529017659A,"(-23) IN MAY 29, 2001, ABOUT 0718 EASTERN DAYLIGHT TIME, A CONTINENTAL COPTERS TOM CAT MARK 5A (A MODIFIED BEL 47 H",CONTINENTAL COPTERS,ORG
5427,20010529017659A,"(-23) IN MAY 29, 2001, ABOUT 0718 EASTERN DAYLIGHT TIME, A CONTINENTAL COPTERS TOM CAT MARK 5A (A MODIFIED BEL 47 H",BEL 47 H,PRODUCT
5464,20010421009329I,"(-23)AIRCRAFT WAS IN CRUISE FLIGHT, THERE WAS A RPM LOSS AND PILOT COULD NOT MAINTAIN ALTITUDE. PILOT MADE AN EMERG",23,CARDINAL
5496,20010411007659I,(-23)RIGHT TOP ENGINE COWL DEPARTED AIRCRAFT DURING FLIGHT. AIRCRAFT LANDED WITHOUT INCIDENT.  ACTUAL NUMBER OF PAX,23,CARDINAL
5592,20010517008369I,"(-23) ^PRIVACY DATA O^ PIC OF N82HR, A PC-12-45 WAS DISTRACTED DURING PREFLIGHT AND LEFT THE TOW BAR ATTACHED TO TH",23,CARDINAL
5592,20010517008369I,"(-23) ^PRIVACY DATA O^ PIC OF N82HR, A PC-12-45 WAS DISTRACTED DURING PREFLIGHT AND LEFT THE TOW BAR ATTACHED TO TH",45,CARDINAL
5752,20010428008109A,"(-23)GYROCOPTER LOST POWER ON TAKE-OFF CLIMB, DUE TO HIGH ANGLE OF ATTACK PILOT COULD NOT GET PROPER AUTO-ROTATION ",23,CARDINAL
5757,20010518018039A,"(-23) THE PILOT STATED THAT WHEN HE TOOK OFF, THE AIRCRAFT ENGINE QUIT AT ABOUT 100 TO 200 FEET AGL. THE AIRCRAFT H",23,CARDINAL
5757,20010518018039A,"(-23) THE PILOT STATED THAT WHEN HE TOOK OFF, THE AIRCRAFT ENGINE QUIT AT ABOUT 100 TO 200 FEET AGL. THE AIRCRAFT H",100 TO 200 FEET AGL,QUANTITY
5767,20010407005699A,"(-23) ^PRIVACY DAT^ AND ONE PASSENGER WERE ENROUTE FROM PETERSBURGH, VA. (PTV) TO ORANGEBURGH, SC (OGB) IN N8084K A",23,CARDINAL
5767,20010407005699A,"(-23) ^PRIVACY DAT^ AND ONE PASSENGER WERE ENROUTE FROM PETERSBURGH, VA. (PTV) TO ORANGEBURGH, SC (OGB) IN N8084K A",ONE,CARDINAL
5767,20010407005699A,"(-23) ^PRIVACY DAT^ AND ONE PASSENGER WERE ENROUTE FROM PETERSBURGH, VA. (PTV) TO ORANGEBURGH, SC (OGB) IN N8084K A",PETERSBURGH,GPE
5767,20010407005699A,"(-23) ^PRIVACY DAT^ AND ONE PASSENGER WERE ENROUTE FROM PETERSBURGH, VA. (PTV) TO ORANGEBURGH, SC (OGB) IN N8084K A",VA.,GPE
5767,20010407005699A,"(-23) ^PRIVACY DAT^ AND ONE PASSENGER WERE ENROUTE FROM PETERSBURGH, VA. (PTV) TO ORANGEBURGH, SC (OGB) IN N8084K A",PTV,GPE
5767,20010407005699A,"(-23) ^PRIVACY DAT^ AND ONE PASSENGER WERE ENROUTE FROM PETERSBURGH, VA. (PTV) TO ORANGEBURGH, SC (OGB) IN N8084K A",ORANGEBURGH,GPE
5767,20010407005699A,"(-23) ^PRIVACY DAT^ AND ONE PASSENGER WERE ENROUTE FROM PETERSBURGH, VA. (PTV) TO ORANGEBURGH, SC (OGB) IN N8084K A",SC,GPE
5767,20010407005699A,"(-23) ^PRIVACY DAT^ AND ONE PASSENGER WERE ENROUTE FROM PETERSBURGH, VA. (PTV) TO ORANGEBURGH, SC (OGB) IN N8084K A",OGB,ORG
5969,20010726018379I,"(-23) ON 07/26/01 PILOT ROBERT TAIBEDEAU, CERT #2034160, ATTEMPTED TO DEPART VGT. PRIOR TO THIS INCIDENT THIS PILOT",23,CARDINAL
5969,20010726018379I,"(-23) ON 07/26/01 PILOT ROBERT TAIBEDEAU, CERT #2034160, ATTEMPTED TO DEPART VGT. PRIOR TO THIS INCIDENT THIS PILOT",07/26/01,DATE
5969,20010726018379I,"(-23) ON 07/26/01 PILOT ROBERT TAIBEDEAU, CERT #2034160, ATTEMPTED TO DEPART VGT. PRIOR TO THIS INCIDENT THIS PILOT",ROBERT TAIBEDEAU,PERSON
6160,20010805023549A,"(.19) ON AUGUST 5, 2001, ABOUT 2015 HOURS PACIFIC DAYLIGHT TIME, A CESSNA 336, N3838U, EXPERIENCED A LOSS OF POWER ",.19,CARDINAL
6160,20010805023549A,"(.19) ON AUGUST 5, 2001, ABOUT 2015 HOURS PACIFIC DAYLIGHT TIME, A CESSNA 336, N3838U, EXPERIENCED A LOSS OF POWER ","AUGUST 5, 2001",DATE
6160,20010805023549A,"(.19) ON AUGUST 5, 2001, ABOUT 2015 HOURS PACIFIC DAYLIGHT TIME, A CESSNA 336, N3838U, EXPERIENCED A LOSS OF POWER ",2015 HOURS,TIME
6160,20010805023549A,"(.19) ON AUGUST 5, 2001, ABOUT 2015 HOURS PACIFIC DAYLIGHT TIME, A CESSNA 336, N3838U, EXPERIENCED A LOSS OF POWER ",CESSNA 336,PRODUCT
6293,20010611023089I,"(-23)ON JUNE 6, 2001, ABOUT 0800 HRS. EASTERN STANDARD TIME, A CESSNA 150, N2207J, REGISTERED TT FREDERICK PISHOTTA",23,CARDINAL
